"Step","MADDPG-DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"16471","5.621638330473389","5.621638330473389","5.621638330473389"
"16475","6.353497071354982","6.353497071354982","6.353497071354982"
"16479","6.8278316238130525","6.8278316238130525","6.8278316238130525"
"16483","7.794544524129063","7.794544524129063","7.794544524129063"
"16487","7.48931866985012","7.48931866985012","7.48931866985012"
"16491","7.151319131217187","7.151319131217187","7.151319131217187"
"16495","7.203310440368589","7.203310440368589","7.203310440368589"
"16499","8.899667586754541","8.899667586754541","8.899667586754541"
"16503","8.992708881202086","8.992708881202086","8.992708881202086"
"16507","9.03595322361627","9.03595322361627","9.03595322361627"
"16511","9.092289249629053","9.092289249629053","9.092289249629053"
"16515","9.121305454886363","9.121305454886363","9.121305454886363"
"16519","9.411460610497786","9.411460610497786","9.411460610497786"
"16523","9.47260259357369","9.47260259357369","9.47260259357369"
"16527","9.613607594997736","9.613607594997736","9.613607594997736"
"16531","9.308319016242342","9.308319016242342","9.308319016242342"
"16535","9.79297510307303","9.79297510307303","9.79297510307303"
"16539","9.660511482217432","9.660511482217432","9.660511482217432"
"16543","9.54506995843908","9.54506995843908","9.54506995843908"
"16547","9.607039651400624","9.607039651400624","9.607039651400624"
"16551","9.752200511172383","9.752200511172383","9.752200511172383"
"16555","9.968989660390463","9.968989660390463","9.968989660390463"
"16559","10.066579406198885","10.066579406198885","10.066579406198885"
"16563","10.383898900754033","10.383898900754033","10.383898900754033"
"16567","10.206323457439126","10.206323457439126","10.206323457439126"
"16571","10.240543291311635","10.240543291311635","10.240543291311635"
"16575","10.420048938251805","10.420048938251805","10.420048938251805"
"16579","9.994201053531208","9.994201053531208","9.994201053531208"
"16583","10.08022782400291","10.08022782400291","10.08022782400291"
"16587","9.811407411986606","9.811407411986606","9.811407411986606"
"16591","9.86309328245783","9.86309328245783","9.86309328245783"
"16595","9.930867746734622","9.930867746734622","9.930867746734622"
"16599","9.960983728180935","9.960983728180935","9.960983728180935"
"16603","10.83848622306127","10.83848622306127","10.83848622306127"
"16607","11.190987147067544","11.190987147067544","11.190987147067544"
"16611","11.013517969665472","11.013517969665472","11.013517969665472"
"16615","11.065838936651632","11.065838936651632","11.065838936651632"
"16619","11.180609711840729","11.180609711840729","11.180609711840729"
"16623","11.221782554378194","11.221782554378194","11.221782554378194"
"16627","11.483643327324938","11.483643327324938","11.483643327324938"
"16631","11.357683540386596","11.357683540386596","11.357683540386596"
"16635","11.011944156864661","11.011944156864661","11.011944156864661"
"16639","11.407102487124403","11.407102487124403","11.407102487124403"
"16643","11.142609802883245","11.142609802883245","11.142609802883245"
"16647","11.201607999202885","11.201607999202885","11.201607999202885"
"16651","11.154796262408428","11.154796262408428","11.154796262408428"
"16655","11.270943513790547","11.270943513790547","11.270943513790547"
"16659","10.897383880359108","10.897383880359108","10.897383880359108"
"16663","10.423996160906194","10.423996160906194","10.423996160906194"
"16667","10.738376356906398","10.738376356906398","10.738376356906398"
"16671","10.647107146501641","10.647107146501641","10.647107146501641"
"16675","10.253515500926955","10.253515500926955","10.253515500926955"
"16679","9.823124992801601","9.823124992801601","9.823124992801601"
"16683","10.041945693270108","10.041945693270108","10.041945693270108"
"16687","9.699981686471352","9.699981686471352","9.699981686471352"
"16691","9.46475581025122","9.46475581025122","9.46475581025122"
"16695","9.548939735865835","9.548939735865835","9.548939735865835"
"16699","9.45135355549243","9.45135355549243","9.45135355549243"
"16703","10.148728394669318","10.148728394669318","10.148728394669318"
"16707","10.170680346364794","10.170680346364794","10.170680346364794"
"16711","10.843519285709606","10.843519285709606","10.843519285709606"
"16715","11.1902563288539","11.1902563288539","11.1902563288539"
"16719","11.58371877672407","11.58371877672407","11.58371877672407"
"16723","11.704060543120102","11.704060543120102","11.704060543120102"
"16727","12.132505806332823","12.132505806332823","12.132505806332823"
"16731","12.080295399561914","12.080295399561914","12.080295399561914"
"16735","11.888876562842706","11.888876562842706","11.888876562842706"
"16739","11.132417957955322","11.132417957955322","11.132417957955322"
"16743","11.385132821338267","11.385132821338267","11.385132821338267"
"16747","11.64758262541249","11.64758262541249","11.64758262541249"
"16751","11.54026344538147","11.54026344538147","11.54026344538147"
"16755","11.931050422442876","11.931050422442876","11.931050422442876"
"16759","11.929211610513313","11.929211610513313","11.929211610513313"
"16763","11.745366924325124","11.745366924325124","11.745366924325124"
"16767","11.871820068534191","11.871820068534191","11.871820068534191"
"16771","11.682236970075937","11.682236970075937","11.682236970075937"
"16775","11.613493757590641","11.613493757590641","11.613493757590641"
"16779","12.332104426399221","12.332104426399221","12.332104426399221"
"16783","11.941220973563928","11.941220973563928","11.941220973563928"
"16787","12.849661161417169","12.849661161417169","12.849661161417169"
"16791","12.448053459143393","12.448053459143393","12.448053459143393"
"16795","12.363509798700388","12.363509798700388","12.363509798700388"
"16799","12.409013588716668","12.409013588716668","12.409013588716668"
"16803","11.99193511973779","11.99193511973779","11.99193511973779"
"16807","12.798243301467767","12.798243301467767","12.798243301467767"
"16811","14.001999502372655","14.001999502372655","14.001999502372655"
"16815","13.930491313234215","13.930491313234215","13.930491313234215"
"16819","13.804862521283983","13.804862521283983","13.804862521283983"
"16823","13.95065853191635","13.95065853191635","13.95065853191635"
"16827","14.054240758441729","14.054240758441729","14.054240758441729"
"16831","14.530957127054403","14.530957127054403","14.530957127054403"
"16835","14.065290797956118","14.065290797956118","14.065290797956118"
"16839","14.247578043380567","14.247578043380567","14.247578043380567"
"16843","14.578361809365886","14.578361809365886","14.578361809365886"
"16847","15.163695482724314","15.163695482724314","15.163695482724314"
"16851","14.780805707524108","14.780805707524108","14.780805707524108"
"16855","14.278475653966733","14.278475653966733","14.278475653966733"
"16859","13.965227560488916","13.965227560488916","13.965227560488916"
"16863","13.63379702892569","13.63379702892569","13.63379702892569"
"16867","14.74522676048297","14.74522676048297","14.74522676048297"
"16871","14.929734953441725","14.929734953441725","14.929734953441725"
"16875","15.155693478697222","15.155693478697222","15.155693478697222"
"16879","15.874860354494475","15.874860354494475","15.874860354494475"
"16883","15.035234890335282","15.035234890335282","15.035234890335282"
"16887","14.593026909289293","14.593026909289293","14.593026909289293"
"16891","14.323547146858015","14.323547146858015","14.323547146858015"
"16895","14.061828522722706","14.061828522722706","14.061828522722706"
"16899","13.662720199147083","13.662720199147083","13.662720199147083"
"16903","14.166086904531399","14.166086904531399","14.166086904531399"
"16907","13.811176157134257","13.811176157134257","13.811176157134257"
"16911","13.767641643053532","13.767641643053532","13.767641643053532"
"16915","13.843851926585955","13.843851926585955","13.843851926585955"
"16919","13.78992575653796","13.78992575653796","13.78992575653796"
"16923","13.82113184909674","13.82113184909674","13.82113184909674"
"16927","14.090540275464571","14.090540275464571","14.090540275464571"
"16931","13.454655514269882","13.454655514269882","13.454655514269882"
"16935","14.486535554023453","14.486535554023453","14.486535554023453"
"16939","14.636815194987781","14.636815194987781","14.636815194987781"
"16943","15.1091366633452","15.1091366633452","15.1091366633452"
"16947","14.690277442175402","14.690277442175402","14.690277442175402"
"16951","14.334922721906512","14.334922721906512","14.334922721906512"
"16955","13.860674591819643","13.860674591819643","13.860674591819643"
"16959","13.320753558187116","13.320753558187116","13.320753558187116"
"16963","13.044741674255398","13.044741674255398","13.044741674255398"
"16967","12.725994158187055","12.725994158187055","12.725994158187055"
"16971","12.727373268659424","12.727373268659424","12.727373268659424"
"16975","12.50465633385105","12.50465633385105","12.50465633385105"
"16979","12.902263019935017","12.902263019935017","12.902263019935017"
"16983","13.000298450412952","13.000298450412952","13.000298450412952"
"16987","12.762500313019641","12.762500313019641","12.762500313019641"
"16991","13.062575066176242","13.062575066176242","13.062575066176242"
"16995","13.137000580342141","13.137000580342141","13.137000580342141"
"16999","12.182321874979163","12.182321874979163","12.182321874979163"
"17003","12.238268600794349","12.238268600794349","12.238268600794349"
"17007","12.824479466054544","12.824479466054544","12.824479466054544"
"17011","13.006602958986036","13.006602958986036","13.006602958986036"
"17015","13.210820406973374","13.210820406973374","13.210820406973374"
"17019","13.416560997920321","13.416560997920321","13.416560997920321"
"17023","13.426911087734245","13.426911087734245","13.426911087734245"
"17027","14.032830946532899","14.032830946532899","14.032830946532899"
"17031","13.55012726373664","13.55012726373664","13.55012726373664"
"17035","13.256110911524672","13.256110911524672","13.256110911524672"
"17039","13.178765741179648","13.178765741179648","13.178765741179648"
"17043","12.876892911704802","12.876892911704802","12.876892911704802"
"17047","13.1135283670142","13.1135283670142","13.1135283670142"
"17051","13.138965143292547","13.138965143292547","13.138965143292547"
"17055","13.125988337231473","13.125988337231473","13.125988337231473"
"17059","13.675615923384349","13.675615923384349","13.675615923384349"
"17063","13.627000893275994","13.627000893275994","13.627000893275994"
"17067","13.448314956314626","13.448314956314626","13.448314956314626"
"17071","13.640241052777613","13.640241052777613","13.640241052777613"
"17075","13.349567084325507","13.349567084325507","13.349567084325507"
"17079","12.48915225822374","12.48915225822374","12.48915225822374"
"17083","12.183398345758992","12.183398345758992","12.183398345758992"
"17087","11.747036968924954","11.747036968924954","11.747036968924954"
"17091","11.582107126563388","11.582107126563388","11.582107126563388"
"17095","12.01969706656194","12.01969706656194","12.01969706656194"
"17099","11.160214480257725","11.160214480257725","11.160214480257725"
"17103","11.251450435893663","11.251450435893663","11.251450435893663"
"17107","11.672125698512861","11.672125698512861","11.672125698512861"
"17111","11.427772811487433","11.427772811487433","11.427772811487433"
"17115","11.24570510404015","11.24570510404015","11.24570510404015"
"17119","11.077028143040902","11.077028143040902","11.077028143040902"
"17123","10.543897867562992","10.543897867562992","10.543897867562992"
"17127","11.090956085273536","11.090956085273536","11.090956085273536"
"17131","10.415889287247856","10.415889287247856","10.415889287247856"
"17135","10.32042560792538","10.32042560792538","10.32042560792538"
"17139","11.597799101238222","11.597799101238222","11.597799101238222"
"17143","11.78672139842713","11.78672139842713","11.78672139842713"
"17147","11.544508002841594","11.544508002841594","11.544508002841594"
"17151","11.278543270519275","11.278543270519275","11.278543270519275"
"17155","11.083944768015522","11.083944768015522","11.083944768015522"
"17159","11.358381162581045","11.358381162581045","11.358381162581045"
"17163","11.330095473411772","11.330095473411772","11.330095473411772"
"17167","11.188237963415824","11.188237963415824","11.188237963415824"
"17171","11.142643187333816","11.142643187333816","11.142643187333816"
"17175","10.440899403786473","10.440899403786473","10.440899403786473"
"17179","10.566185410511585","10.566185410511585","10.566185410511585"
"17183","10.639717904265725","10.639717904265725","10.639717904265725"
"17187","11.723655404372415","11.723655404372415","11.723655404372415"
"17191","11.101322589150488","11.101322589150488","11.101322589150488"
"17195","11.017243975219156","11.017243975219156","11.017243975219156"
"17199","11.564387541304477","11.564387541304477","11.564387541304477"
"17203","11.547065147365677","11.547065147365677","11.547065147365677"
"17207","11.741484119650236","11.741484119650236","11.741484119650236"
"17211","12.626130027882839","12.626130027882839","12.626130027882839"
"17215","13.064741635823768","13.064741635823768","13.064741635823768"
"17219","12.628458124221186","12.628458124221186","12.628458124221186"
"17223","12.55731251706846","12.55731251706846","12.55731251706846"
"17227","13.149360404671706","13.149360404671706","13.149360404671706"
"17231","13.491332421052471","13.491332421052471","13.491332421052471"
"17235","13.582674659551492","13.582674659551492","13.582674659551492"
"17239","13.41960102239442","13.41960102239442","13.41960102239442"
"17243","13.083838468996639","13.083838468996639","13.083838468996639"
"17247","13.081053891937849","13.081053891937849","13.081053891937849"
"17251","12.641553687066715","12.641553687066715","12.641553687066715"
"17255","12.353116682405403","12.353116682405403","12.353116682405403"
"17259","12.482247444499599","12.482247444499599","12.482247444499599"
"17263","12.363568329727832","12.363568329727832","12.363568329727832"
"17267","11.900095869976871","11.900095869976871","11.900095869976871"
"17271","11.590199182245156","11.590199182245156","11.590199182245156"
"17275","11.891176196524466","11.891176196524466","11.891176196524466"
"17279","12.235368245940776","12.235368245940776","12.235368245940776"
"17283","11.25484250716053","11.25484250716053","11.25484250716053"
"17287","12.125477074636096","12.125477074636096","12.125477074636096"
"17291","12.520724937469224","12.520724937469224","12.520724937469224"
"17295","12.775243052018604","12.775243052018604","12.775243052018604"
"17299","12.363807607103388","12.363807607103388","12.363807607103388"
"17303","12.45993047589779","12.45993047589779","12.45993047589779"
"17307","12.374502745907359","12.374502745907359","12.374502745907359"
"17311","12.312728140559672","12.312728140559672","12.312728140559672"
"17315","11.869286430968614","11.869286430968614","11.869286430968614"
"17319","11.740555597256462","11.740555597256462","11.740555597256462"
"17323","12.715403182594482","12.715403182594482","12.715403182594482"
"17327","13.078652989135971","13.078652989135971","13.078652989135971"
"17331","13.329638539530054","13.329638539530054","13.329638539530054"
"17335","13.307326418265616","13.307326418265616","13.307326418265616"
"17339","12.963092064062941","12.963092064062941","12.963092064062941"
"17343","12.997156757979283","12.997156757979283","12.997156757979283"
"17347","13.379832802702804","13.379832802702804","13.379832802702804"
"17351","13.336794760348571","13.336794760348571","13.336794760348571"
"17355","13.343668734779117","13.343668734779117","13.343668734779117"
"17359","13.0228503073876","13.0228503073876","13.0228503073876"
"17363","12.784536267766773","12.784536267766773","12.784536267766773"
"17367","12.811838478468896","12.811838478468896","12.811838478468896"
"17371","12.885590286503806","12.885590286503806","12.885590286503806"
"17375","13.023085026906076","13.023085026906076","13.023085026906076"
"17379","13.432533241831857","13.432533241831857","13.432533241831857"
"17383","13.698089013790616","13.698089013790616","13.698089013790616"
"17387","13.771759760959096","13.771759760959096","13.771759760959096"
"17391","13.543440879336169","13.543440879336169","13.543440879336169"
"17395","13.487487990352834","13.487487990352834","13.487487990352834"
"17399","13.396623432813005","13.396623432813005","13.396623432813005"
"17403","12.127299414931496","12.127299414931496","12.127299414931496"
"17407","12.018701413218242","12.018701413218242","12.018701413218242"
"17411","12.118903151881991","12.118903151881991","12.118903151881991"
"17415","12.463874170400347","12.463874170400347","12.463874170400347"
"17419","12.164726239820075","12.164726239820075","12.164726239820075"
"17423","12.159136482361541","12.159136482361541","12.159136482361541"
"17427","11.954516828564259","11.954516828564259","11.954516828564259"
"17431","11.562581646602087","11.562581646602087","11.562581646602087"
"17435","12.298056364489845","12.298056364489845","12.298056364489845"
"17439","11.96678394333483","11.96678394333483","11.96678394333483"
"17443","12.168071607906972","12.168071607906972","12.168071607906972"
"17447","12.640511334199084","12.640511334199084","12.640511334199084"
"17451","13.039668956232433","13.039668956232433","13.039668956232433"
"17455","12.846052451296059","12.846052451296059","12.846052451296059"
"17459","13.21230845563263","13.21230845563263","13.21230845563263"
"17463","13.56467206804232","13.56467206804232","13.56467206804232"
"17467","13.209573710901932","13.209573710901932","13.209573710901932"
"17471","13.100732292519766","13.100732292519766","13.100732292519766"
"17475","12.816040069756385","12.816040069756385","12.816040069756385"
"17479","12.782460543883138","12.782460543883138","12.782460543883138"
"17483","12.45209292760997","12.45209292760997","12.45209292760997"
"17487","12.826348853077967","12.826348853077967","12.826348853077967"
"17491","12.640352508807531","12.640352508807531","12.640352508807531"
"17495","12.900963776500792","12.900963776500792","12.900963776500792"
"17499","13.404927349625872","13.404927349625872","13.404927349625872"
"17503","12.57456097094875","12.57456097094875","12.57456097094875"
"17507","11.919659012469","11.919659012469","11.919659012469"
"17511","11.848823610970452","11.848823610970452","11.848823610970452"
"17515","11.327641087848285","11.327641087848285","11.327641087848285"
"17519","11.27617682583002","11.27617682583002","11.27617682583002"
"17523","11.046251905306699","11.046251905306699","11.046251905306699"
"17527","11.363743737894993","11.363743737894993","11.363743737894993"
"17531","11.304927685895224","11.304927685895224","11.304927685895224"
"17535","11.55791287095711","11.55791287095711","11.55791287095711"
"17539","11.576455468631831","11.576455468631831","11.576455468631831"
"17543","11.582766178276358","11.582766178276358","11.582766178276358"
"17547","10.99308179185625","10.99308179185625","10.99308179185625"
"17551","11.417690554066953","11.417690554066953","11.417690554066953"
"17555","10.640997548779751","10.640997548779751","10.640997548779751"
"17559","10.753114782408572","10.753114782408572","10.753114782408572"
"17563","10.953483316279891","10.953483316279891","10.953483316279891"
"17567","11.0426019355418","11.0426019355418","11.0426019355418"
"17571","11.049979589595507","11.049979589595507","11.049979589595507"
"17575","11.103281074473701","11.103281074473701","11.103281074473701"
"17579","10.078563450296581","10.078563450296581","10.078563450296581"
"17583","10.592477817377535","10.592477817377535","10.592477817377535"
"17587","9.988639773284136","9.988639773284136","9.988639773284136"
"17591","9.493368492108125","9.493368492108125","9.493368492108125"
"17595","9.50862705982248","9.50862705982248","9.50862705982248"
"17599","8.860145209868339","8.860145209868339","8.860145209868339"
"17603","9.905843939717961","9.905843939717961","9.905843939717961"
"17607","9.463345091695533","9.463345091695533","9.463345091695533"
"17611","9.586518504904102","9.586518504904102","9.586518504904102"
"17615","10.286305617796197","10.286305617796197","10.286305617796197"
"17619","11.117464870456923","11.117464870456923","11.117464870456923"
"17623","10.330471551457428","10.330471551457428","10.330471551457428"
"17627","10.089088758817514","10.089088758817514","10.089088758817514"
"17631","10.148732451077766","10.148732451077766","10.148732451077766"
"17635","10.733744741080834","10.733744741080834","10.733744741080834"
"17639","10.733048047628667","10.733048047628667","10.733048047628667"
"17643","10.836454087213218","10.836454087213218","10.836454087213218"
"17647","10.788286101849543","10.788286101849543","10.788286101849543"
"17651","11.2154613016328","11.2154613016328","11.2154613016328"
"17655","11.647370021097775","11.647370021097775","11.647370021097775"
"17659","11.998093442773376","11.998093442773376","11.998093442773376"
"17663","12.010747519001985","12.010747519001985","12.010747519001985"
"17667","10.881207358983927","10.881207358983927","10.881207358983927"
"17671","11.03302940529109","11.03302940529109","11.03302940529109"
"17675","10.968151926216386","10.968151926216386","10.968151926216386"
"17679","10.485619851190513","10.485619851190513","10.485619851190513"
"17683","10.47946034373789","10.47946034373789","10.47946034373789"
"17687","10.952922759174472","10.952922759174472","10.952922759174472"
"17691","11.10536248116997","11.10536248116997","11.10536248116997"
"17695","11.091150038162931","11.091150038162931","11.091150038162931"
"17699","11.823121416418044","11.823121416418044","11.823121416418044"
"17703","11.359390365912295","11.359390365912295","11.359390365912295"
"17707","11.539118508875907","11.539118508875907","11.539118508875907"
"17711","11.651575917108417","11.651575917108417","11.651575917108417"
"17715","11.545457169631758","11.545457169631758","11.545457169631758"
"17719","11.681623963409766","11.681623963409766","11.681623963409766"
"17723","11.80350029384265","11.80350029384265","11.80350029384265"
"17727","12.275561590356057","12.275561590356057","12.275561590356057"
"17731","11.870898388561628","11.870898388561628","11.870898388561628"
"17735","11.538964055166252","11.538964055166252","11.538964055166252"
"17739","11.054909022024306","11.054909022024306","11.054909022024306"
"17743","11.39221641615569","11.39221641615569","11.39221641615569"
"17747","11.141249243871332","11.141249243871332","11.141249243871332"
"17751","11.331967136438932","11.331967136438932","11.331967136438932"
"17755","11.920579319246793","11.920579319246793","11.920579319246793"
"17759","12.813226401365567","12.813226401365567","12.813226401365567"
"17763","12.716607050092232","12.716607050092232","12.716607050092232"
"17767","13.23334600573508","13.23334600573508","13.23334600573508"
"17771","13.621973425952856","13.621973425952856","13.621973425952856"
"17775","13.717288610137302","13.717288610137302","13.717288610137302"
"17779","13.577575754029526","13.577575754029526","13.577575754029526"
"17783","14.216839370850277","14.216839370850277","14.216839370850277"
"17787","14.184546959276359","14.184546959276359","14.184546959276359"
"17791","13.853462566079052","13.853462566079052","13.853462566079052"
"17795","14.09883093291833","14.09883093291833","14.09883093291833"
"17799","14.040922268600502","14.040922268600502","14.040922268600502"
"17803","13.90610433438205","13.90610433438205","13.90610433438205"
"17807","13.600403957234349","13.600403957234349","13.600403957234349"
"17811","13.515010525147227","13.515010525147227","13.515010525147227"
"17815","13.78698077466361","13.78698077466361","13.78698077466361"
"17819","14.401006826232683","14.401006826232683","14.401006826232683"
"17823","14.859474503209908","14.859474503209908","14.859474503209908"
"17827","14.134978958072583","14.134978958072583","14.134978958072583"
"17831","14.327714528467919","14.327714528467919","14.327714528467919"
"17835","15.392686815094953","15.392686815094953","15.392686815094953"
"17839","15.81422381508852","15.81422381508852","15.81422381508852"
"17843","16.410285868480056","16.410285868480056","16.410285868480056"
"17847","16.11666246896002","16.11666246896002","16.11666246896002"
"17851","16.71867615669627","16.71867615669627","16.71867615669627"
"17855","16.909663735750726","16.909663735750726","16.909663735750726"
"17859","15.946337164932954","15.946337164932954","15.946337164932954"
"17863","15.870182498330442","15.870182498330442","15.870182498330442"
"17867","16.065338797400123","16.065338797400123","16.065338797400123"
"17871","16.32997275202875","16.32997275202875","16.32997275202875"
"17875","16.2275043982732","16.2275043982732","16.2275043982732"
"17879","16.779293107690805","16.779293107690805","16.779293107690805"
"17883","16.66973959491582","16.66973959491582","16.66973959491582"
"17887","16.814332859267104","16.814332859267104","16.814332859267104"
"17891","16.495389970177982","16.495389970177982","16.495389970177982"
"17895","17.01408938657597","17.01408938657597","17.01408938657597"
"17899","17.77439499886926","17.77439499886926","17.77439499886926"
"17903","17.80678283184236","17.80678283184236","17.80678283184236"
"17907","17.493880124174037","17.493880124174037","17.493880124174037"
"17911","17.57500227633913","17.57500227633913","17.57500227633913"
"17915","17.612713020819896","17.612713020819896","17.612713020819896"
"17919","17.84615838886843","17.84615838886843","17.84615838886843"
"17923","18.579482272622087","18.579482272622087","18.579482272622087"
"17927","18.735491500560578","18.735491500560578","18.735491500560578"
"17931","19.030831816199427","19.030831816199427","19.030831816199427"
"17935","18.671252532988305","18.671252532988305","18.671252532988305"
"17939","17.776726927537393","17.776726927537393","17.776726927537393"
"17943","17.562363977594785","17.562363977594785","17.562363977594785"
"17947","17.96575386993022","17.96575386993022","17.96575386993022"
"17951","18.5473870975254","18.5473870975254","18.5473870975254"
"17955","18.407684696804537","18.407684696804537","18.407684696804537"
"17959","18.333404240163844","18.333404240163844","18.333404240163844"
"17963","18.334656475521157","18.334656475521157","18.334656475521157"
"17967","18.888120832662537","18.888120832662537","18.888120832662537"
"17971","19.693000794251578","19.693000794251578","19.693000794251578"
"17975","19.356708980493785","19.356708980493785","19.356708980493785"
"17979","19.34417016295674","19.34417016295674","19.34417016295674"
"17983","19.394192276725445","19.394192276725445","19.394192276725445"
"17987","18.5510613536695","18.5510613536695","18.5510613536695"
"17991","18.778609889369335","18.778609889369335","18.778609889369335"
"17995","18.7339555172775","18.7339555172775","18.7339555172775"
"17999","18.48859297683389","18.48859297683389","18.48859297683389"
"18003","18.409678199118343","18.409678199118343","18.409678199118343"
"18007","18.573732385627444","18.573732385627444","18.573732385627444"
"18011","18.311079718825106","18.311079718825106","18.311079718825106"
"18015","18.073113678707887","18.073113678707887","18.073113678707887"
"18019","18.16903994559898","18.16903994559898","18.16903994559898"
"18023","18.2329547601113","18.2329547601113","18.2329547601113"
"18027","17.18166096550918","17.18166096550918","17.18166096550918"
"18031","16.924416475526776","16.924416475526776","16.924416475526776"
"18035","16.930620650519106","16.930620650519106","16.930620650519106"
"18039","17.096217917550312","17.096217917550312","17.096217917550312"
"18043","17.333187469132934","17.333187469132934","17.333187469132934"
"18047","17.73128262622871","17.73128262622871","17.73128262622871"
"18051","17.6149367527158","17.6149367527158","17.6149367527158"
"18055","17.2562153040574","17.2562153040574","17.2562153040574"
"18059","17.291569227269054","17.291569227269054","17.291569227269054"
"18063","17.551836128009146","17.551836128009146","17.551836128009146"
"18067","17.802820027636983","17.802820027636983","17.802820027636983"
"18071","18.290387145775366","18.290387145775366","18.290387145775366"
"18075","17.937798731142383","17.937798731142383","17.937798731142383"
"18079","17.725002132972918","17.725002132972918","17.725002132972918"
"18083","17.590319955120314","17.590319955120314","17.590319955120314"
"18087","17.30465351439633","17.30465351439633","17.30465351439633"
"18091","17.132364520634678","17.132364520634678","17.132364520634678"
"18095","17.383550268537814","17.383550268537814","17.383550268537814"
"18099","17.395941615996975","17.395941615996975","17.395941615996975"
"18103","16.879267519123427","16.879267519123427","16.879267519123427"
"18107","16.819949122362747","16.819949122362747","16.819949122362747"
"18111","16.6735748760037","16.6735748760037","16.6735748760037"
"18115","16.894688058359044","16.894688058359044","16.894688058359044"
"18119","16.85769068617839","16.85769068617839","16.85769068617839"
"18123","16.21382709160728","16.21382709160728","16.21382709160728"
"18127","15.692816918189173","15.692816918189173","15.692816918189173"
"18131","15.674505013445737","15.674505013445737","15.674505013445737"
"18135","15.72842825441202","15.72842825441202","15.72842825441202"
"18139","15.947783474415367","15.947783474415367","15.947783474415367"
"18143","15.941753621604434","15.941753621604434","15.941753621604434"
"18147","16.92779906502197","16.92779906502197","16.92779906502197"
"18151","16.54846259282387","16.54846259282387","16.54846259282387"
"18155","16.22538426581196","16.22538426581196","16.22538426581196"
"18159","16.63506885349708","16.63506885349708","16.63506885349708"
"18163","16.88607129443799","16.88607129443799","16.88607129443799"
"18167","16.883986464988663","16.883986464988663","16.883986464988663"
"18171","16.841153172025923","16.841153172025923","16.841153172025923"
"18175","16.52359151645039","16.52359151645039","16.52359151645039"
"18179","16.54236243930578","16.54236243930578","16.54236243930578"
"18183","16.642241009770906","16.642241009770906","16.642241009770906"
"18187","16.63616659458764","16.63616659458764","16.63616659458764"
"18191","16.700753479502918","16.700753479502918","16.700753479502918"
"18195","16.332395858085064","16.332395858085064","16.332395858085064"
"18199","17.359030527542906","17.359030527542906","17.359030527542906"
"18203","17.160386143317698","17.160386143317698","17.160386143317698"
"18207","17.554621111652626","17.554621111652626","17.554621111652626"
"18211","17.64163385249374","17.64163385249374","17.64163385249374"
"18215","17.63502938006705","17.63502938006705","17.63502938006705"
"18219","18.307306573862096","18.307306573862096","18.307306573862096"
"18223","18.29611119035756","18.29611119035756","18.29611119035756"
"18227","18.898886269135925","18.898886269135925","18.898886269135925"
"18231","19.28273014001421","19.28273014001421","19.28273014001421"
"18235","18.626799913824826","18.626799913824826","18.626799913824826"
"18239","19.253172059636718","19.253172059636718","19.253172059636718"
"18243","19.216276166534136","19.216276166534136","19.216276166534136"
"18247","18.595860003275366","18.595860003275366","18.595860003275366"
"18251","17.962773267284152","17.962773267284152","17.962773267284152"
"18255","17.594840484222463","17.594840484222463","17.594840484222463"
"18259","16.97949117209216","16.97949117209216","16.97949117209216"
"18263","16.99247550591216","16.99247550591216","16.99247550591216"
"18267","18.22433701777992","18.22433701777992","18.22433701777992"
"18271","19.09520699786931","19.09520699786931","19.09520699786931"
"18275","19.407142873245217","19.407142873245217","19.407142873245217"
"18279","19.621259586879763","19.621259586879763","19.621259586879763"
"18283","20.005101781142578","20.005101781142578","20.005101781142578"
"18287","19.64418639037906","19.64418639037906","19.64418639037906"
"18291","19.75192253034645","19.75192253034645","19.75192253034645"
"18295","20.394383876503472","20.394383876503472","20.394383876503472"
"18299","20.28116324816328","20.28116324816328","20.28116324816328"
"18303","20.521344601967236","20.521344601967236","20.521344601967236"
"18307","21.128386973561277","21.128386973561277","21.128386973561277"
"18311","21.388987960829578","21.388987960829578","21.388987960829578"
"18315","21.358052208663203","21.358052208663203","21.358052208663203"
"18319","21.448643546501447","21.448643546501447","21.448643546501447"
"18323","21.485334675520257","21.485334675520257","21.485334675520257"
"18327","20.989665014081574","20.989665014081574","20.989665014081574"
"18331","20.795939011068082","20.795939011068082","20.795939011068082"
"18335","20.91958404603156","20.91958404603156","20.91958404603156"
"18339","21.19944271656256","21.19944271656256","21.19944271656256"
"18343","21.33046431051631","21.33046431051631","21.33046431051631"
"18347","21.713444719804464","21.713444719804464","21.713444719804464"
"18351","20.825097539040662","20.825097539040662","20.825097539040662"
"18355","20.80061304086308","20.80061304086308","20.80061304086308"
"18359","20.59747000893409","20.59747000893409","20.59747000893409"
"18363","20.798899408686896","20.798899408686896","20.798899408686896"
"18367","20.489785977769998","20.489785977769998","20.489785977769998"
"18371","20.021581581493678","20.021581581493678","20.021581581493678"
"18375","20.347796124972252","20.347796124972252","20.347796124972252"
"18379","20.98284143869888","20.98284143869888","20.98284143869888"
