Step,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes),DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX
4712,-55.871463118044105,-55.871463118044105,-55.871463118044105
4715,-55.65969387497904,-55.65969387497904,-55.65969387497904
4718,-54.66217592879457,-54.66217592879457,-54.66217592879457
4721,-55.589467463895005,-55.589467463895005,-55.589467463895005
4724,-54.53489065543698,-54.53489065543698,-54.53489065543698
4727,-54.29084804892639,-54.29084804892639,-54.29084804892639
4730,-55.19671703946161,-55.19671703946161,-55.19671703946161
4733,-53.82158414022882,-53.82158414022882,-53.82158414022882
4736,-54.6716383050317,-54.6716383050317,-54.6716383050317
4739,-54.022317208627335,-54.022317208627335,-54.022317208627335
4742,-54.824469184334674,-54.824469184334674,-54.824469184334674
4745,-54.42916057346352,-54.42916057346352,-54.42916057346352
4748,-54.43409283005445,-54.43409283005445,-54.43409283005445
4751,-53.779253782531576,-53.779253782531576,-53.779253782531576
4754,-53.35342016412261,-53.35342016412261,-53.35342016412261
4757,-53.197699983731376,-53.197699983731376,-53.197699983731376
4760,-53.1442338708186,-53.1442338708186,-53.1442338708186
4763,-53.23850533566642,-53.23850533566642,-53.23850533566642
4766,-53.14966497213853,-53.14966497213853,-53.14966497213853
4769,-52.86915174081464,-52.86915174081464,-52.86915174081464
4772,-53.24458796813786,-53.24458796813786,-53.24458796813786
4775,-53.573538950883766,-53.573538950883766,-53.573538950883766
4778,-52.42955081616447,-52.42955081616447,-52.42955081616447
4781,-50.659068484906896,-50.659068484906896,-50.659068484906896
4784,-50.93429247255005,-50.93429247255005,-50.93429247255005
4787,-50.50367004740933,-50.50367004740933,-50.50367004740933
4790,-50.08894199260676,-50.08894199260676,-50.08894199260676
4793,-51.1623313005873,-51.1623313005873,-51.1623313005873
4796,-52.08545277823148,-52.08545277823148,-52.08545277823148
4799,-51.00745009343837,-51.00745009343837,-51.00745009343837
4802,-51.76167920444203,-51.76167920444203,-51.76167920444203
4805,-52.72920034318327,-52.72920034318327,-52.72920034318327
4808,-52.32637701094187,-52.32637701094187,-52.32637701094187
4811,-51.02191438294298,-51.02191438294298,-51.02191438294298
4814,-51.41504936761626,-51.41504936761626,-51.41504936761626
4817,-51.12987208237743,-51.12987208237743,-51.12987208237743
4820,-51.2054251336164,-51.2054251336164,-51.2054251336164
4823,-52.2514782981897,-52.2514782981897,-52.2514782981897
4826,-51.92064706125648,-51.92064706125648,-51.92064706125648
4829,-51.53656949898786,-51.53656949898786,-51.53656949898786
4832,-51.26491489296768,-51.26491489296768,-51.26491489296768
4835,-50.62007380724538,-50.62007380724538,-50.62007380724538
4838,-49.11185242542926,-49.11185242542926,-49.11185242542926
4841,-49.22981558719671,-49.22981558719671,-49.22981558719671
4844,-48.21848301326534,-48.21848301326534,-48.21848301326534
4847,-48.04429961832811,-48.04429961832811,-48.04429961832811
4850,-47.43612827413635,-47.43612827413635,-47.43612827413635
4853,-47.32063924752329,-47.32063924752329,-47.32063924752329
4856,-47.547280487507614,-47.547280487507614,-47.547280487507614
4859,-47.92590535210405,-47.92590535210405,-47.92590535210405
4862,-47.471516010204965,-47.471516010204965,-47.471516010204965
4865,-46.866585380866525,-46.866585380866525,-46.866585380866525
4868,-46.64767525892148,-46.64767525892148,-46.64767525892148
4871,-49.31100695735583,-49.31100695735583,-49.31100695735583
4874,-49.23095514241013,-49.23095514241013,-49.23095514241013
4877,-48.78142175906676,-48.78142175906676,-48.78142175906676
4880,-48.54087207480983,-48.54087207480983,-48.54087207480983
4883,-47.28711004524949,-47.28711004524949,-47.28711004524949
4886,-48.749715854568215,-48.749715854568215,-48.749715854568215
4889,-48.60511186557154,-48.60511186557154,-48.60511186557154
4892,-48.681617555787504,-48.681617555787504,-48.681617555787504
4895,-49.58830635040661,-49.58830635040661,-49.58830635040661
4898,-48.90390446777434,-48.90390446777434,-48.90390446777434
4901,-49.20959064129988,-49.20959064129988,-49.20959064129988
4904,-49.415801797444686,-49.415801797444686,-49.415801797444686
4907,-48.85618965134914,-48.85618965134914,-48.85618965134914
4910,-50.4779947757556,-50.4779947757556,-50.4779947757556
4913,-50.52678412970983,-50.52678412970983,-50.52678412970983
4916,-49.33200546822532,-49.33200546822532,-49.33200546822532
4919,-49.80541088529952,-49.80541088529952,-49.80541088529952
4922,-48.7460789716346,-48.7460789716346,-48.7460789716346
4925,-48.25808076762528,-48.25808076762528,-48.25808076762528
4928,-48.1827715862804,-48.1827715862804,-48.1827715862804
4931,-48.52160973248195,-48.52160973248195,-48.52160973248195
4934,-48.798926865265614,-48.798926865265614,-48.798926865265614
4937,-49.51284443360485,-49.51284443360485,-49.51284443360485
4940,-49.87400354370243,-49.87400354370243,-49.87400354370243
4943,-48.83731786418971,-48.83731786418971,-48.83731786418971
4946,-49.18681761904183,-49.18681761904183,-49.18681761904183
4949,-48.77016552101088,-48.77016552101088,-48.77016552101088
4952,-46.88137190824516,-46.88137190824516,-46.88137190824516
4955,-45.62685603978643,-45.62685603978643,-45.62685603978643
4958,-45.49324881152798,-45.49324881152798,-45.49324881152798
4961,-45.11359922936864,-45.11359922936864,-45.11359922936864
4964,-45.99561772728759,-45.99561772728759,-45.99561772728759
4967,-45.97682823755915,-45.97682823755915,-45.97682823755915
4970,-46.9399499530148,-46.9399499530148,-46.9399499530148
4973,-45.70571734536757,-45.70571734536757,-45.70571734536757
4976,-46.31731011925496,-46.31731011925496,-46.31731011925496
4979,-44.95292064692963,-44.95292064692963,-44.95292064692963
4982,-45.25782218629612,-45.25782218629612,-45.25782218629612
4985,-46.06064515581837,-46.06064515581837,-46.06064515581837
4988,-47.26424169448124,-47.26424169448124,-47.26424169448124
4991,-47.216855730025244,-47.216855730025244,-47.216855730025244
4994,-47.096973231338,-47.096973231338,-47.096973231338
4997,-47.19432954325946,-47.19432954325946,-47.19432954325946
5000,-46.89060470606549,-46.89060470606549,-46.89060470606549
5003,-46.891136733756966,-46.891136733756966,-46.891136733756966
5006,-46.604409066062416,-46.604409066062416,-46.604409066062416
5009,-46.84100703770929,-46.84100703770929,-46.84100703770929
5012,-47.33841729608,-47.33841729608,-47.33841729608
5015,-47.76387543551124,-47.76387543551124,-47.76387543551124
5018,-47.36356689449313,-47.36356689449313,-47.36356689449313
5021,-48.33687439214821,-48.33687439214821,-48.33687439214821
5024,-48.722204005186335,-48.722204005186335,-48.722204005186335
5027,-47.31973498160239,-47.31973498160239,-47.31973498160239
5030,-47.02460117341701,-47.02460117341701,-47.02460117341701
5033,-46.96250654964582,-46.96250654964582,-46.96250654964582
5036,-45.88198123534401,-45.88198123534401,-45.88198123534401
5039,-46.24477135877119,-46.24477135877119,-46.24477135877119
5042,-46.283241045217366,-46.283241045217366,-46.283241045217366
5045,-47.95723109367445,-47.95723109367445,-47.95723109367445
5048,-47.50112589472505,-47.50112589472505,-47.50112589472505
5051,-48.07981404635376,-48.07981404635376,-48.07981404635376
5054,-48.89485175898904,-48.89485175898904,-48.89485175898904
5057,-50.5152526425612,-50.5152526425612,-50.5152526425612
5060,-50.64405129345727,-50.64405129345727,-50.64405129345727
5063,-50.98120491594189,-50.98120491594189,-50.98120491594189
5066,-52.70399356510705,-52.70399356510705,-52.70399356510705
5069,-50.087687061048754,-50.087687061048754,-50.087687061048754
5072,-49.12500300539997,-49.12500300539997,-49.12500300539997
5075,-49.167257475161726,-49.167257475161726,-49.167257475161726
5078,-49.57563563773444,-49.57563563773444,-49.57563563773444
5081,-49.25859171899142,-49.25859171899142,-49.25859171899142
5084,-48.199101975469056,-48.199101975469056,-48.199101975469056
5087,-47.14987603369685,-47.14987603369685,-47.14987603369685
5090,-46.53978142791187,-46.53978142791187,-46.53978142791187
5093,-47.381130278057256,-47.381130278057256,-47.381130278057256
5096,-47.80055514613315,-47.80055514613315,-47.80055514613315
5099,-48.08003720441664,-48.08003720441664,-48.08003720441664
5102,-47.291102438209066,-47.291102438209066,-47.291102438209066
5105,-47.840285492426894,-47.840285492426894,-47.840285492426894
5108,-47.351681711347176,-47.351681711347176,-47.351681711347176
5111,-47.82088305377049,-47.82088305377049,-47.82088305377049
5114,-46.456546274551805,-46.456546274551805,-46.456546274551805
5117,-45.92820862144556,-45.92820862144556,-45.92820862144556
5120,-46.33367547916941,-46.33367547916941,-46.33367547916941
5123,-48.30795238233485,-48.30795238233485,-48.30795238233485
5126,-49.659557789903054,-49.659557789903054,-49.659557789903054
5129,-49.29997424526758,-49.29997424526758,-49.29997424526758
5132,-50.417982805490965,-50.417982805490965,-50.417982805490965
5135,-50.09616109567803,-50.09616109567803,-50.09616109567803
5138,-50.74814321692264,-50.74814321692264,-50.74814321692264
5141,-52.93909626519915,-52.93909626519915,-52.93909626519915
5144,-52.702533708828895,-52.702533708828895,-52.702533708828895
5147,-51.21027330187116,-51.21027330187116,-51.21027330187116
5150,-50.87926039842653,-50.87926039842653,-50.87926039842653
5153,-51.29977366219701,-51.29977366219701,-51.29977366219701
5156,-51.00236945774606,-51.00236945774606,-51.00236945774606
5159,-50.50440174023243,-50.50440174023243,-50.50440174023243
5162,-50.699063943274695,-50.699063943274695,-50.699063943274695
5165,-51.203827060937385,-51.203827060937385,-51.203827060937385
5168,-50.52196778891658,-50.52196778891658,-50.52196778891658
5171,-51.53367062911502,-51.53367062911502,-51.53367062911502
5174,-51.74225703995892,-51.74225703995892,-51.74225703995892
5177,-52.59747409639365,-52.59747409639365,-52.59747409639365
5180,-52.69539122348812,-52.69539122348812,-52.69539122348812
5183,-54.13585013074091,-54.13585013074091,-54.13585013074091
5186,-54.29489498368083,-54.29489498368083,-54.29489498368083
5189,-53.84742671711491,-53.84742671711491,-53.84742671711491
5192,-53.581908467059314,-53.581908467059314,-53.581908467059314
5195,-53.94231677516272,-53.94231677516272,-53.94231677516272
5198,-54.43440467463672,-54.43440467463672,-54.43440467463672
5201,-55.21142499822068,-55.21142499822068,-55.21142499822068
5204,-54.7450632068232,-54.7450632068232,-54.7450632068232
5207,-54.73184324772892,-54.73184324772892,-54.73184324772892
5210,-55.21857236985787,-55.21857236985787,-55.21857236985787
5213,-55.95492386467228,-55.95492386467228,-55.95492386467228
5216,-57.15268327819897,-57.15268327819897,-57.15268327819897
5219,-57.63534782810458,-57.63534782810458,-57.63534782810458
5222,-57.97593249715225,-57.97593249715225,-57.97593249715225
5225,-58.11631268465273,-58.11631268465273,-58.11631268465273
5228,-58.83460354851014,-58.83460354851014,-58.83460354851014
5231,-58.4126930977488,-58.4126930977488,-58.4126930977488
5234,-59.38244439860954,-59.38244439860954,-59.38244439860954
5237,-58.56918911682511,-58.56918911682511,-58.56918911682511
5240,-58.37057120627178,-58.37057120627178,-58.37057120627178
5243,-57.05775728392027,-57.05775728392027,-57.05775728392027
5246,-57.38325443803453,-57.38325443803453,-57.38325443803453
5249,-57.68662857851333,-57.68662857851333,-57.68662857851333
5252,-57.94974079545874,-57.94974079545874,-57.94974079545874
5255,-57.96292855900642,-57.96292855900642,-57.96292855900642
5258,-58.57834235353506,-58.57834235353506,-58.57834235353506
5261,-57.09642985040772,-57.09642985040772,-57.09642985040772
5264,-55.91266206593608,-55.91266206593608,-55.91266206593608
5267,-55.61436170404123,-55.61436170404123,-55.61436170404123
5270,-54.386272721599006,-54.386272721599006,-54.386272721599006
5273,-55.11489543550127,-55.11489543550127,-55.11489543550127
5276,-56.20905646839231,-56.20905646839231,-56.20905646839231
5279,-55.96378708185917,-55.96378708185917,-55.96378708185917
5282,-55.37081693269744,-55.37081693269744,-55.37081693269744
5285,-56.80459898343898,-56.80459898343898,-56.80459898343898
5288,-57.36930014255631,-57.36930014255631,-57.36930014255631
5291,-57.73985541188414,-57.73985541188414,-57.73985541188414
5294,-58.252384954097685,-58.252384954097685,-58.252384954097685
5297,-57.56099380596141,-57.56099380596141,-57.56099380596141
5300,-59.785812176221214,-59.785812176221214,-59.785812176221214
5303,-59.44316976203001,-59.44316976203001,-59.44316976203001
5306,-58.06161266748301,-58.06161266748301,-58.06161266748301
5309,-58.10741863773164,-58.10741863773164,-58.10741863773164
5312,-57.689790668889565,-57.689790668889565,-57.689790668889565
5315,-57.96180243609072,-57.96180243609072,-57.96180243609072
5318,-59.179423608947374,-59.179423608947374,-59.179423608947374
5321,-59.00748543006392,-59.00748543006392,-59.00748543006392
5324,-60.10019411465351,-60.10019411465351,-60.10019411465351
5327,-60.01530064055879,-60.01530064055879,-60.01530064055879
5330,-58.49920151148428,-58.49920151148428,-58.49920151148428
5333,-59.853595820082994,-59.853595820082994,-59.853595820082994
5336,-60.01913542871794,-60.01913542871794,-60.01913542871794
5339,-60.40678552766366,-60.40678552766366,-60.40678552766366
5342,-60.32175756695285,-60.32175756695285,-60.32175756695285
5345,-60.87256962168987,-60.87256962168987,-60.87256962168987
5348,-60.61712177778541,-60.61712177778541,-60.61712177778541
5351,-61.07854936163316,-61.07854936163316,-61.07854936163316
5354,-62.07681428240125,-62.07681428240125,-62.07681428240125
5357,-60.39761948795906,-60.39761948795906,-60.39761948795906
5360,-61.004567089682666,-61.004567089682666,-61.004567089682666
5363,-61.32593766098084,-61.32593766098084,-61.32593766098084
5366,-62.09408922577646,-62.09408922577646,-62.09408922577646
5369,-62.26612283043768,-62.26612283043768,-62.26612283043768
5372,-62.304922853958736,-62.304922853958736,-62.304922853958736
5375,-62.57923504313192,-62.57923504313192,-62.57923504313192
5378,-64.42276451617585,-64.42276451617585,-64.42276451617585
5381,-66.05473419658267,-66.05473419658267,-66.05473419658267
5384,-65.87942591228918,-65.87942591228918,-65.87942591228918
5387,-66.96867046302583,-66.96867046302583,-66.96867046302583
5390,-67.371351054831,-67.371351054831,-67.371351054831
5393,-66.75618155824819,-66.75618155824819,-66.75618155824819
5396,-66.90553848498485,-66.90553848498485,-66.90553848498485
5399,-67.83475122605466,-67.83475122605466,-67.83475122605466
5402,-68.16168466864568,-68.16168466864568,-68.16168466864568
5405,-68.24920500295717,-68.24920500295717,-68.24920500295717
5408,-68.18340856955524,-68.18340856955524,-68.18340856955524
5411,-69.50369003288567,-69.50369003288567,-69.50369003288567
5414,-69.00060885597472,-69.00060885597472,-69.00060885597472
5417,-69.68715807536276,-69.68715807536276,-69.68715807536276
5420,-69.42161662430509,-69.42161662430509,-69.42161662430509
5423,-69.83301964498156,-69.83301964498156,-69.83301964498156
5426,-68.05147887202683,-68.05147887202683,-68.05147887202683
5429,-67.79874365470977,-67.79874365470977,-67.79874365470977
5432,-67.30081768750638,-67.30081768750638,-67.30081768750638
5435,-67.4561885865872,-67.4561885865872,-67.4561885865872
5438,-67.70974493460976,-67.70974493460976,-67.70974493460976
5441,-67.80984142063163,-67.80984142063163,-67.80984142063163
5444,-68.46228464244217,-68.46228464244217,-68.46228464244217
5447,-67.1829673584283,-67.1829673584283,-67.1829673584283
5450,-67.59068575994498,-67.59068575994498,-67.59068575994498
5453,-67.00873083183673,-67.00873083183673,-67.00873083183673
5456,-66.77249750129234,-66.77249750129234,-66.77249750129234
5459,-66.98602419328193,-66.98602419328193,-66.98602419328193
5462,-67.79236633278016,-67.79236633278016,-67.79236633278016
5465,-67.99102292726258,-67.99102292726258,-67.99102292726258
5468,-69.04408460740065,-69.04408460740065,-69.04408460740065
5471,-68.75374906556753,-68.75374906556753,-68.75374906556753
5474,-67.42732568301652,-67.42732568301652,-67.42732568301652
5477,-68.29463307597351,-68.29463307597351,-68.29463307597351
5480,-68.96926344708024,-68.96926344708024,-68.96926344708024
5483,-70.423562966635,-70.423562966635,-70.423562966635
5486,-69.76257825725183,-69.76257825725183,-69.76257825725183
5489,-70.89720076684465,-70.89720076684465,-70.89720076684465
5492,-71.34003910814307,-71.34003910814307,-71.34003910814307
5495,-71.51126676397293,-71.51126676397293,-71.51126676397293
5498,-72.07542238849763,-72.07542238849763,-72.07542238849763
5501,-70.98546473008406,-70.98546473008406,-70.98546473008406
