"Step","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)__MIN","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)__MAX"
"4211","-133.85228144615476","-133.85228144615476","-133.85228144615476"
"4212","-133.75908622873328","-133.75908622873328","-133.75908622873328"
"4213","-133.53522159709388","-133.53522159709388","-133.53522159709388"
"4214","-133.62637558428273","-133.62637558428273","-133.62637558428273"
"4215","-133.67259104232866","-133.67259104232866","-133.67259104232866"
"4216","-133.78459669305113","-133.78459669305113","-133.78459669305113"
"4217","-133.57458030415148","-133.57458030415148","-133.57458030415148"
"4218","-133.68499379468943","-133.68499379468943","-133.68499379468943"
"4219","-133.78717028378543","-133.78717028378543","-133.78717028378543"
"4220","-133.72759351555743","-133.72759351555743","-133.72759351555743"
"4221","-133.74059324527312","-133.74059324527312","-133.74059324527312"
"4222","-133.67643248953408","-133.67643248953408","-133.67643248953408"
"4223","-133.69708557166993","-133.69708557166993","-133.69708557166993"
"4224","-133.48745188470994","-133.48745188470994","-133.48745188470994"
"4225","-133.37442690796357","-133.37442690796357","-133.37442690796357"
"4226","-133.25758706003256","-133.25758706003256","-133.25758706003256"
"4227","-133.27089536761528","-133.27089536761528","-133.27089536761528"
"4228","-133.27466973391228","-133.27466973391228","-133.27466973391228"
"4229","-133.2116238016726","-133.2116238016726","-133.2116238016726"
"4230","-133.33682395816288","-133.33682395816288","-133.33682395816288"
"4231","-133.31933661349254","-133.31933661349254","-133.31933661349254"
"4232","-133.30154067536995","-133.30154067536995","-133.30154067536995"
"4233","-133.2862797606396","-133.2862797606396","-133.2862797606396"
"4234","-133.44202391756372","-133.44202391756372","-133.44202391756372"
"4235","-133.48701315376363","-133.48701315376363","-133.48701315376363"
"4236","-133.4401379463978","-133.4401379463978","-133.4401379463978"
"4237","-133.30827181625705","-133.30827181625705","-133.30827181625705"
"4238","-133.6468590636642","-133.6468590636642","-133.6468590636642"
"4239","-133.61432011198787","-133.61432011198787","-133.61432011198787"
"4240","-133.63538974605558","-133.63538974605558","-133.63538974605558"
"4241","-133.9821407595157","-133.9821407595157","-133.9821407595157"
"4242","-133.79527491963628","-133.79527491963628","-133.79527491963628"
"4243","-133.72011578683484","-133.72011578683484","-133.72011578683484"
"4244","-133.8236792744214","-133.8236792744214","-133.8236792744214"
"4245","-133.77288674477904","-133.77288674477904","-133.77288674477904"
"4246","-133.69665376662306","-133.69665376662306","-133.69665376662306"
"4247","-133.73725202582807","-133.73725202582807","-133.73725202582807"
"4248","-133.61744335897762","-133.61744335897762","-133.61744335897762"
"4249","-133.60775727192856","-133.60775727192856","-133.60775727192856"
"4250","-133.56570256896063","-133.56570256896063","-133.56570256896063"
"4251","-133.4718584234943","-133.4718584234943","-133.4718584234943"
"4252","-133.6310438986808","-133.6310438986808","-133.6310438986808"
"4253","-133.80277067680942","-133.80277067680942","-133.80277067680942"
"4254","-133.78261363568808","-133.78261363568808","-133.78261363568808"
"4255","-133.64950950855751","-133.64950950855751","-133.64950950855751"
"4256","-133.69741711980177","-133.69741711980177","-133.69741711980177"
"4257","-133.69829349982209","-133.69829349982209","-133.69829349982209"
"4258","-133.72200098521236","-133.72200098521236","-133.72200098521236"
"4259","-133.8442650015167","-133.8442650015167","-133.8442650015167"
"4260","-133.93028143526374","-133.93028143526374","-133.93028143526374"
"4261","-133.90312075990533","-133.90312075990533","-133.90312075990533"
"4262","-134.11537573256413","-134.11537573256413","-134.11537573256413"
"4263","-134.1655233117794","-134.1655233117794","-134.1655233117794"
"4264","-134.0465231106076","-134.0465231106076","-134.0465231106076"
"4265","-133.96632589917618","-133.96632589917618","-133.96632589917618"
"4266","-133.8623511686158","-133.8623511686158","-133.8623511686158"
"4267","-133.89458831912975","-133.89458831912975","-133.89458831912975"
"4268","-133.9992421525526","-133.9992421525526","-133.9992421525526"
"4269","-134.10868502793994","-134.10868502793994","-134.10868502793994"
"4270","-134.02173766738318","-134.02173766738318","-134.02173766738318"
"4271","-133.9240380682519","-133.9240380682519","-133.9240380682519"
"4272","-133.90750961289453","-133.90750961289453","-133.90750961289453"
"4273","-133.89590372939725","-133.89590372939725","-133.89590372939725"
"4274","-133.89882555355146","-133.89882555355146","-133.89882555355146"
"4275","-133.75162945380455","-133.75162945380455","-133.75162945380455"
"4276","-133.59729772247334","-133.59729772247334","-133.59729772247334"
"4277","-133.82792516841752","-133.82792516841752","-133.82792516841752"
"4278","-133.7988820580687","-133.7988820580687","-133.7988820580687"
"4279","-133.90711864443543","-133.90711864443543","-133.90711864443543"
"4280","-133.80911795489197","-133.80911795489197","-133.80911795489197"
"4281","-133.61825048048036","-133.61825048048036","-133.61825048048036"
"4282","-133.62835499118432","-133.62835499118432","-133.62835499118432"
"4283","-133.6269456312395","-133.6269456312395","-133.6269456312395"
"4284","-133.66021206885293","-133.66021206885293","-133.66021206885293"
"4285","-133.88812830916302","-133.88812830916302","-133.88812830916302"
"4286","-134.0339172083971","-134.0339172083971","-134.0339172083971"
"4287","-134.09296190374346","-134.09296190374346","-134.09296190374346"
"4288","-134.18798171014672","-134.18798171014672","-134.18798171014672"
"4289","-134.1259582873978","-134.1259582873978","-134.1259582873978"
"4290","-134.09287176878595","-134.09287176878595","-134.09287176878595"
"4291","-134.02349728607157","-134.02349728607157","-134.02349728607157"
"4292","-133.97018516589577","-133.97018516589577","-133.97018516589577"
"4293","-133.82018816468243","-133.82018816468243","-133.82018816468243"
"4294","-133.86829220269436","-133.86829220269436","-133.86829220269436"
"4295","-133.97457366256327","-133.97457366256327","-133.97457366256327"
"4296","-134.02793363638096","-134.02793363638096","-134.02793363638096"
"4297","-134.1127373770861","-134.1127373770861","-134.1127373770861"
"4298","-134.04331823966183","-134.04331823966183","-134.04331823966183"
"4299","-134.1340916593362","-134.1340916593362","-134.1340916593362"
"4300","-134.19681814711012","-134.19681814711012","-134.19681814711012"
"4301","-134.2127126925961","-134.2127126925961","-134.2127126925961"
"4302","-134.1340816166833","-134.1340816166833","-134.1340816166833"
"4303","-134.39387130167876","-134.39387130167876","-134.39387130167876"
"4304","-134.13758279777173","-134.13758279777173","-134.13758279777173"
"4305","-134.0572543134314","-134.0572543134314","-134.0572543134314"
"4306","-134.002982743985","-134.002982743985","-134.002982743985"
"4307","-133.90416767110773","-133.90416767110773","-133.90416767110773"
"4308","-133.99680985858427","-133.99680985858427","-133.99680985858427"
"4309","-134.01475319035396","-134.01475319035396","-134.01475319035396"
"4310","-133.9127439793141","-133.9127439793141","-133.9127439793141"
"4311","-133.94959370951565","-133.94959370951565","-133.94959370951565"
"4312","-133.95037020161266","-133.95037020161266","-133.95037020161266"
"4313","-133.81533244719847","-133.81533244719847","-133.81533244719847"
"4314","-133.79471532619604","-133.79471532619604","-133.79471532619604"
"4315","-133.80843638770565","-133.80843638770565","-133.80843638770565"
"4316","-133.70467696282083","-133.70467696282083","-133.70467696282083"
"4317","-133.85231638572185","-133.85231638572185","-133.85231638572185"
"4318","-133.89356353894294","-133.89356353894294","-133.89356353894294"
"4319","-133.9537275175934","-133.9537275175934","-133.9537275175934"
"4320","-134.10875103303388","-134.10875103303388","-134.10875103303388"
"4321","-134.11679925454644","-134.11679925454644","-134.11679925454644"
"4322","-134.12858019265857","-134.12858019265857","-134.12858019265857"
"4323","-134.04801573861096","-134.04801573861096","-134.04801573861096"
"4324","-134.2914004885271","-134.2914004885271","-134.2914004885271"
"4325","-134.26487864089788","-134.26487864089788","-134.26487864089788"
"4326","-134.32085478982162","-134.32085478982162","-134.32085478982162"
"4327","-134.44417765093473","-134.44417765093473","-134.44417765093473"
"4328","-134.31238340132893","-134.31238340132893","-134.31238340132893"
"4329","-134.25151088604437","-134.25151088604437","-134.25151088604437"
"4330","-134.530420066429","-134.530420066429","-134.530420066429"
"4331","-134.54794344064229","-134.54794344064229","-134.54794344064229"
"4332","-134.27076971666767","-134.27076971666767","-134.27076971666767"
"4333","-134.42799899496367","-134.42799899496367","-134.42799899496367"
"4334","-134.47284926667322","-134.47284926667322","-134.47284926667322"
"4335","-134.516344222441","-134.516344222441","-134.516344222441"
"4336","-134.4689190169102","-134.4689190169102","-134.4689190169102"
"4337","-134.50461406570895","-134.50461406570895","-134.50461406570895"
"4338","-134.38524687450726","-134.38524687450726","-134.38524687450726"
"4339","-134.44122793343158","-134.44122793343158","-134.44122793343158"
"4340","-134.56622701594543","-134.56622701594543","-134.56622701594543"
"4341","-134.7149499034785","-134.7149499034785","-134.7149499034785"
"4342","-134.5214866114276","-134.5214866114276","-134.5214866114276"
"4343","-134.39922529458693","-134.39922529458693","-134.39922529458693"
"4344","-134.26642537851436","-134.26642537851436","-134.26642537851436"
"4345","-134.18936618783317","-134.18936618783317","-134.18936618783317"
"4346","-134.2118826064521","-134.2118826064521","-134.2118826064521"
"4347","-134.20250074564296","-134.20250074564296","-134.20250074564296"
"4348","-134.20457538587252","-134.20457538587252","-134.20457538587252"
"4349","-134.26119566472","-134.26119566472","-134.26119566472"
"4350","-134.2821722478437","-134.2821722478437","-134.2821722478437"
"4351","-134.33854477022072","-134.33854477022072","-134.33854477022072"
"4352","-134.22832203092904","-134.22832203092904","-134.22832203092904"
"4353","-134.3547118943308","-134.3547118943308","-134.3547118943308"
"4354","-134.5874552270241","-134.5874552270241","-134.5874552270241"
"4355","-134.56294170300794","-134.56294170300794","-134.56294170300794"
"4356","-134.56471662291304","-134.56471662291304","-134.56471662291304"
"4357","-134.44584752369335","-134.44584752369335","-134.44584752369335"
"4358","-134.39796073326653","-134.39796073326653","-134.39796073326653"
"4359","-134.5623305617133","-134.5623305617133","-134.5623305617133"
"4360","-134.46208383337503","-134.46208383337503","-134.46208383337503"
"4361","-134.54721907948004","-134.54721907948004","-134.54721907948004"
"4362","-134.32518217927262","-134.32518217927262","-134.32518217927262"
"4363","-134.1677775809504","-134.1677775809504","-134.1677775809504"
"4364","-134.10814385371728","-134.10814385371728","-134.10814385371728"
"4365","-134.10423647160525","-134.10423647160525","-134.10423647160525"
"4366","-134.02102627713296","-134.02102627713296","-134.02102627713296"
"4367","-134.0749189851805","-134.0749189851805","-134.0749189851805"
"4368","-134.02144388091008","-134.02144388091008","-134.02144388091008"
"4369","-133.98168552905983","-133.98168552905983","-133.98168552905983"
"4370","-133.77623723199628","-133.77623723199628","-133.77623723199628"
"4371","-133.676300918866","-133.676300918866","-133.676300918866"
"4372","-133.32010850255747","-133.32010850255747","-133.32010850255747"
"4373","-133.4222181883374","-133.4222181883374","-133.4222181883374"
"4374","-133.42325878541155","-133.42325878541155","-133.42325878541155"
"4375","-133.42233310860811","-133.42233310860811","-133.42233310860811"
"4376","-133.41004882650998","-133.41004882650998","-133.41004882650998"
"4377","-133.38100345840544","-133.38100345840544","-133.38100345840544"
"4378","-133.31038265180356","-133.31038265180356","-133.31038265180356"
"4379","-133.25124614470218","-133.25124614470218","-133.25124614470218"
"4380","-133.15309517093272","-133.15309517093272","-133.15309517093272"
"4381","-133.17790784338231","-133.17790784338231","-133.17790784338231"
"4382","-133.09252544037705","-133.09252544037705","-133.09252544037705"
"4383","-132.82928314022547","-132.82928314022547","-132.82928314022547"
"4384","-132.90944001420038","-132.90944001420038","-132.90944001420038"
"4385","-133.0091971794923","-133.0091971794923","-133.0091971794923"
"4386","-132.87477835931688","-132.87477835931688","-132.87477835931688"
"4387","-132.93681288387756","-132.93681288387756","-132.93681288387756"
"4388","-132.97096643471517","-132.97096643471517","-132.97096643471517"
"4389","-132.8542176744282","-132.8542176744282","-132.8542176744282"
"4390","-132.94567810935038","-132.94567810935038","-132.94567810935038"
"4391","-132.9745365566921","-132.9745365566921","-132.9745365566921"
"4392","-133.01875851003783","-133.01875851003783","-133.01875851003783"
"4393","-133.10055688362542","-133.10055688362542","-133.10055688362542"
"4394","-133.03537719869567","-133.03537719869567","-133.03537719869567"
"4395","-133.00972173204931","-133.00972173204931","-133.00972173204931"
"4396","-133.24942676775365","-133.24942676775365","-133.24942676775365"
"4397","-133.06927882618123","-133.06927882618123","-133.06927882618123"
"4398","-132.8423151566888","-132.8423151566888","-132.8423151566888"
"4399","-132.81401174677438","-132.81401174677438","-132.81401174677438"
"4400","-132.71221716227265","-132.71221716227265","-132.71221716227265"
"4401","-132.70880408839855","-132.70880408839855","-132.70880408839855"
"4402","-132.5313053819263","-132.5313053819263","-132.5313053819263"
"4403","-132.48756910731723","-132.48756910731723","-132.48756910731723"
"4404","-132.56494919175736","-132.56494919175736","-132.56494919175736"
"4405","-132.43876950734548","-132.43876950734548","-132.43876950734548"
"4406","-132.3219434298088","-132.3219434298088","-132.3219434298088"
"4407","-132.1636494366084","-132.1636494366084","-132.1636494366084"
"4408","-132.26442016848057","-132.26442016848057","-132.26442016848057"
"4409","-132.45287931078394","-132.45287931078394","-132.45287931078394"
"4410","-132.4941849800358","-132.4941849800358","-132.4941849800358"
"4411","-132.33948807656972","-132.33948807656972","-132.33948807656972"
"4412","-132.4497269260006","-132.4497269260006","-132.4497269260006"
"4413","-132.42586922802937","-132.42586922802937","-132.42586922802937"
"4414","-132.20388337035928","-132.20388337035928","-132.20388337035928"
"4415","-132.28399360452428","-132.28399360452428","-132.28399360452428"
"4416","-132.0938385457635","-132.0938385457635","-132.0938385457635"
"4417","-131.92940461140324","-131.92940461140324","-131.92940461140324"
"4418","-131.89345693641175","-131.89345693641175","-131.89345693641175"
"4419","-131.69610063683643","-131.69610063683643","-131.69610063683643"
"4420","-131.7744883076495","-131.7744883076495","-131.7744883076495"
"4421","-131.69488414696917","-131.69488414696917","-131.69488414696917"
"4422","-131.76000524963726","-131.76000524963726","-131.76000524963726"
"4423","-131.5981177223622","-131.5981177223622","-131.5981177223622"
"4424","-131.6358894111982","-131.6358894111982","-131.6358894111982"
"4425","-131.74497635684452","-131.74497635684452","-131.74497635684452"
"4426","-131.70501892338922","-131.70501892338922","-131.70501892338922"
"4427","-131.68834728979084","-131.68834728979084","-131.68834728979084"
"4428","-131.6402086708368","-131.6402086708368","-131.6402086708368"
"4429","-131.62560530667815","-131.62560530667815","-131.62560530667815"
"4430","-131.38485147697264","-131.38485147697264","-131.38485147697264"
"4431","-131.31553743587725","-131.31553743587725","-131.31553743587725"
"4432","-131.5260405151857","-131.5260405151857","-131.5260405151857"
"4433","-131.7315677696887","-131.7315677696887","-131.7315677696887"
"4434","-131.96751416390023","-131.96751416390023","-131.96751416390023"
"4435","-131.8681659522703","-131.8681659522703","-131.8681659522703"
"4436","-131.85542778800436","-131.85542778800436","-131.85542778800436"
"4437","-131.92418203591544","-131.92418203591544","-131.92418203591544"
"4438","-131.7701057228017","-131.7701057228017","-131.7701057228017"
"4439","-131.8911512456881","-131.8911512456881","-131.8911512456881"
"4440","-131.89456659131534","-131.89456659131534","-131.89456659131534"
"4441","-131.79443868797878","-131.79443868797878","-131.79443868797878"
"4442","-131.64184234009363","-131.64184234009363","-131.64184234009363"
"4443","-131.48105728565832","-131.48105728565832","-131.48105728565832"
"4444","-131.40649001273155","-131.40649001273155","-131.40649001273155"
"4445","-131.4084515553016","-131.4084515553016","-131.4084515553016"
"4446","-131.54322393116618","-131.54322393116618","-131.54322393116618"
"4447","-131.61441405274383","-131.61441405274383","-131.61441405274383"
"4448","-131.59808554096185","-131.59808554096185","-131.59808554096185"
"4449","-131.51803781995253","-131.51803781995253","-131.51803781995253"
"4450","-131.68363333019468","-131.68363333019468","-131.68363333019468"
"4451","-131.75171429884915","-131.75171429884915","-131.75171429884915"
"4452","-131.7899503323853","-131.7899503323853","-131.7899503323853"
"4453","-131.79128261264324","-131.79128261264324","-131.79128261264324"
"4454","-131.58147033673416","-131.58147033673416","-131.58147033673416"
"4455","-131.57364058168335","-131.57364058168335","-131.57364058168335"
"4456","-131.4815601245082","-131.4815601245082","-131.4815601245082"
"4457","-131.5634285443508","-131.5634285443508","-131.5634285443508"
"4458","-131.5008101893693","-131.5008101893693","-131.5008101893693"
"4459","-131.54667669541695","-131.54667669541695","-131.54667669541695"
"4460","-131.59416301506192","-131.59416301506192","-131.59416301506192"
"4461","-131.73014903938267","-131.73014903938267","-131.73014903938267"
"4462","-131.79031108262726","-131.79031108262726","-131.79031108262726"
"4463","-131.96392456043614","-131.96392456043614","-131.96392456043614"
"4464","-131.82618893473463","-131.82618893473463","-131.82618893473463"
"4465","-131.88460217169768","-131.88460217169768","-131.88460217169768"
"4466","-131.881673145309","-131.881673145309","-131.881673145309"
"4467","-132.0092489917101","-132.0092489917101","-132.0092489917101"
"4468","-132.14035972052082","-132.14035972052082","-132.14035972052082"
"4469","-132.01280702452473","-132.01280702452473","-132.01280702452473"
"4470","-132.00276749635216","-132.00276749635216","-132.00276749635216"
"4471","-132.1158459055762","-132.1158459055762","-132.1158459055762"
"4472","-132.14964945311482","-132.14964945311482","-132.14964945311482"
"4473","-132.19226478111548","-132.19226478111548","-132.19226478111548"
"4474","-132.23364998686688","-132.23364998686688","-132.23364998686688"
"4475","-132.26943095982378","-132.26943095982378","-132.26943095982378"
"4476","-132.45758422032026","-132.45758422032026","-132.45758422032026"
"4477","-132.5136451333593","-132.5136451333593","-132.5136451333593"
"4478","-132.5039926307543","-132.5039926307543","-132.5039926307543"
"4479","-132.5644804554729","-132.5644804554729","-132.5644804554729"
"4480","-132.65340159235544","-132.65340159235544","-132.65340159235544"
"4481","-132.6125219016682","-132.6125219016682","-132.6125219016682"
"4482","-132.6543925968318","-132.6543925968318","-132.6543925968318"
"4483","-132.65869959786977","-132.65869959786977","-132.65869959786977"
"4484","-132.66802193314612","-132.66802193314612","-132.66802193314612"
"4485","-132.78487320483922","-132.78487320483922","-132.78487320483922"
"4486","-132.7344200853148","-132.7344200853148","-132.7344200853148"
"4487","-132.71783568865135","-132.71783568865135","-132.71783568865135"
"4488","-132.64457178044285","-132.64457178044285","-132.64457178044285"
"4489","-132.74614972216216","-132.74614972216216","-132.74614972216216"
"4490","-132.82714045054672","-132.82714045054672","-132.82714045054672"
"4491","-132.6550272306653","-132.6550272306653","-132.6550272306653"
"4492","-132.7722130441573","-132.7722130441573","-132.7722130441573"
"4493","-132.87032748086338","-132.87032748086338","-132.87032748086338"
"4494","-132.94487655323573","-132.94487655323573","-132.94487655323573"
"4495","-133.0678933962197","-133.0678933962197","-133.0678933962197"
"4496","-133.0904068160086","-133.0904068160086","-133.0904068160086"
"4497","-133.1535779313828","-133.1535779313828","-133.1535779313828"
"4498","-133.0546765317052","-133.0546765317052","-133.0546765317052"
"4499","-133.11629358319774","-133.11629358319774","-133.11629358319774"
"4500","-133.16673164934141","-133.16673164934141","-133.16673164934141"
"4501","-133.09805050441398","-133.09805050441398","-133.09805050441398"
"4502","-133.07009654103342","-133.07009654103342","-133.07009654103342"
"4503","-133.16039889126293","-133.16039889126293","-133.16039889126293"
"4504","-133.13674423892706","-133.13674423892706","-133.13674423892706"
"4505","-133.29133746342842","-133.29133746342842","-133.29133746342842"
"4506","-133.1946564309725","-133.1946564309725","-133.1946564309725"
"4507","-133.13483602386438","-133.13483602386438","-133.13483602386438"
"4508","-133.0158508072669","-133.0158508072669","-133.0158508072669"
"4509","-132.92722099035586","-132.92722099035586","-132.92722099035586"
"4510","-132.84607463820166","-132.84607463820166","-132.84607463820166"
"4511","-132.8284630488067","-132.8284630488067","-132.8284630488067"
"4512","-132.67217205299417","-132.67217205299417","-132.67217205299417"
"4513","-132.6979664430729","-132.6979664430729","-132.6979664430729"
"4514","-132.59781200069435","-132.59781200069435","-132.59781200069435"
"4515","-132.7541298858073","-132.7541298858073","-132.7541298858073"
"4516","-132.66932597588232","-132.66932597588232","-132.66932597588232"
"4517","-132.55840381858968","-132.55840381858968","-132.55840381858968"
"4518","-132.61608015299836","-132.61608015299836","-132.61608015299836"
"4519","-132.485148852222","-132.485148852222","-132.485148852222"
"4520","-132.66846130448857","-132.66846130448857","-132.66846130448857"
"4521","-132.69359044365612","-132.69359044365612","-132.69359044365612"
"4522","-132.7479260123087","-132.7479260123087","-132.7479260123087"
"4523","-132.7840319663017","-132.7840319663017","-132.7840319663017"
"4524","-132.9337057245408","-132.9337057245408","-132.9337057245408"
"4525","-133.04598922547697","-133.04598922547697","-133.04598922547697"
"4526","-133.06911726252181","-133.06911726252181","-133.06911726252181"
"4527","-133.02700812213308","-133.02700812213308","-133.02700812213308"
"4528","-132.9161822828711","-132.9161822828711","-132.9161822828711"
"4529","-133.11668332243036","-133.11668332243036","-133.11668332243036"
"4530","-133.18489334204511","-133.18489334204511","-133.18489334204511"
"4531","-133.01308065549134","-133.01308065549134","-133.01308065549134"
"4532","-133.06524108198715","-133.06524108198715","-133.06524108198715"
"4533","-133.12416635997937","-133.12416635997937","-133.12416635997937"
"4534","-133.04031847739822","-133.04031847739822","-133.04031847739822"
"4535","-133.0630020788593","-133.0630020788593","-133.0630020788593"
"4536","-133.0608694697786","-133.0608694697786","-133.0608694697786"
"4537","-133.0085413929057","-133.0085413929057","-133.0085413929057"
"4538","-133.11932121693525","-133.11932121693525","-133.11932121693525"
"4539","-133.15598214310987","-133.15598214310987","-133.15598214310987"
"4540","-133.22646739611338","-133.22646739611338","-133.22646739611338"
"4541","-133.22743222631365","-133.22743222631365","-133.22743222631365"
"4542","-133.3233990307079","-133.3233990307079","-133.3233990307079"
"4543","-133.5727123588705","-133.5727123588705","-133.5727123588705"
"4544","-133.59941477284988","-133.59941477284988","-133.59941477284988"
"4545","-133.50556814949232","-133.50556814949232","-133.50556814949232"
"4546","-133.603407635633","-133.603407635633","-133.603407635633"
"4547","-133.6387258011782","-133.6387258011782","-133.6387258011782"
"4548","-133.47184808785022","-133.47184808785022","-133.47184808785022"
"4549","-133.43346396059664","-133.43346396059664","-133.43346396059664"
"4550","-133.47800329500578","-133.47800329500578","-133.47800329500578"
"4551","-133.46382401303","-133.46382401303","-133.46382401303"
"4552","-133.47062859262704","-133.47062859262704","-133.47062859262704"
"4553","-133.4382905344074","-133.4382905344074","-133.4382905344074"
"4554","-133.32884865458814","-133.32884865458814","-133.32884865458814"
"4555","-133.50592915067554","-133.50592915067554","-133.50592915067554"
"4556","-133.49515505544684","-133.49515505544684","-133.49515505544684"
"4557","-133.53374984397684","-133.53374984397684","-133.53374984397684"
"4558","-133.60945202392904","-133.60945202392904","-133.60945202392904"
"4559","-133.68616169662155","-133.68616169662155","-133.68616169662155"
"4560","-133.6437868334694","-133.6437868334694","-133.6437868334694"
"4561","-133.49502013004627","-133.49502013004627","-133.49502013004627"
"4562","-133.44673552283476","-133.44673552283476","-133.44673552283476"
"4563","-133.40290581666784","-133.40290581666784","-133.40290581666784"
"4564","-133.34037468918552","-133.34037468918552","-133.34037468918552"
"4565","-133.34393192008199","-133.34393192008199","-133.34393192008199"
"4566","-133.2774902419729","-133.2774902419729","-133.2774902419729"
"4567","-133.5479959488121","-133.5479959488121","-133.5479959488121"
"4568","-133.5999330680512","-133.5999330680512","-133.5999330680512"
"4569","-133.83552345227955","-133.83552345227955","-133.83552345227955"
"4570","-133.80626802996008","-133.80626802996008","-133.80626802996008"
"4571","-133.57270071606666","-133.57270071606666","-133.57270071606666"
"4572","-133.57628541471018","-133.57628541471018","-133.57628541471018"
"4573","-133.58081817823816","-133.58081817823816","-133.58081817823816"
"4574","-133.54401735036413","-133.54401735036413","-133.54401735036413"
"4575","-133.42023028372097","-133.42023028372097","-133.42023028372097"
"4576","-133.43560160002644","-133.43560160002644","-133.43560160002644"
"4577","-133.52730572207994","-133.52730572207994","-133.52730572207994"
"4578","-133.35470710039004","-133.35470710039004","-133.35470710039004"
"4579","-133.29619525559502","-133.29619525559502","-133.29619525559502"
"4580","-133.28412585362915","-133.28412585362915","-133.28412585362915"
"4581","-133.30580971916723","-133.30580971916723","-133.30580971916723"
"4582","-133.40684853080649","-133.40684853080649","-133.40684853080649"
"4583","-133.50791845514794","-133.50791845514794","-133.50791845514794"
"4584","-133.46928586373897","-133.46928586373897","-133.46928586373897"
"4585","-133.28073101059914","-133.28073101059914","-133.28073101059914"
"4586","-133.35255357710028","-133.35255357710028","-133.35255357710028"
"4587","-133.25764379449635","-133.25764379449635","-133.25764379449635"
"4588","-133.35005136496463","-133.35005136496463","-133.35005136496463"
"4589","-133.2158329777654","-133.2158329777654","-133.2158329777654"
"4590","-133.08815551913312","-133.08815551913312","-133.08815551913312"
"4591","-133.0938519171241","-133.0938519171241","-133.0938519171241"
"4592","-133.2791950575985","-133.2791950575985","-133.2791950575985"
"4593","-133.3327957342065","-133.3327957342065","-133.3327957342065"
"4594","-133.44752508970757","-133.44752508970757","-133.44752508970757"
"4595","-133.5590380599926","-133.5590380599926","-133.5590380599926"
"4596","-133.622605674973","-133.622605674973","-133.622605674973"
"4597","-133.38284489521578","-133.38284489521578","-133.38284489521578"
"4598","-133.5383599496925","-133.5383599496925","-133.5383599496925"
"4599","-133.4969094101174","-133.4969094101174","-133.4969094101174"
"4600","-133.60031975476954","-133.60031975476954","-133.60031975476954"
"4601","-133.64034732612245","-133.64034732612245","-133.64034732612245"
"4602","-133.62448975425357","-133.62448975425357","-133.62448975425357"
"4603","-133.43754676038614","-133.43754676038614","-133.43754676038614"
"4604","-133.21585137024317","-133.21585137024317","-133.21585137024317"
"4605","-133.23669568377198","-133.23669568377198","-133.23669568377198"
"4606","-133.24217072843726","-133.24217072843726","-133.24217072843726"
"4607","-133.28158927156778","-133.28158927156778","-133.28158927156778"
"4608","-133.25921990797926","-133.25921990797926","-133.25921990797926"
"4609","-133.1923713106383","-133.1923713106383","-133.1923713106383"
"4610","-133.31300616080145","-133.31300616080145","-133.31300616080145"
"4611","-133.24186775667664","-133.24186775667664","-133.24186775667664"
"4612","-133.2901333412265","-133.2901333412265","-133.2901333412265"
"4613","-133.27952228596047","-133.27952228596047","-133.27952228596047"
"4614","-133.2941655879217","-133.2941655879217","-133.2941655879217"
"4615","-133.1928691620545","-133.1928691620545","-133.1928691620545"
"4616","-133.16965591310193","-133.16965591310193","-133.16965591310193"
"4617","-133.1945689911753","-133.1945689911753","-133.1945689911753"
"4618","-133.15848981344698","-133.15848981344698","-133.15848981344698"
"4619","-133.42422027272949","-133.42422027272949","-133.42422027272949"
"4620","-133.33297688711656","-133.33297688711656","-133.33297688711656"
"4621","-133.24984143098888","-133.24984143098888","-133.24984143098888"
"4622","-133.48011329426902","-133.48011329426902","-133.48011329426902"
"4623","-133.2477621721251","-133.2477621721251","-133.2477621721251"
"4624","-133.5201310237801","-133.5201310237801","-133.5201310237801"
"4625","-133.6102991883637","-133.6102991883637","-133.6102991883637"
"4626","-133.66274191387168","-133.66274191387168","-133.66274191387168"
"4627","-133.54105716047374","-133.54105716047374","-133.54105716047374"
"4628","-133.34270008204547","-133.34270008204547","-133.34270008204547"
"4629","-133.47719469176542","-133.47719469176542","-133.47719469176542"
"4630","-133.38238594062008","-133.38238594062008","-133.38238594062008"
"4631","-133.32196666396422","-133.32196666396422","-133.32196666396422"
"4632","-133.47051839024837","-133.47051839024837","-133.47051839024837"
"4633","-133.32887032369658","-133.32887032369658","-133.32887032369658"
"4634","-133.38282825663282","-133.38282825663282","-133.38282825663282"
"4635","-133.34275509924555","-133.34275509924555","-133.34275509924555"
"4636","-133.29768245728133","-133.29768245728133","-133.29768245728133"
"4637","-133.39738232765788","-133.39738232765788","-133.39738232765788"
"4638","-133.54878519916795","-133.54878519916795","-133.54878519916795"
"4639","-133.6640311986134","-133.6640311986134","-133.6640311986134"
"4640","-133.7162795478594","-133.7162795478594","-133.7162795478594"
"4641","-133.91858868946025","-133.91858868946025","-133.91858868946025"
"4642","-134.05575143739134","-134.05575143739134","-134.05575143739134"
"4643","-134.1686837596794","-134.1686837596794","-134.1686837596794"
"4644","-134.03795011658374","-134.03795011658374","-134.03795011658374"
