"Step","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"2747","-9.359393097626478","-9.359393097626478","-9.359393097626478"
"2748","-9.398326197259468","-9.398326197259468","-9.398326197259468"
"2749","-9.352666343068645","-9.352666343068645","-9.352666343068645"
"2750","-9.424957285624622","-9.424957285624622","-9.424957285624622"
"2751","-9.359603034519793","-9.359603034519793","-9.359603034519793"
"2752","-9.33171477211436","-9.33171477211436","-9.33171477211436"
"2753","-9.734248151593153","-9.734248151593153","-9.734248151593153"
"2754","-9.973120632820448","-9.973120632820448","-9.973120632820448"
"2755","-9.767098598557876","-9.767098598557876","-9.767098598557876"
"2756","-9.768047930001876","-9.768047930001876","-9.768047930001876"
"2757","-9.53324480969785","-9.53324480969785","-9.53324480969785"
"2758","-9.358421108175309","-9.358421108175309","-9.358421108175309"
"2759","-9.358285507682254","-9.358285507682254","-9.358285507682254"
"2760","-9.354236409320357","-9.354236409320357","-9.354236409320357"
"2761","-9.556543304094514","-9.556543304094514","-9.556543304094514"
"2762","-9.830554694953634","-9.830554694953634","-9.830554694953634"
"2763","-9.733273656849967","-9.733273656849967","-9.733273656849967"
"2764","-9.61740912678687","-9.61740912678687","-9.61740912678687"
"2765","-9.637600597180148","-9.637600597180148","-9.637600597180148"
"2766","-10.116218152376907","-10.116218152376907","-10.116218152376907"
"2767","-10.14077368062637","-10.14077368062637","-10.14077368062637"
"2768","-9.977118857103711","-9.977118857103711","-9.977118857103711"
"2769","-9.926591160620134","-9.926591160620134","-9.926591160620134"
"2770","-8.881499752185245","-8.881499752185245","-8.881499752185245"
"2771","-8.958820338499121","-8.958820338499121","-8.958820338499121"
"2772","-8.72054318553116","-8.72054318553116","-8.72054318553116"
"2773","-8.721214771469425","-8.721214771469425","-8.721214771469425"
"2774","-8.668666727086496","-8.668666727086496","-8.668666727086496"
"2775","-8.365952135022741","-8.365952135022741","-8.365952135022741"
"2776","-8.597072910731162","-8.597072910731162","-8.597072910731162"
"2777","-8.255627090204024","-8.255627090204024","-8.255627090204024"
"2778","-7.577249491615715","-7.577249491615715","-7.577249491615715"
"2779","-7.940426288527772","-7.940426288527772","-7.940426288527772"
"2780","-7.96776840904443","-7.96776840904443","-7.96776840904443"
"2781","-7.943727088868237","-7.943727088868237","-7.943727088868237"
"2782","-7.834998914861253","-7.834998914861253","-7.834998914861253"
"2783","-7.872056175804885","-7.872056175804885","-7.872056175804885"
"2784","-7.9952968543926","-7.9952968543926","-7.9952968543926"
"2785","-7.8819994967170475","-7.8819994967170475","-7.8819994967170475"
"2786","-7.6511719839147965","-7.6511719839147965","-7.6511719839147965"
"2787","-7.559369847633153","-7.559369847633153","-7.559369847633153"
"2788","-7.237030567860953","-7.237030567860953","-7.237030567860953"
"2789","-6.863771202722095","-6.863771202722095","-6.863771202722095"
"2790","-6.428878136706486","-6.428878136706486","-6.428878136706486"
"2791","-6.509571460888398","-6.509571460888398","-6.509571460888398"
"2792","-6.76675356639966","-6.76675356639966","-6.76675356639966"
"2793","-6.650560840265275","-6.650560840265275","-6.650560840265275"
"2794","-6.615891657201409","-6.615891657201409","-6.615891657201409"
"2795","-6.469257183317869","-6.469257183317869","-6.469257183317869"
"2796","-6.887153070688154","-6.887153070688154","-6.887153070688154"
"2797","-6.48298464452761","-6.48298464452761","-6.48298464452761"
"2798","-6.545228601119769","-6.545228601119769","-6.545228601119769"
"2799","-6.242664367281077","-6.242664367281077","-6.242664367281077"
"2800","-6.560129615634236","-6.560129615634236","-6.560129615634236"
"2801","-6.328888817768731","-6.328888817768731","-6.328888817768731"
"2802","-6.273996727005702","-6.273996727005702","-6.273996727005702"
"2803","-5.50708289352324","-5.50708289352324","-5.50708289352324"
"2804","-6.093058973144945","-6.093058973144945","-6.093058973144945"
"2805","-6.297498889298509","-6.297498889298509","-6.297498889298509"
"2806","-6.218105563969084","-6.218105563969084","-6.218105563969084"
"2807","-6.196361703344338","-6.196361703344338","-6.196361703344338"
"2808","-6.1908182008012265","-6.1908182008012265","-6.1908182008012265"
"2809","-6.370040951927766","-6.370040951927766","-6.370040951927766"
"2810","-6.370850624454205","-6.370850624454205","-6.370850624454205"
"2811","-6.325812471564089","-6.325812471564089","-6.325812471564089"
"2812","-6.241974896199476","-6.241974896199476","-6.241974896199476"
"2813","-6.29929918847532","-6.29929918847532","-6.29929918847532"
"2814","-6.3134129083696635","-6.3134129083696635","-6.3134129083696635"
"2815","-6.463262825011729","-6.463262825011729","-6.463262825011729"
"2816","-6.509948548231239","-6.509948548231239","-6.509948548231239"
"2817","-6.608263702952615","-6.608263702952615","-6.608263702952615"
"2818","-6.956565692917869","-6.956565692917869","-6.956565692917869"
"2819","-6.933013412161824","-6.933013412161824","-6.933013412161824"
"2820","-6.87545496518242","-6.87545496518242","-6.87545496518242"
"2821","-6.412306991464423","-6.412306991464423","-6.412306991464423"
"2822","-6.211813707564603","-6.211813707564603","-6.211813707564603"
"2823","-6.286735347703644","-6.286735347703644","-6.286735347703644"
"2824","-6.9162968533226925","-6.9162968533226925","-6.9162968533226925"
"2825","-7.007413949753883","-7.007413949753883","-7.007413949753883"
"2826","-6.917909443362991","-6.917909443362991","-6.917909443362991"
"2827","-6.925686170362769","-6.925686170362769","-6.925686170362769"
"2828","-6.939543573706141","-6.939543573706141","-6.939543573706141"
"2829","-6.938818033557584","-6.938818033557584","-6.938818033557584"
"2830","-7.056420202407874","-7.056420202407874","-7.056420202407874"
"2831","-6.724941921983866","-6.724941921983866","-6.724941921983866"
"2832","-6.77613082125624","-6.77613082125624","-6.77613082125624"
"2833","-6.789610991761422","-6.789610991761422","-6.789610991761422"
"2834","-6.825089979391836","-6.825089979391836","-6.825089979391836"
"2835","-6.4645291897200465","-6.4645291897200465","-6.4645291897200465"
"2836","-6.561377570579887","-6.561377570579887","-6.561377570579887"
"2837","-6.69032451011842","-6.69032451011842","-6.69032451011842"
"2838","-6.693962512342025","-6.693962512342025","-6.693962512342025"
"2839","-6.691762477084196","-6.691762477084196","-6.691762477084196"
"2840","-6.761713182409319","-6.761713182409319","-6.761713182409319"
"2841","-6.983367048820457","-6.983367048820457","-6.983367048820457"
"2842","-7.446234367101198","-7.446234367101198","-7.446234367101198"
"2843","-7.514835228440006","-7.514835228440006","-7.514835228440006"
"2844","-7.511338086995853","-7.511338086995853","-7.511338086995853"
"2845","-7.440674110473085","-7.440674110473085","-7.440674110473085"
"2846","-7.263068664958496","-7.263068664958496","-7.263068664958496"
"2847","-7.257663449046522","-7.257663449046522","-7.257663449046522"
"2848","-7.186732940741503","-7.186732940741503","-7.186732940741503"
"2849","-7.389834820537195","-7.389834820537195","-7.389834820537195"
"2850","-7.168544148031035","-7.168544148031035","-7.168544148031035"
"2851","-7.472529792640887","-7.472529792640887","-7.472529792640887"
"2852","-7.0548776750256215","-7.0548776750256215","-7.0548776750256215"
"2853","-7.1258720926885974","-7.1258720926885974","-7.1258720926885974"
"2854","-7.360683742181567","-7.360683742181567","-7.360683742181567"
"2855","-7.612467549268431","-7.612467549268431","-7.612467549268431"
"2856","-8.012578383370888","-8.012578383370888","-8.012578383370888"
"2857","-7.898101171841953","-7.898101171841953","-7.898101171841953"
"2858","-8.186084117022947","-8.186084117022947","-8.186084117022947"
"2859","-8.200332206586438","-8.200332206586438","-8.200332206586438"
"2860","-8.731573448978041","-8.731573448978041","-8.731573448978041"
"2861","-8.68786931155987","-8.68786931155987","-8.68786931155987"
"2862","-9.407952219596254","-9.407952219596254","-9.407952219596254"
"2863","-9.268586442476689","-9.268586442476689","-9.268586442476689"
"2864","-9.240414743465971","-9.240414743465971","-9.240414743465971"
"2865","-9.498418608037868","-9.498418608037868","-9.498418608037868"
"2866","-9.6328501422292","-9.6328501422292","-9.6328501422292"
"2867","-9.639428033320739","-9.639428033320739","-9.639428033320739"
"2868","-9.28359503988792","-9.28359503988792","-9.28359503988792"
"2869","-9.312275486991823","-9.312275486991823","-9.312275486991823"
"2870","-9.400750571908656","-9.400750571908656","-9.400750571908656"
"2871","-9.57637647105356","-9.57637647105356","-9.57637647105356"
"2872","-9.267032897750681","-9.267032897750681","-9.267032897750681"
"2873","-9.116152713869404","-9.116152713869404","-9.116152713869404"
"2874","-9.42727017829304","-9.42727017829304","-9.42727017829304"
"2875","-9.499862977231347","-9.499862977231347","-9.499862977231347"
"2876","-9.50323570368558","-9.50323570368558","-9.50323570368558"
"2877","-9.093241083628747","-9.093241083628747","-9.093241083628747"
"2878","-8.95255664703691","-8.95255664703691","-8.95255664703691"
"2879","-9.038047471799715","-9.038047471799715","-9.038047471799715"
"2880","-9.063344315617925","-9.063344315617925","-9.063344315617925"
"2881","-9.058311731059653","-9.058311731059653","-9.058311731059653"
"2882","-9.404616431015198","-9.404616431015198","-9.404616431015198"
"2883","-9.380949767032671","-9.380949767032671","-9.380949767032671"
"2884","-9.449116420687824","-9.449116420687824","-9.449116420687824"
"2885","-9.592261311967865","-9.592261311967865","-9.592261311967865"
"2886","-9.721320779034905","-9.721320779034905","-9.721320779034905"
"2887","-10.186232060047386","-10.186232060047386","-10.186232060047386"
"2888","-9.931226652695383","-9.931226652695383","-9.931226652695383"
"2889","-9.945277672183312","-9.945277672183312","-9.945277672183312"
"2890","-9.707966021260932","-9.707966021260932","-9.707966021260932"
"2891","-9.501502719552079","-9.501502719552079","-9.501502719552079"
"2892","-9.2773476947125","-9.2773476947125","-9.2773476947125"
"2893","-9.723625061288589","-9.723625061288589","-9.723625061288589"
"2894","-9.714525976093498","-9.714525976093498","-9.714525976093498"
"2895","-9.326026138559557","-9.326026138559557","-9.326026138559557"
"2896","-9.512888994393563","-9.512888994393563","-9.512888994393563"
"2897","-9.514190940455574","-9.514190940455574","-9.514190940455574"
"2898","-9.43218908223393","-9.43218908223393","-9.43218908223393"
"2899","-9.581007960040061","-9.581007960040061","-9.581007960040061"
"2900","-9.62201115139639","-9.62201115139639","-9.62201115139639"
"2901","-9.267807962647407","-9.267807962647407","-9.267807962647407"
"2902","-9.309360168862966","-9.309360168862966","-9.309360168862966"
"2903","-9.325136963128525","-9.325136963128525","-9.325136963128525"
"2904","-9.23332365699719","-9.23332365699719","-9.23332365699719"
"2905","-9.627230816660493","-9.627230816660493","-9.627230816660493"
"2906","-9.565364524577243","-9.565364524577243","-9.565364524577243"
"2907","-8.775131598013907","-8.775131598013907","-8.775131598013907"
"2908","-8.528543045111014","-8.528543045111014","-8.528543045111014"
"2909","-8.895405030027831","-8.895405030027831","-8.895405030027831"
"2910","-8.995624460877803","-8.995624460877803","-8.995624460877803"
"2911","-8.780093303439534","-8.780093303439534","-8.780093303439534"
"2912","-8.45948573965969","-8.45948573965969","-8.45948573965969"
"2913","-8.752250315382156","-8.752250315382156","-8.752250315382156"
"2914","-8.707271197475952","-8.707271197475952","-8.707271197475952"
"2915","-8.571933278851905","-8.571933278851905","-8.571933278851905"
"2916","-8.576177214043703","-8.576177214043703","-8.576177214043703"
"2917","-8.876886413391443","-8.876886413391443","-8.876886413391443"
"2918","-9.198442112768301","-9.198442112768301","-9.198442112768301"
"2919","-8.835119997300414","-8.835119997300414","-8.835119997300414"
"2920","-8.705606694201073","-8.705606694201073","-8.705606694201073"
"2921","-8.658525876187797","-8.658525876187797","-8.658525876187797"
"2922","-8.923688822929687","-8.923688822929687","-8.923688822929687"
"2923","-9.236196342855536","-9.236196342855536","-9.236196342855536"
"2924","-10.003069870823493","-10.003069870823493","-10.003069870823493"
"2925","-9.99188267335363","-9.99188267335363","-9.99188267335363"
"2926","-8.877699468064586","-8.877699468064586","-8.877699468064586"
"2927","-8.885936901458008","-8.885936901458008","-8.885936901458008"
"2928","-8.916252491468516","-8.916252491468516","-8.916252491468516"
"2929","-9.006592823516982","-9.006592823516982","-9.006592823516982"
"2930","-8.842853945609335","-8.842853945609335","-8.842853945609335"
"2931","-9.475453592261543","-9.475453592261543","-9.475453592261543"
"2932","-9.718325509395928","-9.718325509395928","-9.718325509395928"
"2933","-9.69072524253317","-9.69072524253317","-9.69072524253317"
"2934","-9.704053034769586","-9.704053034769586","-9.704053034769586"
"2935","-9.259329806083008","-9.259329806083008","-9.259329806083008"
"2936","-8.974670783956284","-8.974670783956284","-8.974670783956284"
"2937","-8.555648227731723","-8.555648227731723","-8.555648227731723"
"2938","-8.743920652719902","-8.743920652719902","-8.743920652719902"
"2939","-8.973397848605652","-8.973397848605652","-8.973397848605652"
"2940","-8.923826101257225","-8.923826101257225","-8.923826101257225"
"2941","-9.36568309979026","-9.36568309979026","-9.36568309979026"
"2942","-9.468362868119867","-9.468362868119867","-9.468362868119867"
"2943","-9.363530434872844","-9.363530434872844","-9.363530434872844"
"2944","-9.387017643489077","-9.387017643489077","-9.387017643489077"
"2945","-9.28502400842884","-9.28502400842884","-9.28502400842884"
"2946","-9.19976704554331","-9.19976704554331","-9.19976704554331"
"2947","-9.30235338711339","-9.30235338711339","-9.30235338711339"
"2948","-9.46030753563718","-9.46030753563718","-9.46030753563718"
"2949","-9.33797211566093","-9.33797211566093","-9.33797211566093"
"2950","-9.421010882105811","-9.421010882105811","-9.421010882105811"
