"Step","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"18429","-21.877824354159007","-21.877824354159007","-21.877824354159007"
"18434","-22.074224033144773","-22.074224033144773","-22.074224033144773"
"18439","-22.332513921603645","-22.332513921603645","-22.332513921603645"
"18444","-22.421972171539014","-22.421972171539014","-22.421972171539014"
"18449","-22.647888033023648","-22.647888033023648","-22.647888033023648"
"18454","-22.536682016292474","-22.536682016292474","-22.536682016292474"
"18459","-22.71113196087765","-22.71113196087765","-22.71113196087765"
"18464","-22.886091129437045","-22.886091129437045","-22.886091129437045"
"18469","-22.922632008340702","-22.922632008340702","-22.922632008340702"
"18474","-22.95718551249986","-22.95718551249986","-22.95718551249986"
"18479","-23.153373715925635","-23.153373715925635","-23.153373715925635"
"18484","-23.04298031868891","-23.04298031868891","-23.04298031868891"
"18489","-23.1505576592874","-23.1505576592874","-23.1505576592874"
"18494","-23.101908689001775","-23.101908689001775","-23.101908689001775"
"18499","-23.168196619832273","-23.168196619832273","-23.168196619832273"
"18504","-23.185925215411125","-23.185925215411125","-23.185925215411125"
"18509","-23.122857490281177","-23.122857490281177","-23.122857490281177"
"18514","-23.092186420936983","-23.092186420936983","-23.092186420936983"
"18519","-23.44779884120784","-23.44779884120784","-23.44779884120784"
"18524","-23.523980406164057","-23.523980406164057","-23.523980406164057"
"18529","-23.610810946087234","-23.610810946087234","-23.610810946087234"
"18534","-23.58639161683678","-23.58639161683678","-23.58639161683678"
"18539","-23.624120993943134","-23.624120993943134","-23.624120993943134"
"18544","-23.698030109209395","-23.698030109209395","-23.698030109209395"
"18549","-24.008293652360866","-24.008293652360866","-24.008293652360866"
"18554","-24.414883355914185","-24.414883355914185","-24.414883355914185"
"18559","-24.55837613798079","-24.55837613798079","-24.55837613798079"
"18564","-24.531762619612863","-24.531762619612863","-24.531762619612863"
"18569","-24.998692392640365","-24.998692392640365","-24.998692392640365"
"18574","-24.986213014149982","-24.986213014149982","-24.986213014149982"
"18579","-24.836536656755097","-24.836536656755097","-24.836536656755097"
"18584","-24.898811466987148","-24.898811466987148","-24.898811466987148"
"18589","-25.032444348321782","-25.032444348321782","-25.032444348321782"
"18594","-25.040069355674344","-25.040069355674344","-25.040069355674344"
"18599","-24.986586114152338","-24.986586114152338","-24.986586114152338"
"18604","-25.01171102986496","-25.01171102986496","-25.01171102986496"
"18609","-25.515160281264755","-25.515160281264755","-25.515160281264755"
"18614","-25.634810634018788","-25.634810634018788","-25.634810634018788"
"18619","-25.902058338738957","-25.902058338738957","-25.902058338738957"
"18624","-25.90114507107604","-25.90114507107604","-25.90114507107604"
"18629","-25.44085303269219","-25.44085303269219","-25.44085303269219"
"18634","-25.14115081946914","-25.14115081946914","-25.14115081946914"
"18639","-25.2644866637943","-25.2644866637943","-25.2644866637943"
"18644","-25.38775640871574","-25.38775640871574","-25.38775640871574"
"18649","-25.096064218027013","-25.096064218027013","-25.096064218027013"
"18654","-25.31503203844953","-25.31503203844953","-25.31503203844953"
"18659","-25.27942668891166","-25.27942668891166","-25.27942668891166"
"18664","-25.000364230538736","-25.000364230538736","-25.000364230538736"
"18669","-25.210085397974584","-25.210085397974584","-25.210085397974584"
"18674","-25.224996780075948","-25.224996780075948","-25.224996780075948"
"18679","-25.4735160627831","-25.4735160627831","-25.4735160627831"
"18684","-25.23679764855854","-25.23679764855854","-25.23679764855854"
"18689","-25.299885110287875","-25.299885110287875","-25.299885110287875"
"18694","-25.295002572267627","-25.295002572267627","-25.295002572267627"
"18699","-24.79442879131527","-24.79442879131527","-24.79442879131527"
"18704","-24.801465400507073","-24.801465400507073","-24.801465400507073"
"18709","-25.006597939315043","-25.006597939315043","-25.006597939315043"
"18714","-25.488392796244383","-25.488392796244383","-25.488392796244383"
"18719","-25.741685539418384","-25.741685539418384","-25.741685539418384"
"18724","-26.047398324396532","-26.047398324396532","-26.047398324396532"
"18729","-26.184694107911096","-26.184694107911096","-26.184694107911096"
"18734","-26.430505705515767","-26.430505705515767","-26.430505705515767"
"18739","-26.381148870250883","-26.381148870250883","-26.381148870250883"
"18744","-26.354640368803935","-26.354640368803935","-26.354640368803935"
"18749","-25.973464568998093","-25.973464568998093","-25.973464568998093"
"18754","-25.728269315036655","-25.728269315036655","-25.728269315036655"
"18759","-25.68822152123979","-25.68822152123979","-25.68822152123979"
"18764","-25.22579810543477","-25.22579810543477","-25.22579810543477"
"18769","-25.0558842644368","-25.0558842644368","-25.0558842644368"
"18774","-25.20041053255627","-25.20041053255627","-25.20041053255627"
"18779","-24.955516748704003","-24.955516748704003","-24.955516748704003"
"18784","-25.0674851338481","-25.0674851338481","-25.0674851338481"
"18789","-25.093452397401325","-25.093452397401325","-25.093452397401325"
"18794","-25.24238911524633","-25.24238911524633","-25.24238911524633"
"18799","-25.30229796056273","-25.30229796056273","-25.30229796056273"
"18804","-25.218236453068958","-25.218236453068958","-25.218236453068958"
"18809","-25.08805572195946","-25.08805572195946","-25.08805572195946"
"18814","-25.12314049804809","-25.12314049804809","-25.12314049804809"
"18819","-25.035730663806838","-25.035730663806838","-25.035730663806838"
"18824","-25.158672033544693","-25.158672033544693","-25.158672033544693"
"18829","-24.895822990755452","-24.895822990755452","-24.895822990755452"
"18834","-24.807266750662492","-24.807266750662492","-24.807266750662492"
"18839","-24.820962193719364","-24.820962193719364","-24.820962193719364"
"18844","-24.956987811285853","-24.956987811285853","-24.956987811285853"
"18849","-25.045056644619795","-25.045056644619795","-25.045056644619795"
"18854","-24.812369957884385","-24.812369957884385","-24.812369957884385"
"18859","-25.038233867144342","-25.038233867144342","-25.038233867144342"
"18864","-25.05906280530227","-25.05906280530227","-25.05906280530227"
"18869","-24.982351387497314","-24.982351387497314","-24.982351387497314"
"18874","-25.116391088134552","-25.116391088134552","-25.116391088134552"
"18879","-25.301639577918753","-25.301639577918753","-25.301639577918753"
"18884","-25.543550667455257","-25.543550667455257","-25.543550667455257"
"18889","-25.480362708415836","-25.480362708415836","-25.480362708415836"
"18894","-25.871534381588564","-25.871534381588564","-25.871534381588564"
"18899","-25.93002230918115","-25.93002230918115","-25.93002230918115"
"18904","-26.23510157184229","-26.23510157184229","-26.23510157184229"
"18909","-26.23916044453666","-26.23916044453666","-26.23916044453666"
"18914","-26.025780180194296","-26.025780180194296","-26.025780180194296"
"18919","-26.011798186063924","-26.011798186063924","-26.011798186063924"
"18924","-26.029638846946842","-26.029638846946842","-26.029638846946842"
"18929","-25.26983698826599","-25.26983698826599","-25.26983698826599"
"18934","-25.304527874604517","-25.304527874604517","-25.304527874604517"
"18939","-25.54063351918376","-25.54063351918376","-25.54063351918376"
"18944","-25.467644220601606","-25.467644220601606","-25.467644220601606"
"18949","-25.563241076213572","-25.563241076213572","-25.563241076213572"
"18954","-25.735577459101897","-25.735577459101897","-25.735577459101897"
"18959","-25.768118534648462","-25.768118534648462","-25.768118534648462"
"18964","-25.050614959731714","-25.050614959731714","-25.050614959731714"
"18969","-25.19741986526973","-25.19741986526973","-25.19741986526973"
"18974","-25.16324940725639","-25.16324940725639","-25.16324940725639"
"18979","-25.25042888116167","-25.25042888116167","-25.25042888116167"
"18984","-25.314622881101812","-25.314622881101812","-25.314622881101812"
"18989","-25.368335151438806","-25.368335151438806","-25.368335151438806"
"18994","-25.176163195930343","-25.176163195930343","-25.176163195930343"
"18999","-25.423945948107747","-25.423945948107747","-25.423945948107747"
"19004","-25.379681284586827","-25.379681284586827","-25.379681284586827"
"19009","-25.34549595618739","-25.34549595618739","-25.34549595618739"
"19014","-25.076929703559845","-25.076929703559845","-25.076929703559845"
"19019","-24.98995566728049","-24.98995566728049","-24.98995566728049"
"19024","-25.105879167352295","-25.105879167352295","-25.105879167352295"
"19029","-24.883457540850806","-24.883457540850806","-24.883457540850806"
"19034","-25.337777312118163","-25.337777312118163","-25.337777312118163"
"19039","-25.399365586922112","-25.399365586922112","-25.399365586922112"
"19044","-25.274967835778945","-25.274967835778945","-25.274967835778945"
"19049","-25.58629497492413","-25.58629497492413","-25.58629497492413"
"19054","-25.645790318631512","-25.645790318631512","-25.645790318631512"
"19059","-25.403741304522804","-25.403741304522804","-25.403741304522804"
"19064","-25.37896725986774","-25.37896725986774","-25.37896725986774"
"19069","-25.2230396865778","-25.2230396865778","-25.2230396865778"
"19074","-25.189278093415798","-25.189278093415798","-25.189278093415798"
"19079","-25.235209554290247","-25.235209554290247","-25.235209554290247"
"19084","-25.52377353575316","-25.52377353575316","-25.52377353575316"
"19089","-25.508969877857595","-25.508969877857595","-25.508969877857595"
"19094","-25.520702308980354","-25.520702308980354","-25.520702308980354"
"19099","-25.83128139610142","-25.83128139610142","-25.83128139610142"
"19104","-25.82612541291667","-25.82612541291667","-25.82612541291667"
"19109","-25.73011839001928","-25.73011839001928","-25.73011839001928"
"19114","-25.685115624361032","-25.685115624361032","-25.685115624361032"
"19119","-25.98213254823882","-25.98213254823882","-25.98213254823882"
"19124","-25.98142929244986","-25.98142929244986","-25.98142929244986"
"19129","-25.777704931832314","-25.777704931832314","-25.777704931832314"
"19134","-25.485379028511048","-25.485379028511048","-25.485379028511048"
"19139","-25.374585201561448","-25.374585201561448","-25.374585201561448"
"19144","-25.354778109924847","-25.354778109924847","-25.354778109924847"
"19149","-25.405855311899458","-25.405855311899458","-25.405855311899458"
"19154","-25.5782963517495","-25.5782963517495","-25.5782963517495"
"19159","-25.614105189010438","-25.614105189010438","-25.614105189010438"
"19164","-25.499188583733115","-25.499188583733115","-25.499188583733115"
"19169","-25.484674679789865","-25.484674679789865","-25.484674679789865"
"19174","-25.495798454438095","-25.495798454438095","-25.495798454438095"
"19179","-25.536741988308044","-25.536741988308044","-25.536741988308044"
"19184","-25.453722305331752","-25.453722305331752","-25.453722305331752"
"19189","-25.687068694446467","-25.687068694446467","-25.687068694446467"
"19194","-25.244056768437886","-25.244056768437886","-25.244056768437886"
"19199","-25.187523048606216","-25.187523048606216","-25.187523048606216"
"19204","-25.26626539286341","-25.26626539286341","-25.26626539286341"
"19209","-24.975476241128916","-24.975476241128916","-24.975476241128916"
"19214","-25.044527583930826","-25.044527583930826","-25.044527583930826"
"19219","-25.20790265748113","-25.20790265748113","-25.20790265748113"
"19224","-25.21348578638771","-25.21348578638771","-25.21348578638771"
"19229","-25.17006416413122","-25.17006416413122","-25.17006416413122"
"19234","-24.92365770412675","-24.92365770412675","-24.92365770412675"
"19239","-24.92980159832349","-24.92980159832349","-24.92980159832349"
"19244","-25.03990573339464","-25.03990573339464","-25.03990573339464"
"19249","-25.067608782524516","-25.067608782524516","-25.067608782524516"
"19254","-25.07620290301983","-25.07620290301983","-25.07620290301983"
"19259","-25.102431465363075","-25.102431465363075","-25.102431465363075"
"19264","-24.998862251329637","-24.998862251329637","-24.998862251329637"
"19269","-24.738841448563736","-24.738841448563736","-24.738841448563736"
"19274","-24.59477194444922","-24.59477194444922","-24.59477194444922"
"19279","-24.87727961464814","-24.87727961464814","-24.87727961464814"
"19284","-24.65461916138882","-24.65461916138882","-24.65461916138882"
"19289","-24.73133648738608","-24.73133648738608","-24.73133648738608"
"19294","-24.54491385253059","-24.54491385253059","-24.54491385253059"
"19299","-24.54405945692888","-24.54405945692888","-24.54405945692888"
"19304","-24.788420044790623","-24.788420044790623","-24.788420044790623"
"19309","-24.647012705553248","-24.647012705553248","-24.647012705553248"
"19314","-24.218669667581107","-24.218669667581107","-24.218669667581107"
"19319","-23.944708277955847","-23.944708277955847","-23.944708277955847"
"19324","-23.84520572874295","-23.84520572874295","-23.84520572874295"
"19329","-23.638769007058045","-23.638769007058045","-23.638769007058045"
"19334","-23.599899014720982","-23.599899014720982","-23.599899014720982"
"19339","-23.615266325628237","-23.615266325628237","-23.615266325628237"
"19344","-23.76758537018343","-23.76758537018343","-23.76758537018343"
"19349","-23.675955051884525","-23.675955051884525","-23.675955051884525"
"19354","-23.487477902452476","-23.487477902452476","-23.487477902452476"
"19359","-23.596279859310812","-23.596279859310812","-23.596279859310812"
"19364","-23.878863695648292","-23.878863695648292","-23.878863695648292"
"19369","-24.030565361822536","-24.030565361822536","-24.030565361822536"
"19374","-23.81229776210175","-23.81229776210175","-23.81229776210175"
"19379","-23.55490787027355","-23.55490787027355","-23.55490787027355"
"19384","-23.435616157514975","-23.435616157514975","-23.435616157514975"
"19389","-23.67315847801342","-23.67315847801342","-23.67315847801342"
"19394","-23.533101737018725","-23.533101737018725","-23.533101737018725"
"19399","-23.753064232413735","-23.753064232413735","-23.753064232413735"
"19404","-23.657418264686513","-23.657418264686513","-23.657418264686513"
"19409","-23.581691122808024","-23.581691122808024","-23.581691122808024"
"19414","-23.26804551953388","-23.26804551953388","-23.26804551953388"
"19419","-23.389593965193107","-23.389593965193107","-23.389593965193107"
"19424","-23.488791833402903","-23.488791833402903","-23.488791833402903"
"19429","-23.317542432228187","-23.317542432228187","-23.317542432228187"
"19434","-23.46373565367294","-23.46373565367294","-23.46373565367294"
"19439","-23.130084378626567","-23.130084378626567","-23.130084378626567"
"19444","-23.110488710704214","-23.110488710704214","-23.110488710704214"
"19449","-23.19256210728499","-23.19256210728499","-23.19256210728499"
"19454","-23.533911978758695","-23.533911978758695","-23.533911978758695"
"19459","-23.337066858270656","-23.337066858270656","-23.337066858270656"
"19464","-23.27659684116587","-23.27659684116587","-23.27659684116587"
"19469","-23.371619386246447","-23.371619386246447","-23.371619386246447"
"19474","-23.382830237710767","-23.382830237710767","-23.382830237710767"
"19479","-23.14441161905747","-23.14441161905747","-23.14441161905747"
"19484","-23.114735760913533","-23.114735760913533","-23.114735760913533"
"19489","-23.136568972669867","-23.136568972669867","-23.136568972669867"
"19494","-23.151058682462953","-23.151058682462953","-23.151058682462953"
"19499","-23.072046226662646","-23.072046226662646","-23.072046226662646"
"19504","-23.083144268634182","-23.083144268634182","-23.083144268634182"
"19509","-23.171391981381724","-23.171391981381724","-23.171391981381724"
"19514","-23.14793563874741","-23.14793563874741","-23.14793563874741"
"19519","-22.762665600613996","-22.762665600613996","-22.762665600613996"
"19524","-22.751028121749254","-22.751028121749254","-22.751028121749254"
"19529","-22.273853310521744","-22.273853310521744","-22.273853310521744"
"19534","-22.157783374000527","-22.157783374000527","-22.157783374000527"
"19539","-21.835154482940894","-21.835154482940894","-21.835154482940894"
"19544","-22.026530652111518","-22.026530652111518","-22.026530652111518"
"19549","-21.690451682269387","-21.690451682269387","-21.690451682269387"
"19554","-21.306347061548266","-21.306347061548266","-21.306347061548266"
"19559","-21.155586704706533","-21.155586704706533","-21.155586704706533"
"19564","-21.24196746362667","-21.24196746362667","-21.24196746362667"
"19569","-20.6802984930002","-20.6802984930002","-20.6802984930002"
"19574","-20.626755131680028","-20.626755131680028","-20.626755131680028"
"19579","-20.62982678385437","-20.62982678385437","-20.62982678385437"
"19584","-20.497007355436555","-20.497007355436555","-20.497007355436555"
"19589","-20.409262354529563","-20.409262354529563","-20.409262354529563"
"19594","-20.482195422189196","-20.482195422189196","-20.482195422189196"
"19599","-20.46543267133303","-20.46543267133303","-20.46543267133303"
"19604","-20.43213253155147","-20.43213253155147","-20.43213253155147"
"19609","-20.063637971763704","-20.063637971763704","-20.063637971763704"
"19614","-19.841323860418925","-19.841323860418925","-19.841323860418925"
"19619","-19.554284884620195","-19.554284884620195","-19.554284884620195"
"19624","-19.321917558974043","-19.321917558974043","-19.321917558974043"
"19629","-19.658998123148034","-19.658998123148034","-19.658998123148034"
"19634","-20.128555628245923","-20.128555628245923","-20.128555628245923"
"19639","-19.864378035038342","-19.864378035038342","-19.864378035038342"
"19644","-19.55262273130162","-19.55262273130162","-19.55262273130162"
"19649","-19.461085554358682","-19.461085554358682","-19.461085554358682"
"19654","-19.550356772519354","-19.550356772519354","-19.550356772519354"
"19659","-19.313518091489208","-19.313518091489208","-19.313518091489208"
"19664","-19.694209134693995","-19.694209134693995","-19.694209134693995"
"19669","-19.59620566230094","-19.59620566230094","-19.59620566230094"
"19674","-20.023651184732206","-20.023651184732206","-20.023651184732206"
"19679","-20.0403931232604","-20.0403931232604","-20.0403931232604"
"19684","-20.303541974796016","-20.303541974796016","-20.303541974796016"
"19689","-20.099606648701876","-20.099606648701876","-20.099606648701876"
"19694","-20.07322187974044","-20.07322187974044","-20.07322187974044"
"19699","-20.353846454497667","-20.353846454497667","-20.353846454497667"
"19704","-20.2503994075501","-20.2503994075501","-20.2503994075501"
"19709","-20.14470254824256","-20.14470254824256","-20.14470254824256"
"19714","-20.232633746751926","-20.232633746751926","-20.232633746751926"
"19719","-19.918990450411787","-19.918990450411787","-19.918990450411787"
"19724","-19.345402445380405","-19.345402445380405","-19.345402445380405"
"19729","-19.370369393150952","-19.370369393150952","-19.370369393150952"
"19734","-19.317184317984264","-19.317184317984264","-19.317184317984264"
"19739","-19.520479585270326","-19.520479585270326","-19.520479585270326"
"19744","-19.520717141746164","-19.520717141746164","-19.520717141746164"
"19749","-19.91825606622736","-19.91825606622736","-19.91825606622736"
"19754","-20.037263847255748","-20.037263847255748","-20.037263847255748"
"19759","-20.314629703159035","-20.314629703159035","-20.314629703159035"
"19764","-20.844995048905076","-20.844995048905076","-20.844995048905076"
"19769","-20.85622448363875","-20.85622448363875","-20.85622448363875"
"19774","-20.9332180124379","-20.9332180124379","-20.9332180124379"
"19779","-21.149914280684488","-21.149914280684488","-21.149914280684488"
"19784","-21.15945330358294","-21.15945330358294","-21.15945330358294"
"19789","-20.91714110644812","-20.91714110644812","-20.91714110644812"
"19794","-20.749045975541275","-20.749045975541275","-20.749045975541275"
"19799","-20.603906320247365","-20.603906320247365","-20.603906320247365"
"19804","-20.27437728324165","-20.27437728324165","-20.27437728324165"
"19809","-20.37496480340462","-20.37496480340462","-20.37496480340462"
"19814","-20.34421257766952","-20.34421257766952","-20.34421257766952"
"19819","-20.382549080082278","-20.382549080082278","-20.382549080082278"
"19824","-20.30308444180763","-20.30308444180763","-20.30308444180763"
"19829","-20.477000989588","-20.477000989588","-20.477000989588"
"19834","-20.503054307469274","-20.503054307469274","-20.503054307469274"
"19839","-20.147473847337853","-20.147473847337853","-20.147473847337853"
"19844","-19.80826476409845","-19.80826476409845","-19.80826476409845"
"19849","-19.42364620281211","-19.42364620281211","-19.42364620281211"
"19854","-19.63865090949371","-19.63865090949371","-19.63865090949371"
"19859","-19.708941190949204","-19.708941190949204","-19.708941190949204"
"19864","-19.645444246886683","-19.645444246886683","-19.645444246886683"
"19869","-19.755525134554542","-19.755525134554542","-19.755525134554542"
"19874","-19.7336663276728","-19.7336663276728","-19.7336663276728"
"19879","-19.668258823187738","-19.668258823187738","-19.668258823187738"
"19884","-19.630058978337008","-19.630058978337008","-19.630058978337008"
"19889","-19.49731694300486","-19.49731694300486","-19.49731694300486"
"19894","-19.123659073125744","-19.123659073125744","-19.123659073125744"
"19899","-19.017160255302052","-19.017160255302052","-19.017160255302052"
"19904","-18.7439934068068","-18.7439934068068","-18.7439934068068"
"19909","-18.406667305188133","-18.406667305188133","-18.406667305188133"
"19914","-18.37227784254376","-18.37227784254376","-18.37227784254376"
"19919","-18.365572254280025","-18.365572254280025","-18.365572254280025"
"19924","-18.757215818895983","-18.757215818895983","-18.757215818895983"
"19929","-19.078205374092022","-19.078205374092022","-19.078205374092022"
"19934","-19.080526964431936","-19.080526964431936","-19.080526964431936"
"19939","-18.852918365616336","-18.852918365616336","-18.852918365616336"
"19944","-18.862465841580892","-18.862465841580892","-18.862465841580892"
"19949","-18.94736029270826","-18.94736029270826","-18.94736029270826"
"19954","-18.98609918504117","-18.98609918504117","-18.98609918504117"
"19959","-19.026463854026723","-19.026463854026723","-19.026463854026723"
"19964","-19.529257235004742","-19.529257235004742","-19.529257235004742"
"19969","-19.527808608155656","-19.527808608155656","-19.527808608155656"
"19974","-19.59559424458878","-19.59559424458878","-19.59559424458878"
"19979","-19.546312406453122","-19.546312406453122","-19.546312406453122"
"19984","-19.517658003281323","-19.517658003281323","-19.517658003281323"
"19989","-19.082219698759335","-19.082219698759335","-19.082219698759335"
"19994","-18.887659388029604","-18.887659388029604","-18.887659388029604"
"19999","-18.78102344073766","-18.78102344073766","-18.78102344073766"
"20004","-18.796286917112788","-18.796286917112788","-18.796286917112788"
"20009","-18.625120946786968","-18.625120946786968","-18.625120946786968"
"20014","-18.837514938776202","-18.837514938776202","-18.837514938776202"
"20019","-18.913779020266773","-18.913779020266773","-18.913779020266773"
"20024","-18.909590157034614","-18.909590157034614","-18.909590157034614"
"20029","-19.335689341597156","-19.335689341597156","-19.335689341597156"
"20034","-18.969592670403017","-18.969592670403017","-18.969592670403017"
"20039","-18.835589577655387","-18.835589577655387","-18.835589577655387"
"20044","-18.807717006019885","-18.807717006019885","-18.807717006019885"
"20049","-18.486004537378605","-18.486004537378605","-18.486004537378605"
"20054","-18.139208447417396","-18.139208447417396","-18.139208447417396"
"20059","-18.28243230470986","-18.28243230470986","-18.28243230470986"
"20064","-18.258699123798497","-18.258699123798497","-18.258699123798497"
"20069","-18.4754894047036","-18.4754894047036","-18.4754894047036"
"20074","-18.327117830156116","-18.327117830156116","-18.327117830156116"
"20079","-18.4802408598338","-18.4802408598338","-18.4802408598338"
"20084","-18.559773810289986","-18.559773810289986","-18.559773810289986"
"20089","-18.47610684961325","-18.47610684961325","-18.47610684961325"
"20094","-18.95296194090356","-18.95296194090356","-18.95296194090356"
"20099","-18.83643908408338","-18.83643908408338","-18.83643908408338"
"20104","-18.778049132616726","-18.778049132616726","-18.778049132616726"
"20109","-18.777617849026306","-18.777617849026306","-18.777617849026306"
"20114","-18.99156337110716","-18.99156337110716","-18.99156337110716"
"20119","-19.073748842069016","-19.073748842069016","-19.073748842069016"
"20124","-19.012888541735048","-19.012888541735048","-19.012888541735048"
"20129","-18.86827192440934","-18.86827192440934","-18.86827192440934"
"20134","-19.028446604320195","-19.028446604320195","-19.028446604320195"
"20139","-19.17433706704458","-19.17433706704458","-19.17433706704458"
"20144","-18.901809917592125","-18.901809917592125","-18.901809917592125"
"20149","-18.821928206116908","-18.821928206116908","-18.821928206116908"
"20154","-18.955824238306366","-18.955824238306366","-18.955824238306366"
"20159","-19.037762601222745","-19.037762601222745","-19.037762601222745"
"20164","-19.110485475363983","-19.110485475363983","-19.110485475363983"
"20169","-19.015738060131028","-19.015738060131028","-19.015738060131028"
"20174","-18.994760926163657","-18.994760926163657","-18.994760926163657"
"20179","-19.155001223752333","-19.155001223752333","-19.155001223752333"
"20184","-19.005522014871914","-19.005522014871914","-19.005522014871914"
"20189","-19.036340983001253","-19.036340983001253","-19.036340983001253"
"20194","-19.48350768556946","-19.48350768556946","-19.48350768556946"
"20199","-19.429895665415174","-19.429895665415174","-19.429895665415174"
"20204","-19.501395431517846","-19.501395431517846","-19.501395431517846"
"20209","-19.575978140421107","-19.575978140421107","-19.575978140421107"
"20214","-19.47956204054561","-19.47956204054561","-19.47956204054561"
"20219","-19.405690734008832","-19.405690734008832","-19.405690734008832"
"20224","-19.506895380256154","-19.506895380256154","-19.506895380256154"
"20229","-19.63319911652604","-19.63319911652604","-19.63319911652604"
"20234","-19.86071396473207","-19.86071396473207","-19.86071396473207"
"20239","-20.115692899510044","-20.115692899510044","-20.115692899510044"
"20244","-19.997118562980017","-19.997118562980017","-19.997118562980017"
"20249","-19.728909024922086","-19.728909024922086","-19.728909024922086"
"20254","-20.051116124536225","-20.051116124536225","-20.051116124536225"
"20259","-20.14085819915922","-20.14085819915922","-20.14085819915922"
"20264","-20.380852511622155","-20.380852511622155","-20.380852511622155"
"20269","-20.64399391373438","-20.64399391373438","-20.64399391373438"
"20274","-20.64679517587928","-20.64679517587928","-20.64679517587928"
"20279","-20.554245039050716","-20.554245039050716","-20.554245039050716"
"20284","-20.469690757303102","-20.469690757303102","-20.469690757303102"
"20289","-20.19661721326214","-20.19661721326214","-20.19661721326214"
"20294","-20.140244284994672","-20.140244284994672","-20.140244284994672"
"20299","-20.16227226399052","-20.16227226399052","-20.16227226399052"
"20304","-19.953600195502613","-19.953600195502613","-19.953600195502613"
"20309","-19.97684160330201","-19.97684160330201","-19.97684160330201"
"20314","-20.058621190911786","-20.058621190911786","-20.058621190911786"
"20319","-20.20752511361919","-20.20752511361919","-20.20752511361919"
"20324","-20.30480323118685","-20.30480323118685","-20.30480323118685"
"20329","-20.119423070818947","-20.119423070818947","-20.119423070818947"
"20334","-20.028776634931234","-20.028776634931234","-20.028776634931234"
"20339","-19.90397023312971","-19.90397023312971","-19.90397023312971"
"20344","-19.79920666567749","-19.79920666567749","-19.79920666567749"
"20349","-19.646338179263054","-19.646338179263054","-19.646338179263054"
"20354","-19.54931746885558","-19.54931746885558","-19.54931746885558"
"20359","-19.47491808169261","-19.47491808169261","-19.47491808169261"
"20364","-19.41963138745896","-19.41963138745896","-19.41963138745896"
"20369","-19.251701443705468","-19.251701443705468","-19.251701443705468"
"20374","-19.234220502165496","-19.234220502165496","-19.234220502165496"
"20379","-19.214884732636747","-19.214884732636747","-19.214884732636747"
"20384","-19.159233892180627","-19.159233892180627","-19.159233892180627"
"20389","-18.92923796012351","-18.92923796012351","-18.92923796012351"
"20394","-18.80694183154047","-18.80694183154047","-18.80694183154047"
"20399","-18.61424547920852","-18.61424547920852","-18.61424547920852"
"20404","-18.630148892628704","-18.630148892628704","-18.630148892628704"
"20409","-18.594089347799258","-18.594089347799258","-18.594089347799258"
"20414","-18.766297686181566","-18.766297686181566","-18.766297686181566"
"20419","-19.470383978194164","-19.470383978194164","-19.470383978194164"
"20424","-19.365912157220368","-19.365912157220368","-19.365912157220368"
"20429","-19.67078269383779","-19.67078269383779","-19.67078269383779"
"20434","-19.353063004685886","-19.353063004685886","-19.353063004685886"
"20439","-19.882761319186677","-19.882761319186677","-19.882761319186677"
"20444","-19.640051940580403","-19.640051940580403","-19.640051940580403"
"20449","-19.76863490506164","-19.76863490506164","-19.76863490506164"
"20454","-19.202610350578137","-19.202610350578137","-19.202610350578137"
"20459","-19.190870420028315","-19.190870420028315","-19.190870420028315"
"20464","-19.105795306865026","-19.105795306865026","-19.105795306865026"
"20469","-18.977051903939433","-18.977051903939433","-18.977051903939433"
"20474","-18.912835248374527","-18.912835248374527","-18.912835248374527"
"20479","-18.924432802443313","-18.924432802443313","-18.924432802443313"
"20484","-18.963369298534445","-18.963369298534445","-18.963369298534445"
"20489","-18.502539510051996","-18.502539510051996","-18.502539510051996"
"20494","-18.18062818950976","-18.18062818950976","-18.18062818950976"
"20499","-18.34749032464129","-18.34749032464129","-18.34749032464129"
"20504","-18.1724531664501","-18.1724531664501","-18.1724531664501"
"20509","-17.830129220062567","-17.830129220062567","-17.830129220062567"
"20514","-17.74152971107344","-17.74152971107344","-17.74152971107344"
"20519","-17.81690456850313","-17.81690456850313","-17.81690456850313"
"20524","-17.454675708847947","-17.454675708847947","-17.454675708847947"
"20529","-17.71082651141529","-17.71082651141529","-17.71082651141529"
"20534","-17.810014773745518","-17.810014773745518","-17.810014773745518"
"20539","-17.981019781002068","-17.981019781002068","-17.981019781002068"
"20544","-17.698516465774542","-17.698516465774542","-17.698516465774542"
"20549","-17.81848526120034","-17.81848526120034","-17.81848526120034"
"20554","-17.818862197410525","-17.818862197410525","-17.818862197410525"
"20559","-17.275307998565413","-17.275307998565413","-17.275307998565413"
"20564","-17.169508213843624","-17.169508213843624","-17.169508213843624"
"20569","-17.15380225712374","-17.15380225712374","-17.15380225712374"
"20574","-17.017834870337257","-17.017834870337257","-17.017834870337257"
"20579","-17.251672100137476","-17.251672100137476","-17.251672100137476"
"20584","-17.416482848936234","-17.416482848936234","-17.416482848936234"
"20589","-17.517224759152228","-17.517224759152228","-17.517224759152228"
