"Step","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"4350","-41.996800319643015","-41.996800319643015","-41.996800319643015"
"4351","-42.77400537222295","-42.77400537222295","-42.77400537222295"
"4352","-42.8535989639797","-42.8535989639797","-42.8535989639797"
"4353","-42.72133671059698","-42.72133671059698","-42.72133671059698"
"4354","-42.8505651007566","-42.8505651007566","-42.8505651007566"
"4355","-42.588769262346894","-42.588769262346894","-42.588769262346894"
"4356","-42.55841724637088","-42.55841724637088","-42.55841724637088"
"4357","-42.94977757483029","-42.94977757483029","-42.94977757483029"
"4358","-42.31373026848146","-42.31373026848146","-42.31373026848146"
"4359","-41.9305483630744","-41.9305483630744","-41.9305483630744"
"4360","-41.92015127505074","-41.92015127505074","-41.92015127505074"
"4361","-41.902334440277315","-41.902334440277315","-41.902334440277315"
"4362","-41.71718217611824","-41.71718217611824","-41.71718217611824"
"4363","-42.018494777480775","-42.018494777480775","-42.018494777480775"
"4364","-41.91603030768403","-41.91603030768403","-41.91603030768403"
"4365","-41.86267336834033","-41.86267336834033","-41.86267336834033"
"4366","-41.649698662526674","-41.649698662526674","-41.649698662526674"
"4367","-41.682977614211566","-41.682977614211566","-41.682977614211566"
"4368","-41.051801784925686","-41.051801784925686","-41.051801784925686"
"4369","-41.00986603621706","-41.00986603621706","-41.00986603621706"
"4370","-41.118041461089334","-41.118041461089334","-41.118041461089334"
"4371","-41.44112579109743","-41.44112579109743","-41.44112579109743"
"4372","-41.1479954110223","-41.1479954110223","-41.1479954110223"
"4373","-40.92170109731278","-40.92170109731278","-40.92170109731278"
"4374","-40.79177495266142","-40.79177495266142","-40.79177495266142"
"4375","-41.09101344073068","-41.09101344073068","-41.09101344073068"
"4376","-41.02307412560498","-41.02307412560498","-41.02307412560498"
"4377","-41.664939844404834","-41.664939844404834","-41.664939844404834"
"4378","-41.96264149100501","-41.96264149100501","-41.96264149100501"
"4379","-41.79602277722399","-41.79602277722399","-41.79602277722399"
"4380","-41.91277227780236","-41.91277227780236","-41.91277227780236"
"4381","-41.919774917142995","-41.919774917142995","-41.919774917142995"
"4382","-41.69122709468236","-41.69122709468236","-41.69122709468236"
"4383","-41.732446462042134","-41.732446462042134","-41.732446462042134"
"4384","-41.99797490216753","-41.99797490216753","-41.99797490216753"
"4385","-42.12945046763201","-42.12945046763201","-42.12945046763201"
"4386","-42.16146198835547","-42.16146198835547","-42.16146198835547"
"4387","-41.97985119225196","-41.97985119225196","-41.97985119225196"
"4388","-41.86817642964975","-41.86817642964975","-41.86817642964975"
"4389","-41.91424217638403","-41.91424217638403","-41.91424217638403"
"4390","-42.496925344338706","-42.496925344338706","-42.496925344338706"
"4391","-43.205779214126196","-43.205779214126196","-43.205779214126196"
"4392","-43.12312138110983","-43.12312138110983","-43.12312138110983"
"4393","-42.911237239949976","-42.911237239949976","-42.911237239949976"
"4394","-43.346703732596076","-43.346703732596076","-43.346703732596076"
"4395","-43.08971144673523","-43.08971144673523","-43.08971144673523"
"4396","-43.77088649018174","-43.77088649018174","-43.77088649018174"
"4397","-44.10754521687325","-44.10754521687325","-44.10754521687325"
"4398","-44.30299017196055","-44.30299017196055","-44.30299017196055"
"4399","-44.51288046733403","-44.51288046733403","-44.51288046733403"
"4400","-44.508086103883954","-44.508086103883954","-44.508086103883954"
"4401","-44.62384397032384","-44.62384397032384","-44.62384397032384"
"4402","-44.57662334736068","-44.57662334736068","-44.57662334736068"
"4403","-44.44353351651452","-44.44353351651452","-44.44353351651452"
"4404","-43.9896454370932","-43.9896454370932","-43.9896454370932"
"4405","-43.69044589952904","-43.69044589952904","-43.69044589952904"
"4406","-43.60787057425153","-43.60787057425153","-43.60787057425153"
"4407","-43.099869804483994","-43.099869804483994","-43.099869804483994"
"4408","-43.96784171339572","-43.96784171339572","-43.96784171339572"
"4409","-43.92794434099249","-43.92794434099249","-43.92794434099249"
"4410","-44.70754607310778","-44.70754607310778","-44.70754607310778"
"4411","-44.9072651206515","-44.9072651206515","-44.9072651206515"
"4412","-44.75748041294339","-44.75748041294339","-44.75748041294339"
"4413","-44.93764170968997","-44.93764170968997","-44.93764170968997"
"4414","-45.213266080354614","-45.213266080354614","-45.213266080354614"
"4415","-44.799199038577854","-44.799199038577854","-44.799199038577854"
"4416","-44.99909497996794","-44.99909497996794","-44.99909497996794"
"4417","-44.89922524611003","-44.89922524611003","-44.89922524611003"
"4418","-45.0605709836724","-45.0605709836724","-45.0605709836724"
"4419","-45.50876274524505","-45.50876274524505","-45.50876274524505"
"4420","-45.20060343804464","-45.20060343804464","-45.20060343804464"
"4421","-45.615164837266526","-45.615164837266526","-45.615164837266526"
"4422","-45.98505236693617","-45.98505236693617","-45.98505236693617"
"4423","-45.68095536194371","-45.68095536194371","-45.68095536194371"
"4424","-45.711774018548596","-45.711774018548596","-45.711774018548596"
"4425","-45.437128922698655","-45.437128922698655","-45.437128922698655"
"4426","-45.37360932610668","-45.37360932610668","-45.37360932610668"
"4427","-45.31682554146876","-45.31682554146876","-45.31682554146876"
"4428","-45.27218985957907","-45.27218985957907","-45.27218985957907"
"4429","-44.95178820733697","-44.95178820733697","-44.95178820733697"
"4430","-44.753373399587836","-44.753373399587836","-44.753373399587836"
"4431","-45.13993105100119","-45.13993105100119","-45.13993105100119"
"4432","-44.68485105020104","-44.68485105020104","-44.68485105020104"
"4433","-44.74138436626009","-44.74138436626009","-44.74138436626009"
"4434","-44.83862644427296","-44.83862644427296","-44.83862644427296"
"4435","-45.094795937412734","-45.094795937412734","-45.094795937412734"
"4436","-45.68858693338875","-45.68858693338875","-45.68858693338875"
"4437","-45.641538550877506","-45.641538550877506","-45.641538550877506"
"4438","-46.08469950337104","-46.08469950337104","-46.08469950337104"
"4439","-46.2338159914242","-46.2338159914242","-46.2338159914242"
"4440","-46.322402773301","-46.322402773301","-46.322402773301"
"4441","-46.23740615708577","-46.23740615708577","-46.23740615708577"
"4442","-46.00735208720394","-46.00735208720394","-46.00735208720394"
"4443","-45.691378494825706","-45.691378494825706","-45.691378494825706"
"4444","-45.97731549133976","-45.97731549133976","-45.97731549133976"
"4445","-45.879065244502414","-45.879065244502414","-45.879065244502414"
"4446","-46.07505063172478","-46.07505063172478","-46.07505063172478"
"4447","-46.10140586677625","-46.10140586677625","-46.10140586677625"
"4448","-46.47851139514738","-46.47851139514738","-46.47851139514738"
"4449","-47.3502125048708","-47.3502125048708","-47.3502125048708"
"4450","-47.33966707225605","-47.33966707225605","-47.33966707225605"
"4451","-46.957994544317096","-46.957994544317096","-46.957994544317096"
"4452","-46.78633683235269","-46.78633683235269","-46.78633683235269"
"4453","-47.08774436277404","-47.08774436277404","-47.08774436277404"
"4454","-47.072181367851314","-47.072181367851314","-47.072181367851314"
"4455","-45.90936121778931","-45.90936121778931","-45.90936121778931"
"4456","-45.843501679063664","-45.843501679063664","-45.843501679063664"
"4457","-45.71646179247283","-45.71646179247283","-45.71646179247283"
"4458","-45.764843837666234","-45.764843837666234","-45.764843837666234"
"4459","-46.271128815801255","-46.271128815801255","-46.271128815801255"
"4460","-46.216833063933336","-46.216833063933336","-46.216833063933336"
"4461","-47.2020755590265","-47.2020755590265","-47.2020755590265"
"4462","-47.208378890975034","-47.208378890975034","-47.208378890975034"
"4463","-47.2969580047689","-47.2969580047689","-47.2969580047689"
"4464","-47.655477093722546","-47.655477093722546","-47.655477093722546"
"4465","-47.5266128629785","-47.5266128629785","-47.5266128629785"
"4466","-47.66047450842145","-47.66047450842145","-47.66047450842145"
"4467","-48.179238322393736","-48.179238322393736","-48.179238322393736"
"4468","-48.13678215305815","-48.13678215305815","-48.13678215305815"
"4469","-48.608037792832235","-48.608037792832235","-48.608037792832235"
"4470","-48.47700403337653","-48.47700403337653","-48.47700403337653"
"4471","-48.465908031706334","-48.465908031706334","-48.465908031706334"
"4472","-48.9318966435807","-48.9318966435807","-48.9318966435807"
"4473","-49.03238649557586","-49.03238649557586","-49.03238649557586"
"4474","-49.37089783886583","-49.37089783886583","-49.37089783886583"
"4475","-49.127809479711026","-49.127809479711026","-49.127809479711026"
"4476","-48.960436624123716","-48.960436624123716","-48.960436624123716"
"4477","-49.021358051741416","-49.021358051741416","-49.021358051741416"
"4478","-49.66314303081611","-49.66314303081611","-49.66314303081611"
"4479","-49.79335718999375","-49.79335718999375","-49.79335718999375"
"4480","-49.89980006397351","-49.89980006397351","-49.89980006397351"
"4481","-49.833559393341645","-49.833559393341645","-49.833559393341645"
"4482","-50.00058859422152","-50.00058859422152","-50.00058859422152"
"4483","-50.01986166963096","-50.01986166963096","-50.01986166963096"
"4484","-49.99462324975042","-49.99462324975042","-49.99462324975042"
"4485","-49.905308575435846","-49.905308575435846","-49.905308575435846"
"4486","-50.36657491794524","-50.36657491794524","-50.36657491794524"
"4487","-50.641772268274984","-50.641772268274984","-50.641772268274984"
"4488","-50.50985332111389","-50.50985332111389","-50.50985332111389"
"4489","-50.631197522447","-50.631197522447","-50.631197522447"
"4490","-50.137130383746445","-50.137130383746445","-50.137130383746445"
"4491","-50.30022838167269","-50.30022838167269","-50.30022838167269"
"4492","-50.245018949526965","-50.245018949526965","-50.245018949526965"
"4493","-50.44757873806414","-50.44757873806414","-50.44757873806414"
"4494","-50.24343574744732","-50.24343574744732","-50.24343574744732"
"4495","-51.16244584073754","-51.16244584073754","-51.16244584073754"
"4496","-51.00603853984534","-51.00603853984534","-51.00603853984534"
"4497","-51.821562500729996","-51.821562500729996","-51.821562500729996"
"4498","-51.62418018834193","-51.62418018834193","-51.62418018834193"
"4499","-51.93043603674449","-51.93043603674449","-51.93043603674449"
"4500","-52.31395186877411","-52.31395186877411","-52.31395186877411"
"4501","-52.23617135430179","-52.23617135430179","-52.23617135430179"
"4502","-51.98236171768727","-51.98236171768727","-51.98236171768727"
"4503","-52.254787672972476","-52.254787672972476","-52.254787672972476"
"4504","-52.27217989382953","-52.27217989382953","-52.27217989382953"
"4505","-51.92185243669861","-51.92185243669861","-51.92185243669861"
"4506","-51.385982020432714","-51.385982020432714","-51.385982020432714"
"4507","-51.57786515703408","-51.57786515703408","-51.57786515703408"
"4508","-51.32669005030221","-51.32669005030221","-51.32669005030221"
"4509","-51.4379300569874","-51.4379300569874","-51.4379300569874"
"4510","-51.18485113927014","-51.18485113927014","-51.18485113927014"
"4511","-51.06161631050021","-51.06161631050021","-51.06161631050021"
"4512","-51.25595546673305","-51.25595546673305","-51.25595546673305"
"4513","-51.156492615305204","-51.156492615305204","-51.156492615305204"
"4514","-51.183686008919636","-51.183686008919636","-51.183686008919636"
"4515","-51.11805640923031","-51.11805640923031","-51.11805640923031"
"4516","-51.02715648918628","-51.02715648918628","-51.02715648918628"
"4517","-51.12541199577078","-51.12541199577078","-51.12541199577078"
"4518","-51.04590702760524","-51.04590702760524","-51.04590702760524"
"4519","-51.10507410361969","-51.10507410361969","-51.10507410361969"
"4520","-50.9380796661568","-50.9380796661568","-50.9380796661568"
"4521","-51.126144111836176","-51.126144111836176","-51.126144111836176"
"4522","-51.399629929262794","-51.399629929262794","-51.399629929262794"
"4523","-50.917047371768895","-50.917047371768895","-50.917047371768895"
"4524","-51.14017925419675","-51.14017925419675","-51.14017925419675"
"4525","-50.89858701478297","-50.89858701478297","-50.89858701478297"
"4526","-50.85753681816187","-50.85753681816187","-50.85753681816187"
"4527","-51.363277616561945","-51.363277616561945","-51.363277616561945"
"4528","-50.79957035420917","-50.79957035420917","-50.79957035420917"
"4529","-50.68243520898057","-50.68243520898057","-50.68243520898057"
"4530","-50.871554740980585","-50.871554740980585","-50.871554740980585"
"4531","-50.726662128947936","-50.726662128947936","-50.726662128947936"
"4532","-50.56522561967129","-50.56522561967129","-50.56522561967129"
"4533","-50.58518347556239","-50.58518347556239","-50.58518347556239"
"4534","-50.50468999486079","-50.50468999486079","-50.50468999486079"
"4535","-50.30390275218538","-50.30390275218538","-50.30390275218538"
"4536","-50.78146138594737","-50.78146138594737","-50.78146138594737"
"4537","-50.533252707185596","-50.533252707185596","-50.533252707185596"
"4538","-50.56011171172342","-50.56011171172342","-50.56011171172342"
"4539","-50.650874500113986","-50.650874500113986","-50.650874500113986"
"4540","-50.67962222054153","-50.67962222054153","-50.67962222054153"
"4541","-50.84564169913051","-50.84564169913051","-50.84564169913051"
"4542","-51.31374226054997","-51.31374226054997","-51.31374226054997"
"4543","-51.42152343228964","-51.42152343228964","-51.42152343228964"
"4544","-51.46222321904448","-51.46222321904448","-51.46222321904448"
"4545","-51.8731717368494","-51.8731717368494","-51.8731717368494"
"4546","-52.01858968267257","-52.01858968267257","-52.01858968267257"
"4547","-52.223049866729525","-52.223049866729525","-52.223049866729525"
"4548","-51.8432808443711","-51.8432808443711","-51.8432808443711"
"4549","-51.796829760585666","-51.796829760585666","-51.796829760585666"
"4550","-52.268104372763766","-52.268104372763766","-52.268104372763766"
"4551","-51.43910733959215","-51.43910733959215","-51.43910733959215"
"4552","-51.521315364870645","-51.521315364870645","-51.521315364870645"
"4553","-51.526448078404016","-51.526448078404016","-51.526448078404016"
"4554","-51.627544391960804","-51.627544391960804","-51.627544391960804"
"4555","-50.998568737636035","-50.998568737636035","-50.998568737636035"
"4556","-51.08140679105912","-51.08140679105912","-51.08140679105912"
"4557","-51.22576599185033","-51.22576599185033","-51.22576599185033"
"4558","-51.26262009274431","-51.26262009274431","-51.26262009274431"
"4559","-51.20792006769122","-51.20792006769122","-51.20792006769122"
"4560","-51.12563277115791","-51.12563277115791","-51.12563277115791"
"4561","-51.13584137636094","-51.13584137636094","-51.13584137636094"
"4562","-50.937575618051994","-50.937575618051994","-50.937575618051994"
"4563","-51.20490284651636","-51.20490284651636","-51.20490284651636"
"4564","-51.1722263944066","-51.1722263944066","-51.1722263944066"
"4565","-51.11009758599184","-51.11009758599184","-51.11009758599184"
"4566","-51.2158305414313","-51.2158305414313","-51.2158305414313"
"4567","-51.143147153625165","-51.143147153625165","-51.143147153625165"
"4568","-51.29342919204582","-51.29342919204582","-51.29342919204582"
"4569","-51.30794663887448","-51.30794663887448","-51.30794663887448"
"4570","-51.1914628254914","-51.1914628254914","-51.1914628254914"
"4571","-51.15515054132688","-51.15515054132688","-51.15515054132688"
"4572","-51.13815807747964","-51.13815807747964","-51.13815807747964"
"4573","-51.02742418900462","-51.02742418900462","-51.02742418900462"
"4574","-51.83571297793631","-51.83571297793631","-51.83571297793631"
"4575","-51.287580319438","-51.287580319438","-51.287580319438"
"4576","-51.12757578725251","-51.12757578725251","-51.12757578725251"
"4577","-50.52702053093322","-50.52702053093322","-50.52702053093322"
"4578","-50.34802339097779","-50.34802339097779","-50.34802339097779"
"4579","-50.0450945420494","-50.0450945420494","-50.0450945420494"
"4580","-49.73033179024866","-49.73033179024866","-49.73033179024866"
"4581","-49.79623596964851","-49.79623596964851","-49.79623596964851"
"4582","-49.83896486970575","-49.83896486970575","-49.83896486970575"
"4583","-49.45536217152277","-49.45536217152277","-49.45536217152277"
"4584","-49.37615961208208","-49.37615961208208","-49.37615961208208"
"4585","-50.2152636485259","-50.2152636485259","-50.2152636485259"
"4586","-50.22778014803918","-50.22778014803918","-50.22778014803918"
"4587","-50.18409937925295","-50.18409937925295","-50.18409937925295"
"4588","-50.311867629719536","-50.311867629719536","-50.311867629719536"
"4589","-50.1287775728059","-50.1287775728059","-50.1287775728059"
"4590","-49.66765546753739","-49.66765546753739","-49.66765546753739"
"4591","-49.65608071670441","-49.65608071670441","-49.65608071670441"
"4592","-49.76194250699256","-49.76194250699256","-49.76194250699256"
"4593","-50.36560527016727","-50.36560527016727","-50.36560527016727"
"4594","-49.94206472928232","-49.94206472928232","-49.94206472928232"
"4595","-50.15926328301403","-50.15926328301403","-50.15926328301403"
"4596","-49.51654379510377","-49.51654379510377","-49.51654379510377"
"4597","-48.41698233610875","-48.41698233610875","-48.41698233610875"
"4598","-47.697944453285146","-47.697944453285146","-47.697944453285146"
"4599","-47.27459439809293","-47.27459439809293","-47.27459439809293"
"4600","-47.2125464248981","-47.2125464248981","-47.2125464248981"
"4601","-47.14407963849333","-47.14407963849333","-47.14407963849333"
"4602","-46.9293954739286","-46.9293954739286","-46.9293954739286"
"4603","-46.78002582970362","-46.78002582970362","-46.78002582970362"
"4604","-47.105122787481776","-47.105122787481776","-47.105122787481776"
"4605","-47.75488243575832","-47.75488243575832","-47.75488243575832"
"4606","-47.700874958766136","-47.700874958766136","-47.700874958766136"
"4607","-48.106467057887905","-48.106467057887905","-48.106467057887905"
"4608","-47.42765322364679","-47.42765322364679","-47.42765322364679"
"4609","-47.38215192011615","-47.38215192011615","-47.38215192011615"
"4610","-46.864699743740005","-46.864699743740005","-46.864699743740005"
"4611","-46.64923865938183","-46.64923865938183","-46.64923865938183"
"4612","-46.57984162193429","-46.57984162193429","-46.57984162193429"
"4613","-46.66637808936281","-46.66637808936281","-46.66637808936281"
"4614","-46.47062381491694","-46.47062381491694","-46.47062381491694"
"4615","-46.683758672676966","-46.683758672676966","-46.683758672676966"
"4616","-46.638655303079894","-46.638655303079894","-46.638655303079894"
"4617","-46.99069704326268","-46.99069704326268","-46.99069704326268"
"4618","-46.82741742369863","-46.82741742369863","-46.82741742369863"
"4619","-46.65812296881996","-46.65812296881996","-46.65812296881996"
"4620","-47.12641807178602","-47.12641807178602","-47.12641807178602"
"4621","-46.65193750424055","-46.65193750424055","-46.65193750424055"
"4622","-46.62489686635922","-46.62489686635922","-46.62489686635922"
"4623","-46.67058310025627","-46.67058310025627","-46.67058310025627"
"4624","-46.50865610504723","-46.50865610504723","-46.50865610504723"
"4625","-46.456480807085825","-46.456480807085825","-46.456480807085825"
"4626","-46.37458531028515","-46.37458531028515","-46.37458531028515"
"4627","-46.37615708421676","-46.37615708421676","-46.37615708421676"
"4628","-46.45076309509709","-46.45076309509709","-46.45076309509709"
"4629","-46.667473710378324","-46.667473710378324","-46.667473710378324"
"4630","-46.82205763921579","-46.82205763921579","-46.82205763921579"
"4631","-46.47741034790825","-46.47741034790825","-46.47741034790825"
"4632","-46.45566086173023","-46.45566086173023","-46.45566086173023"
"4633","-46.49840008581391","-46.49840008581391","-46.49840008581391"
"4634","-46.635215006015684","-46.635215006015684","-46.635215006015684"
"4635","-46.45756751865795","-46.45756751865795","-46.45756751865795"
"4636","-46.48021100850122","-46.48021100850122","-46.48021100850122"
"4637","-46.47245042241744","-46.47245042241744","-46.47245042241744"
"4638","-46.230656562332314","-46.230656562332314","-46.230656562332314"
"4639","-45.424847411388534","-45.424847411388534","-45.424847411388534"
"4640","-45.41437606025193","-45.41437606025193","-45.41437606025193"
"4641","-45.54412294638016","-45.54412294638016","-45.54412294638016"
"4642","-46.23978898211568","-46.23978898211568","-46.23978898211568"
"4643","-46.49414913591682","-46.49414913591682","-46.49414913591682"
"4644","-46.04078955519486","-46.04078955519486","-46.04078955519486"
"4645","-46.158783537770866","-46.158783537770866","-46.158783537770866"
"4646","-46.28067346564795","-46.28067346564795","-46.28067346564795"
"4647","-46.188462661941905","-46.188462661941905","-46.188462661941905"
"4648","-45.86045392455187","-45.86045392455187","-45.86045392455187"
"4649","-44.90899691213376","-44.90899691213376","-44.90899691213376"
"4650","-44.96888983959576","-44.96888983959576","-44.96888983959576"
"4651","-45.126803902873114","-45.126803902873114","-45.126803902873114"
"4652","-45.18073395985894","-45.18073395985894","-45.18073395985894"
"4653","-44.69166308666594","-44.69166308666594","-44.69166308666594"
"4654","-44.719716132964095","-44.719716132964095","-44.719716132964095"
"4655","-45.306155921653634","-45.306155921653634","-45.306155921653634"
"4656","-45.54252046487769","-45.54252046487769","-45.54252046487769"
"4657","-45.834818548011306","-45.834818548011306","-45.834818548011306"
"4658","-45.663360714678554","-45.663360714678554","-45.663360714678554"
"4659","-45.24264870603663","-45.24264870603663","-45.24264870603663"
"4660","-45.02799527974611","-45.02799527974611","-45.02799527974611"
"4661","-44.55556638620444","-44.55556638620444","-44.55556638620444"
"4662","-44.70652172821288","-44.70652172821288","-44.70652172821288"
"4663","-44.46714328715097","-44.46714328715097","-44.46714328715097"
"4664","-44.297976325530136","-44.297976325530136","-44.297976325530136"
"4665","-44.767688937335116","-44.767688937335116","-44.767688937335116"
"4666","-44.41093079892329","-44.41093079892329","-44.41093079892329"
"4667","-43.89234940142498","-43.89234940142498","-43.89234940142498"
"4668","-44.06614366650638","-44.06614366650638","-44.06614366650638"
"4669","-43.75934418334629","-43.75934418334629","-43.75934418334629"
"4670","-44.05800016587256","-44.05800016587256","-44.05800016587256"
"4671","-43.86403620252759","-43.86403620252759","-43.86403620252759"
"4672","-43.276178236293156","-43.276178236293156","-43.276178236293156"
"4673","-43.52035088736639","-43.52035088736639","-43.52035088736639"
"4674","-43.11672777830644","-43.11672777830644","-43.11672777830644"
"4675","-43.262508171064134","-43.262508171064134","-43.262508171064134"
"4676","-43.58261331765717","-43.58261331765717","-43.58261331765717"
"4677","-43.55962955189116","-43.55962955189116","-43.55962955189116"
"4678","-43.003622933373116","-43.003622933373116","-43.003622933373116"
"4679","-42.90993115640347","-42.90993115640347","-42.90993115640347"
"4680","-42.69048471978376","-42.69048471978376","-42.69048471978376"
"4681","-42.773985334249716","-42.773985334249716","-42.773985334249716"
"4682","-42.77962936685942","-42.77962936685942","-42.77962936685942"
"4683","-42.680603330440434","-42.680603330440434","-42.680603330440434"
"4684","-42.7118397164006","-42.7118397164006","-42.7118397164006"
"4685","-42.89899705585568","-42.89899705585568","-42.89899705585568"
"4686","-42.58997801248618","-42.58997801248618","-42.58997801248618"
"4687","-42.84676076241352","-42.84676076241352","-42.84676076241352"
"4688","-43.01099403719634","-43.01099403719634","-43.01099403719634"
"4689","-43.09509379833834","-43.09509379833834","-43.09509379833834"
"4690","-43.38945595614686","-43.38945595614686","-43.38945595614686"
"4691","-43.032621879786845","-43.032621879786845","-43.032621879786845"
"4692","-42.68586839197612","-42.68586839197612","-42.68586839197612"
"4693","-42.53362760650095","-42.53362760650095","-42.53362760650095"
"4694","-42.62078030467654","-42.62078030467654","-42.62078030467654"
"4695","-41.641288773910546","-41.641288773910546","-41.641288773910546"
"4696","-42.04429646333847","-42.04429646333847","-42.04429646333847"
"4697","-41.214769561110785","-41.214769561110785","-41.214769561110785"
"4698","-40.94314599179318","-40.94314599179318","-40.94314599179318"
"4699","-40.81415682603809","-40.81415682603809","-40.81415682603809"
"4700","-40.84457629720336","-40.84457629720336","-40.84457629720336"
"4701","-40.21677261608599","-40.21677261608599","-40.21677261608599"
"4702","-40.455125258937784","-40.455125258937784","-40.455125258937784"
"4703","-40.09161688943755","-40.09161688943755","-40.09161688943755"
"4704","-40.07137438509798","-40.07137438509798","-40.07137438509798"
"4705","-40.12378399691765","-40.12378399691765","-40.12378399691765"
"4706","-40.924775424659096","-40.924775424659096","-40.924775424659096"
"4707","-40.89346007713411","-40.89346007713411","-40.89346007713411"
"4708","-40.919781139700845","-40.919781139700845","-40.919781139700845"
"4709","-40.89338948164576","-40.89338948164576","-40.89338948164576"
"4710","-40.586121461748675","-40.586121461748675","-40.586121461748675"
"4711","-40.946051068783156","-40.946051068783156","-40.946051068783156"
"4712","-40.71447093281101","-40.71447093281101","-40.71447093281101"
"4713","-40.572245749701985","-40.572245749701985","-40.572245749701985"
"4714","-40.66797851365916","-40.66797851365916","-40.66797851365916"
"4715","-41.148487867974275","-41.148487867974275","-41.148487867974275"
"4716","-41.278695030304874","-41.278695030304874","-41.278695030304874"
"4717","-41.17193224714402","-41.17193224714402","-41.17193224714402"
"4718","-41.215412391450016","-41.215412391450016","-41.215412391450016"
"4719","-41.32815420081396","-41.32815420081396","-41.32815420081396"
"4720","-41.3513760003516","-41.3513760003516","-41.3513760003516"
"4721","-41.369382040994694","-41.369382040994694","-41.369382040994694"
"4722","-41.05657048859139","-41.05657048859139","-41.05657048859139"
"4723","-41.64633688398285","-41.64633688398285","-41.64633688398285"
"4724","-41.52743518316019","-41.52743518316019","-41.52743518316019"
"4725","-41.566006863203704","-41.566006863203704","-41.566006863203704"
"4726","-41.84503283968374","-41.84503283968374","-41.84503283968374"
"4727","-41.445844839720166","-41.445844839720166","-41.445844839720166"
"4728","-41.88444796613836","-41.88444796613836","-41.88444796613836"
"4729","-42.109583107758674","-42.109583107758674","-42.109583107758674"
"4730","-41.96535198579739","-41.96535198579739","-41.96535198579739"
"4731","-41.882635385949264","-41.882635385949264","-41.882635385949264"
"4732","-41.79230648604715","-41.79230648604715","-41.79230648604715"
"4733","-41.54764495234752","-41.54764495234752","-41.54764495234752"
"4734","-41.024534298406834","-41.024534298406834","-41.024534298406834"
"4735","-41.1516179355802","-41.1516179355802","-41.1516179355802"
"4736","-40.933526136485305","-40.933526136485305","-40.933526136485305"
"4737","-41.03671667686469","-41.03671667686469","-41.03671667686469"
"4738","-40.88447953206415","-40.88447953206415","-40.88447953206415"
"4739","-41.05462669257687","-41.05462669257687","-41.05462669257687"
"4740","-41.20949313701954","-41.20949313701954","-41.20949313701954"
"4741","-40.985122913486585","-40.985122913486585","-40.985122913486585"
"4742","-40.920775880367515","-40.920775880367515","-40.920775880367515"
"4743","-41.15444940623452","-41.15444940623452","-41.15444940623452"
"4744","-41.418169762653896","-41.418169762653896","-41.418169762653896"
"4745","-41.36265156081205","-41.36265156081205","-41.36265156081205"
"4746","-41.3877322328413","-41.3877322328413","-41.3877322328413"
"4747","-41.29566720439887","-41.29566720439887","-41.29566720439887"
"4748","-41.439150923646224","-41.439150923646224","-41.439150923646224"
"4749","-41.33180859584318","-41.33180859584318","-41.33180859584318"
"4750","-40.598741511467345","-40.598741511467345","-40.598741511467345"
"4751","-40.69321271587643","-40.69321271587643","-40.69321271587643"
"4752","-40.803602783674016","-40.803602783674016","-40.803602783674016"
"4753","-40.890614202863844","-40.890614202863844","-40.890614202863844"
"4754","-40.659983904137235","-40.659983904137235","-40.659983904137235"
"4755","-41.44584270348237","-41.44584270348237","-41.44584270348237"
"4756","-41.607731290677044","-41.607731290677044","-41.607731290677044"
"4757","-41.33877178750871","-41.33877178750871","-41.33877178750871"
"4758","-41.54785246129306","-41.54785246129306","-41.54785246129306"
"4759","-41.530270288628024","-41.530270288628024","-41.530270288628024"
"4760","-41.62659480816365","-41.62659480816365","-41.62659480816365"
"4761","-41.75041452381301","-41.75041452381301","-41.75041452381301"
"4762","-41.777998952166556","-41.777998952166556","-41.777998952166556"
"4763","-41.74346348916842","-41.74346348916842","-41.74346348916842"
"4764","-41.82650808408389","-41.82650808408389","-41.82650808408389"
"4765","-42.02853366568814","-42.02853366568814","-42.02853366568814"
"4766","-41.41023069717182","-41.41023069717182","-41.41023069717182"
"4767","-41.744052863597354","-41.744052863597354","-41.744052863597354"
"4768","-41.6087013106963","-41.6087013106963","-41.6087013106963"
"4769","-41.5264687911722","-41.5264687911722","-41.5264687911722"
"4770","-41.53730417779398","-41.53730417779398","-41.53730417779398"
"4771","-41.533181242239294","-41.533181242239294","-41.533181242239294"
"4772","-41.929582369152946","-41.929582369152946","-41.929582369152946"
"4773","-42.562403725843986","-42.562403725843986","-42.562403725843986"
"4774","-41.96331078664206","-41.96331078664206","-41.96331078664206"
"4775","-42.163595127298755","-42.163595127298755","-42.163595127298755"
"4776","-41.97217678738428","-41.97217678738428","-41.97217678738428"
"4777","-42.30791382826409","-42.30791382826409","-42.30791382826409"
"4778","-42.38295844191901","-42.38295844191901","-42.38295844191901"
"4779","-42.87796015332144","-42.87796015332144","-42.87796015332144"
"4780","-43.41132427451335","-43.41132427451335","-43.41132427451335"
"4781","-43.35622788328779","-43.35622788328779","-43.35622788328779"
"4782","-43.1510420145884","-43.1510420145884","-43.1510420145884"
