"Step","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MAX"
"3554","80.45160530688756","80.45160530688756","80.45160530688756"
"3557","80.75400018096343","80.75400018096343","80.75400018096343"
"3560","80.96612995064402","80.96612995064402","80.96612995064402"
"3563","81.15537403274237","81.15537403274237","81.15537403274237"
"3566","81.09931500047607","81.09931500047607","81.09931500047607"
"3569","81.45047608067598","81.45047608067598","81.45047608067598"
"3572","81.69102181022318","81.69102181022318","81.69102181022318"
"3575","80.57055695872167","80.57055695872167","80.57055695872167"
"3578","81.65593409796742","81.65593409796742","81.65593409796742"
"3581","80.98101383251299","80.98101383251299","80.98101383251299"
"3584","83.29365225353","83.29365225353","83.29365225353"
"3587","83.49139452089815","83.49139452089815","83.49139452089815"
"3590","82.9408159703745","82.9408159703745","82.9408159703745"
"3593","83.31750826441488","83.31750826441488","83.31750826441488"
"3596","83.4410462147168","83.4410462147168","83.4410462147168"
"3599","81.87111736887945","81.87111736887945","81.87111736887945"
"3602","81.88682024214772","81.88682024214772","81.88682024214772"
"3605","82.95319680027222","82.95319680027222","82.95319680027222"
"3608","83.45378423832288","83.45378423832288","83.45378423832288"
"3611","83.24370666181466","83.24370666181466","83.24370666181466"
"3614","83.72312271208705","83.72312271208705","83.72312271208705"
"3617","83.82576885567049","83.82576885567049","83.82576885567049"
"3620","83.20505103634483","83.20505103634483","83.20505103634483"
"3623","83.96343171168846","83.96343171168846","83.96343171168846"
"3626","83.84902455941413","83.84902455941413","83.84902455941413"
"3629","84.12965488998134","84.12965488998134","84.12965488998134"
"3632","84.88812300168976","84.88812300168976","84.88812300168976"
"3635","85.39555968372107","85.39555968372107","85.39555968372107"
"3638","84.6087866012681","84.6087866012681","84.6087866012681"
"3641","83.79689586237205","83.79689586237205","83.79689586237205"
"3644","83.19330504571512","83.19330504571512","83.19330504571512"
"3647","85.60459377097558","85.60459377097558","85.60459377097558"
"3650","85.72758222060119","85.72758222060119","85.72758222060119"
"3653","86.81009857417042","86.81009857417042","86.81009857417042"
"3656","86.42465580711689","86.42465580711689","86.42465580711689"
"3659","86.84130531626677","86.84130531626677","86.84130531626677"
"3662","85.6319916679362","85.6319916679362","85.6319916679362"
"3665","87.14410823781738","87.14410823781738","87.14410823781738"
"3668","86.27714907181843","86.27714907181843","86.27714907181843"
"3671","86.24750401938698","86.24750401938698","86.24750401938698"
"3674","85.14412064912068","85.14412064912068","85.14412064912068"
"3677","86.799455125584","86.799455125584","86.799455125584"
"3680","87.0890757915413","87.0890757915413","87.0890757915413"
"3683","89.90846751339214","89.90846751339214","89.90846751339214"
"3686","90.98217611330641","90.98217611330641","90.98217611330641"
"3689","91.67778510050253","91.67778510050253","91.67778510050253"
"3692","92.83512180777318","92.83512180777318","92.83512180777318"
"3695","92.47842978054537","92.47842978054537","92.47842978054537"
"3698","92.50956989379287","92.50956989379287","92.50956989379287"
"3701","91.50087330239039","91.50087330239039","91.50087330239039"
"3704","91.5977411402271","91.5977411402271","91.5977411402271"
"3707","88.91790735150573","88.91790735150573","88.91790735150573"
"3710","89.02778771811862","89.02778771811862","89.02778771811862"
"3713","89.56392269137585","89.56392269137585","89.56392269137585"
"3716","90.27687521886607","90.27687521886607","90.27687521886607"
"3719","90.27586780120423","90.27586780120423","90.27586780120423"
"3722","88.2978681076738","88.2978681076738","88.2978681076738"
"3725","89.36558512165102","89.36558512165102","89.36558512165102"
"3728","88.64022495092097","88.64022495092097","88.64022495092097"
"3731","90.20045206760123","90.20045206760123","90.20045206760123"
"3734","90.72381819724565","90.72381819724565","90.72381819724565"
"3737","88.8676849485928","88.8676849485928","88.8676849485928"
"3740","89.61199267333082","89.61199267333082","89.61199267333082"
"3743","89.41102800241916","89.41102800241916","89.41102800241916"
"3746","89.73324289756785","89.73324289756785","89.73324289756785"
"3749","90.08369260995046","90.08369260995046","90.08369260995046"
"3752","89.37462866851655","89.37462866851655","89.37462866851655"
"3755","89.08986902444171","89.08986902444171","89.08986902444171"
"3758","90.50501864239264","90.50501864239264","90.50501864239264"
"3761","91.40169434545247","91.40169434545247","91.40169434545247"
"3764","93.03473802886231","93.03473802886231","93.03473802886231"
"3767","93.05486447136742","93.05486447136742","93.05486447136742"
"3770","93.86215009344667","93.86215009344667","93.86215009344667"
"3773","93.63459324137234","93.63459324137234","93.63459324137234"
"3776","94.078832668188","94.078832668188","94.078832668188"
"3779","92.36391310810585","92.36391310810585","92.36391310810585"
"3782","92.75159939571301","92.75159939571301","92.75159939571301"
"3785","92.80852374389069","92.80852374389069","92.80852374389069"
"3788","92.77024095108983","92.77024095108983","92.77024095108983"
"3791","92.81231381305315","92.81231381305315","92.81231381305315"
"3794","91.84432598203026","91.84432598203026","91.84432598203026"
"3797","91.24669664884885","91.24669664884885","91.24669664884885"
"3800","90.77620364929933","90.77620364929933","90.77620364929933"
"3803","92.10491634931063","92.10491634931063","92.10491634931063"
"3806","90.10392221931052","90.10392221931052","90.10392221931052"
"3809","91.33068086745669","91.33068086745669","91.33068086745669"
"3812","91.11830767601012","91.11830767601012","91.11830767601012"
"3815","92.31683966393902","92.31683966393902","92.31683966393902"
"3818","90.5499122888636","90.5499122888636","90.5499122888636"
"3821","91.00684987807419","91.00684987807419","91.00684987807419"
"3824","91.37879990723489","91.37879990723489","91.37879990723489"
"3827","90.37883595458118","90.37883595458118","90.37883595458118"
"3830","91.14462800545806","91.14462800545806","91.14462800545806"
"3833","90.90205298416554","90.90205298416554","90.90205298416554"
"3836","90.61397403055206","90.61397403055206","90.61397403055206"
"3839","89.8397561881202","89.8397561881202","89.8397561881202"
"3842","87.93657357962833","87.93657357962833","87.93657357962833"
"3845","89.2950581086274","89.2950581086274","89.2950581086274"
"3848","89.1572733554769","89.1572733554769","89.1572733554769"
"3851","89.49928182894206","89.49928182894206","89.49928182894206"
"3854","88.29380658755015","88.29380658755015","88.29380658755015"
"3857","89.65239132430652","89.65239132430652","89.65239132430652"
"3860","89.65729337372412","89.65729337372412","89.65729337372412"
"3863","87.64859529767084","87.64859529767084","87.64859529767084"
"3866","87.74741065093667","87.74741065093667","87.74741065093667"
"3869","85.75001175029065","85.75001175029065","85.75001175029065"
"3872","85.88184109319646","85.88184109319646","85.88184109319646"
"3875","85.5875052019197","85.5875052019197","85.5875052019197"
"3878","86.18674083083641","86.18674083083641","86.18674083083641"
"3881","87.19260076527536","87.19260076527536","87.19260076527536"
"3884","86.34985519602473","86.34985519602473","86.34985519602473"
"3887","86.19810379201053","86.19810379201053","86.19810379201053"
"3890","86.75494120964213","86.75494120964213","86.75494120964213"
"3893","86.92046691694914","86.92046691694914","86.92046691694914"
"3896","86.61917626852568","86.61917626852568","86.61917626852568"
"3899","86.59733954702092","86.59733954702092","86.59733954702092"
"3902","87.04320571644843","87.04320571644843","87.04320571644843"
"3905","87.62243423315645","87.62243423315645","87.62243423315645"
"3908","89.4471803653196","89.4471803653196","89.4471803653196"
"3911","88.6856646644404","88.6856646644404","88.6856646644404"
"3914","89.4293948541327","89.4293948541327","89.4293948541327"
"3917","88.71309527404459","88.71309527404459","88.71309527404459"
"3920","88.009315645094","88.009315645094","88.009315645094"
"3923","88.1329863615641","88.1329863615641","88.1329863615641"
"3926","87.30625355127938","87.30625355127938","87.30625355127938"
"3929","87.30599294712023","87.30599294712023","87.30599294712023"
"3932","85.25458464657808","85.25458464657808","85.25458464657808"
"3935","88.14139963522219","88.14139963522219","88.14139963522219"
"3938","88.26723368811331","88.26723368811331","88.26723368811331"
"3941","87.401535626812","87.401535626812","87.401535626812"
"3944","87.6968774351882","87.6968774351882","87.6968774351882"
"3947","87.80621911824254","87.80621911824254","87.80621911824254"
"3950","87.70512271237322","87.70512271237322","87.70512271237322"
"3953","87.5149479553866","87.5149479553866","87.5149479553866"
"3956","88.58452326644694","88.58452326644694","88.58452326644694"
"3959","88.64485148550875","88.64485148550875","88.64485148550875"
"3962","88.23078641735678","88.23078641735678","88.23078641735678"
"3965","88.00194928843217","88.00194928843217","88.00194928843217"
"3968","89.04796590768873","89.04796590768873","89.04796590768873"
"3971","89.16922406630054","89.16922406630054","89.16922406630054"
"3974","89.11163634361245","89.11163634361245","89.11163634361245"
"3977","89.27893982845713","89.27893982845713","89.27893982845713"
"3980","91.06966608260524","91.06966608260524","91.06966608260524"
"3983","91.91011634972189","91.91011634972189","91.91011634972189"
"3986","92.09845070700315","92.09845070700315","92.09845070700315"
"3989","91.80466816944966","91.80466816944966","91.80466816944966"
"3992","91.80402862698266","91.80402862698266","91.80402862698266"
"3995","91.67870786682646","91.67870786682646","91.67870786682646"
"3998","91.1498277764498","91.1498277764498","91.1498277764498"
"4001","91.52506479769397","91.52506479769397","91.52506479769397"
"4004","90.72398858805474","90.72398858805474","90.72398858805474"
"4007","92.15586137403527","92.15586137403527","92.15586137403527"
"4010","91.15110644801773","91.15110644801773","91.15110644801773"
"4013","89.87570234433973","89.87570234433973","89.87570234433973"
"4016","88.75814574080694","88.75814574080694","88.75814574080694"
"4019","89.22695812673958","89.22695812673958","89.22695812673958"
"4022","88.42709014332682","88.42709014332682","88.42709014332682"
"4025","89.48956866181072","89.48956866181072","89.48956866181072"
"4028","88.4872325585178","88.4872325585178","88.4872325585178"
"4031","88.75128025454349","88.75128025454349","88.75128025454349"
"4034","88.94654692981032","88.94654692981032","88.94654692981032"
"4037","89.93958218767082","89.93958218767082","89.93958218767082"
"4040","89.67013400150886","89.67013400150886","89.67013400150886"
"4043","88.09908121015596","88.09908121015596","88.09908121015596"
"4046","88.09449459677903","88.09449459677903","88.09449459677903"
"4049","87.59533755975554","87.59533755975554","87.59533755975554"
"4052","86.8778317633236","86.8778317633236","86.8778317633236"
"4055","86.27957524709979","86.27957524709979","86.27957524709979"
"4058","86.29969179830817","86.29969179830817","86.29969179830817"
"4061","85.12848573683648","85.12848573683648","85.12848573683648"
"4064","86.98780187603033","86.98780187603033","86.98780187603033"
"4067","85.44345199560406","85.44345199560406","85.44345199560406"
"4070","84.55353692267228","84.55353692267228","84.55353692267228"
"4073","82.50199634860213","82.50199634860213","82.50199634860213"
"4076","81.77122526138126","81.77122526138126","81.77122526138126"
"4079","80.35711345005697","80.35711345005697","80.35711345005697"
"4082","80.62231839236055","80.62231839236055","80.62231839236055"
"4085","79.99224603207746","79.99224603207746","79.99224603207746"
"4088","79.83012440280834","79.83012440280834","79.83012440280834"
"4091","79.86603769252503","79.86603769252503","79.86603769252503"
"4094","79.02947992897487","79.02947992897487","79.02947992897487"
"4097","80.44508198458725","80.44508198458725","80.44508198458725"
"4100","81.82618432430974","81.82618432430974","81.82618432430974"
"4103","82.07874676362376","82.07874676362376","82.07874676362376"
"4106","82.5273089983759","82.5273089983759","82.5273089983759"
"4109","83.47445182562582","83.47445182562582","83.47445182562582"
"4112","84.57737238661974","84.57737238661974","84.57737238661974"
"4115","83.68730030278721","83.68730030278721","83.68730030278721"
"4118","83.152145483666","83.152145483666","83.152145483666"
"4121","84.20710353956554","84.20710353956554","84.20710353956554"
"4124","84.31904477156448","84.31904477156448","84.31904477156448"
"4127","85.76270237885294","85.76270237885294","85.76270237885294"
"4130","85.35911609012754","85.35911609012754","85.35911609012754"
"4133","87.4766484704337","87.4766484704337","87.4766484704337"
"4136","86.32579701631197","86.32579701631197","86.32579701631197"
"4139","86.7204719733528","86.7204719733528","86.7204719733528"
"4142","85.9488201453099","85.9488201453099","85.9488201453099"
