"Step","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"7337","-28.59286279643428","-28.59286279643428","-28.59286279643428"
"7339","-28.668785493722773","-28.668785493722773","-28.668785493722773"
"7341","-28.692244153688506","-28.692244153688506","-28.692244153688506"
"7343","-29.31617298454548","-29.31617298454548","-29.31617298454548"
"7345","-29.37050571523079","-29.37050571523079","-29.37050571523079"
"7347","-29.6639082286743","-29.6639082286743","-29.6639082286743"
"7349","-29.82967572222687","-29.82967572222687","-29.82967572222687"
"7351","-29.610902130069647","-29.610902130069647","-29.610902130069647"
"7353","-29.620550840280586","-29.620550840280586","-29.620550840280586"
"7355","-29.31111011652469","-29.31111011652469","-29.31111011652469"
"7357","-29.372936625684673","-29.372936625684673","-29.372936625684673"
"7359","-29.15187955661951","-29.15187955661951","-29.15187955661951"
"7361","-28.702483240466627","-28.702483240466627","-28.702483240466627"
"7363","-28.688344605285014","-28.688344605285014","-28.688344605285014"
"7365","-28.316178256187996","-28.316178256187996","-28.316178256187996"
"7367","-28.217431614621937","-28.217431614621937","-28.217431614621937"
"7369","-28.20779732759499","-28.20779732759499","-28.20779732759499"
"7371","-28.648768366524536","-28.648768366524536","-28.648768366524536"
"7373","-28.5559857126809","-28.5559857126809","-28.5559857126809"
"7375","-28.830194932304238","-28.830194932304238","-28.830194932304238"
"7377","-28.495974177069257","-28.495974177069257","-28.495974177069257"
"7379","-28.57471690143711","-28.57471690143711","-28.57471690143711"
"7381","-28.65974349728614","-28.65974349728614","-28.65974349728614"
"7383","-29.250552773098267","-29.250552773098267","-29.250552773098267"
"7385","-30.163445026950143","-30.163445026950143","-30.163445026950143"
"7387","-30.200256272498773","-30.200256272498773","-30.200256272498773"
"7389","-30.13245266328025","-30.13245266328025","-30.13245266328025"
"7391","-30.01820200744282","-30.01820200744282","-30.01820200744282"
"7393","-29.11352941870056","-29.11352941870056","-29.11352941870056"
"7395","-29.16789535667626","-29.16789535667626","-29.16789535667626"
"7397","-29.290177966520254","-29.290177966520254","-29.290177966520254"
"7399","-30.032284450138356","-30.032284450138356","-30.032284450138356"
"7401","-31.194691741674475","-31.194691741674475","-31.194691741674475"
"7403","-31.08837792615759","-31.08837792615759","-31.08837792615759"
"7405","-31.273794895466846","-31.273794895466846","-31.273794895466846"
"7407","-31.177197123348424","-31.177197123348424","-31.177197123348424"
"7409","-30.97008149677327","-30.97008149677327","-30.97008149677327"
"7411","-31.035705399416994","-31.035705399416994","-31.035705399416994"
"7413","-31.502872841526855","-31.502872841526855","-31.502872841526855"
"7415","-32.270420325739586","-32.270420325739586","-32.270420325739586"
"7417","-31.964983723325044","-31.964983723325044","-31.964983723325044"
"7419","-31.969171817671523","-31.969171817671523","-31.969171817671523"
"7421","-31.917609994440685","-31.917609994440685","-31.917609994440685"
"7423","-32.17055439384552","-32.17055439384552","-32.17055439384552"
"7425","-32.55113229201825","-32.55113229201825","-32.55113229201825"
"7427","-32.55386994469674","-32.55386994469674","-32.55386994469674"
"7429","-32.21632353841665","-32.21632353841665","-32.21632353841665"
"7431","-31.829292143275648","-31.829292143275648","-31.829292143275648"
"7433","-31.81056185489332","-31.81056185489332","-31.81056185489332"
"7435","-32.17243651167918","-32.17243651167918","-32.17243651167918"
"7437","-31.736359808523773","-31.736359808523773","-31.736359808523773"
"7439","-31.594943021135435","-31.594943021135435","-31.594943021135435"
"7441","-31.705564583226778","-31.705564583226778","-31.705564583226778"
"7443","-31.557166006899344","-31.557166006899344","-31.557166006899344"
"7445","-31.47343419879737","-31.47343419879737","-31.47343419879737"
"7447","-31.575413802385143","-31.575413802385143","-31.575413802385143"
"7449","-31.987613263457202","-31.987613263457202","-31.987613263457202"
"7451","-31.41627244265494","-31.41627244265494","-31.41627244265494"
"7453","-31.232900698411783","-31.232900698411783","-31.232900698411783"
"7455","-30.92959323405727","-30.92959323405727","-30.92959323405727"
"7457","-30.97992442626241","-30.97992442626241","-30.97992442626241"
"7459","-31.103816909366206","-31.103816909366206","-31.103816909366206"
"7461","-31.900718201779558","-31.900718201779558","-31.900718201779558"
"7463","-31.787005424997382","-31.787005424997382","-31.787005424997382"
"7465","-32.40125515546526","-32.40125515546526","-32.40125515546526"
"7467","-33.48068868326774","-33.48068868326774","-33.48068868326774"
"7469","-33.08064169290904","-33.08064169290904","-33.08064169290904"
"7471","-32.66350716736871","-32.66350716736871","-32.66350716736871"
"7473","-32.22312540626339","-32.22312540626339","-32.22312540626339"
"7475","-32.382079224166084","-32.382079224166084","-32.382079224166084"
"7477","-32.15966459280256","-32.15966459280256","-32.15966459280256"
"7479","-31.888002796747365","-31.888002796747365","-31.888002796747365"
"7481","-31.94949099085358","-31.94949099085358","-31.94949099085358"
"7483","-31.926876628842443","-31.926876628842443","-31.926876628842443"
"7485","-31.859633624024564","-31.859633624024564","-31.859633624024564"
"7487","-31.50873847807235","-31.50873847807235","-31.50873847807235"
"7489","-31.416279234806506","-31.416279234806506","-31.416279234806506"
"7491","-30.969199935103088","-30.969199935103088","-30.969199935103088"
"7493","-30.962975353531725","-30.962975353531725","-30.962975353531725"
"7495","-31.18074077487857","-31.18074077487857","-31.18074077487857"
"7497","-31.195269021574664","-31.195269021574664","-31.195269021574664"
"7499","-31.186610250240864","-31.186610250240864","-31.186610250240864"
"7501","-31.183404707680168","-31.183404707680168","-31.183404707680168"
"7503","-32.212992407309876","-32.212992407309876","-32.212992407309876"
"7505","-32.54738577957122","-32.54738577957122","-32.54738577957122"
"7507","-33.265081740194574","-33.265081740194574","-33.265081740194574"
"7509","-33.060391952268404","-33.060391952268404","-33.060391952268404"
"7511","-33.12329492792499","-33.12329492792499","-33.12329492792499"
"7513","-32.90462771691804","-32.90462771691804","-32.90462771691804"
"7515","-33.071786580851295","-33.071786580851295","-33.071786580851295"
"7517","-33.39792302188392","-33.39792302188392","-33.39792302188392"
"7519","-33.86293360350277","-33.86293360350277","-33.86293360350277"
"7521","-34.13630012301471","-34.13630012301471","-34.13630012301471"
"7523","-34.964738420135426","-34.964738420135426","-34.964738420135426"
"7525","-35.321932277352","-35.321932277352","-35.321932277352"
"7527","-35.090077215068675","-35.090077215068675","-35.090077215068675"
"7529","-34.72838339275517","-34.72838339275517","-34.72838339275517"
"7531","-35.0181225229054","-35.0181225229054","-35.0181225229054"
"7533","-35.572206371108","-35.572206371108","-35.572206371108"
"7535","-35.64723781246793","-35.64723781246793","-35.64723781246793"
"7537","-35.91830709081755","-35.91830709081755","-35.91830709081755"
"7539","-35.92931481480304","-35.92931481480304","-35.92931481480304"
"7541","-36.3035381584122","-36.3035381584122","-36.3035381584122"
"7543","-35.90844025073518","-35.90844025073518","-35.90844025073518"
"7545","-35.380002368256825","-35.380002368256825","-35.380002368256825"
"7547","-35.535760682982215","-35.535760682982215","-35.535760682982215"
"7549","-36.38928069155449","-36.38928069155449","-36.38928069155449"
"7551","-36.70548458146062","-36.70548458146062","-36.70548458146062"
"7553","-36.436993638475094","-36.436993638475094","-36.436993638475094"
"7555","-37.394623421240645","-37.394623421240645","-37.394623421240645"
"7557","-38.278181236152115","-38.278181236152115","-38.278181236152115"
"7559","-37.27911154166539","-37.27911154166539","-37.27911154166539"
"7561","-37.22484157584387","-37.22484157584387","-37.22484157584387"
"7563","-36.80006712879956","-36.80006712879956","-36.80006712879956"
"7565","-36.115430618313056","-36.115430618313056","-36.115430618313056"
"7567","-35.46244614443457","-35.46244614443457","-35.46244614443457"
"7569","-34.610302276365694","-34.610302276365694","-34.610302276365694"
"7571","-34.52825816221451","-34.52825816221451","-34.52825816221451"
"7573","-34.45191775557243","-34.45191775557243","-34.45191775557243"
"7575","-34.177643998703694","-34.177643998703694","-34.177643998703694"
"7577","-34.22297801718459","-34.22297801718459","-34.22297801718459"
"7579","-32.9616799663692","-32.9616799663692","-32.9616799663692"
"7581","-32.81054920057341","-32.81054920057341","-32.81054920057341"
"7583","-32.78596320060047","-32.78596320060047","-32.78596320060047"
"7585","-32.798686690756","-32.798686690756","-32.798686690756"
"7587","-32.861881300895334","-32.861881300895334","-32.861881300895334"
"7589","-31.82150810296326","-31.82150810296326","-31.82150810296326"
"7591","-31.498853131074284","-31.498853131074284","-31.498853131074284"
"7593","-31.67332232762838","-31.67332232762838","-31.67332232762838"
"7595","-31.20775150976522","-31.20775150976522","-31.20775150976522"
"7597","-31.29318323345053","-31.29318323345053","-31.29318323345053"
"7599","-31.297588195454","-31.297588195454","-31.297588195454"
"7601","-31.521049194136154","-31.521049194136154","-31.521049194136154"
"7603","-31.37902318535467","-31.37902318535467","-31.37902318535467"
"7605","-30.993743495307807","-30.993743495307807","-30.993743495307807"
"7607","-30.916937132076896","-30.916937132076896","-30.916937132076896"
"7609","-30.937440224077474","-30.937440224077474","-30.937440224077474"
"7611","-30.82527354652322","-30.82527354652322","-30.82527354652322"
"7613","-30.689316468705172","-30.689316468705172","-30.689316468705172"
"7615","-30.449243145202036","-30.449243145202036","-30.449243145202036"
"7617","-29.912297868187267","-29.912297868187267","-29.912297868187267"
"7619","-29.929667031644","-29.929667031644","-29.929667031644"
"7621","-29.37637745683444","-29.37637745683444","-29.37637745683444"
"7623","-29.468096415275603","-29.468096415275603","-29.468096415275603"
"7625","-30.035188206125646","-30.035188206125646","-30.035188206125646"
"7627","-30.332874683874138","-30.332874683874138","-30.332874683874138"
"7629","-30.444836603862203","-30.444836603862203","-30.444836603862203"
"7631","-30.578784531263896","-30.578784531263896","-30.578784531263896"
"7633","-29.638493719489635","-29.638493719489635","-29.638493719489635"
"7635","-29.487871083063325","-29.487871083063325","-29.487871083063325"
"7637","-29.40977507544846","-29.40977507544846","-29.40977507544846"
"7639","-29.701173000118402","-29.701173000118402","-29.701173000118402"
"7641","-29.550245931823426","-29.550245931823426","-29.550245931823426"
"7643","-29.160205562698415","-29.160205562698415","-29.160205562698415"
"7645","-29.066193986740142","-29.066193986740142","-29.066193986740142"
"7647","-28.48496107995579","-28.48496107995579","-28.48496107995579"
"7649","-27.62836082994309","-27.62836082994309","-27.62836082994309"
"7651","-28.14455837682218","-28.14455837682218","-28.14455837682218"
"7653","-27.938461186304643","-27.938461186304643","-27.938461186304643"
"7655","-27.904133700792418","-27.904133700792418","-27.904133700792418"
"7657","-27.974043137529765","-27.974043137529765","-27.974043137529765"
"7659","-27.516053820595758","-27.516053820595758","-27.516053820595758"
"7661","-27.743369415068237","-27.743369415068237","-27.743369415068237"
"7663","-26.862970063152506","-26.862970063152506","-26.862970063152506"
"7665","-27.093421112119355","-27.093421112119355","-27.093421112119355"
"7667","-26.597510853217855","-26.597510853217855","-26.597510853217855"
"7669","-26.598973372483457","-26.598973372483457","-26.598973372483457"
"7671","-25.768320971458166","-25.768320971458166","-25.768320971458166"
"7673","-26.534366140031857","-26.534366140031857","-26.534366140031857"
"7675","-26.666469168751767","-26.666469168751767","-26.666469168751767"
"7677","-26.636303623111584","-26.636303623111584","-26.636303623111584"
"7679","-26.274976884314665","-26.274976884314665","-26.274976884314665"
"7681","-26.055230150554312","-26.055230150554312","-26.055230150554312"
"7683","-26.135762123774715","-26.135762123774715","-26.135762123774715"
"7685","-26.39905907242598","-26.39905907242598","-26.39905907242598"
"7687","-26.708443986519363","-26.708443986519363","-26.708443986519363"
"7689","-27.2143555949393","-27.2143555949393","-27.2143555949393"
"7691","-26.188404007471004","-26.188404007471004","-26.188404007471004"
"7693","-26.041721351387704","-26.041721351387704","-26.041721351387704"
"7695","-25.659603510600068","-25.659603510600068","-25.659603510600068"
"7697","-25.70985378777233","-25.70985378777233","-25.70985378777233"
"7699","-26.710306950218822","-26.710306950218822","-26.710306950218822"
"7701","-26.52215760962793","-26.52215760962793","-26.52215760962793"
"7703","-26.749927180746035","-26.749927180746035","-26.749927180746035"
"7705","-27.349292890132606","-27.349292890132606","-27.349292890132606"
"7707","-28.144421933908678","-28.144421933908678","-28.144421933908678"
"7709","-27.95233868903906","-27.95233868903906","-27.95233868903906"
"7711","-27.756038777727113","-27.756038777727113","-27.756038777727113"
"7713","-27.27587407048858","-27.27587407048858","-27.27587407048858"
"7715","-26.58972190379427","-26.58972190379427","-26.58972190379427"
"7717","-26.683555418274395","-26.683555418274395","-26.683555418274395"
"7719","-26.395849579722118","-26.395849579722118","-26.395849579722118"
"7721","-26.358510908351924","-26.358510908351924","-26.358510908351924"
"7723","-26.51787987475072","-26.51787987475072","-26.51787987475072"
"7725","-26.463471808556836","-26.463471808556836","-26.463471808556836"
"7727","-26.02755667266128","-26.02755667266128","-26.02755667266128"
"7729","-26.153744703918488","-26.153744703918488","-26.153744703918488"
"7731","-25.97329334485777","-25.97329334485777","-25.97329334485777"
"7733","-26.99274556303013","-26.99274556303013","-26.99274556303013"
"7735","-27.333998558115663","-27.333998558115663","-27.333998558115663"
"7737","-26.66380304951898","-26.66380304951898","-26.66380304951898"
"7739","-26.429959449954445","-26.429959449954445","-26.429959449954445"
"7741","-26.098373939401213","-26.098373939401213","-26.098373939401213"
"7743","-26.18674114928181","-26.18674114928181","-26.18674114928181"
"7745","-25.97615146064342","-25.97615146064342","-25.97615146064342"
"7747","-25.3254007727105","-25.3254007727105","-25.3254007727105"
"7749","-25.269017524979393","-25.269017524979393","-25.269017524979393"
"7751","-25.608671843479545","-25.608671843479545","-25.608671843479545"
"7753","-25.611019744005635","-25.611019744005635","-25.611019744005635"
"7755","-25.225143975047683","-25.225143975047683","-25.225143975047683"
"7757","-25.405024056272563","-25.405024056272563","-25.405024056272563"
"7759","-26.241679133767477","-26.241679133767477","-26.241679133767477"
"7761","-27.148398299224258","-27.148398299224258","-27.148398299224258"
"7763","-27.225874854241933","-27.225874854241933","-27.225874854241933"
"7765","-27.02320798974565","-27.02320798974565","-27.02320798974565"
"7767","-26.794297106257872","-26.794297106257872","-26.794297106257872"
"7769","-27.177170443634797","-27.177170443634797","-27.177170443634797"
"7771","-26.689608372113508","-26.689608372113508","-26.689608372113508"
"7773","-27.00867793759681","-27.00867793759681","-27.00867793759681"
"7775","-26.975077064023917","-26.975077064023917","-26.975077064023917"
"7777","-26.572972498951234","-26.572972498951234","-26.572972498951234"
"7779","-26.287848431483347","-26.287848431483347","-26.287848431483347"
"7781","-25.98871072704133","-25.98871072704133","-25.98871072704133"
"7783","-25.38139005641485","-25.38139005641485","-25.38139005641485"
"7785","-25.449568884585442","-25.449568884585442","-25.449568884585442"
"7787","-25.43163815958218","-25.43163815958218","-25.43163815958218"
"7789","-26.2204394639656","-26.2204394639656","-26.2204394639656"
"7791","-26.637321582602727","-26.637321582602727","-26.637321582602727"
"7793","-27.058998086229163","-27.058998086229163","-27.058998086229163"
"7795","-27.109688255967043","-27.109688255967043","-27.109688255967043"
"7797","-27.597922394681728","-27.597922394681728","-27.597922394681728"
"7799","-28.260401098778942","-28.260401098778942","-28.260401098778942"
"7801","-27.26074329965164","-27.26074329965164","-27.26074329965164"
"7803","-27.173076082302988","-27.173076082302988","-27.173076082302988"
"7805","-27.264366138384375","-27.264366138384375","-27.264366138384375"
"7807","-27.20739935264334","-27.20739935264334","-27.20739935264334"
"7809","-28.224098321591164","-28.224098321591164","-28.224098321591164"
"7811","-28.570594232948213","-28.570594232948213","-28.570594232948213"
"7813","-28.018635007940087","-28.018635007940087","-28.018635007940087"
"7815","-26.695332698288134","-26.695332698288134","-26.695332698288134"
"7817","-26.742256305283494","-26.742256305283494","-26.742256305283494"
"7819","-26.810499793368272","-26.810499793368272","-26.810499793368272"
"7821","-26.64449125786","-26.64449125786","-26.64449125786"
"7823","-26.52270660892608","-26.52270660892608","-26.52270660892608"
"7825","-26.07367502856819","-26.07367502856819","-26.07367502856819"
"7827","-26.116188401840624","-26.116188401840624","-26.116188401840624"
"7829","-26.228286868793315","-26.228286868793315","-26.228286868793315"
"7831","-27.127726098157563","-27.127726098157563","-27.127726098157563"
"7833","-26.94352511314539","-26.94352511314539","-26.94352511314539"
"7835","-26.678136320270276","-26.678136320270276","-26.678136320270276"
"7837","-27.131054900607566","-27.131054900607566","-27.131054900607566"
"7839","-27.391387072570204","-27.391387072570204","-27.391387072570204"
"7841","-28.360346012449018","-28.360346012449018","-28.360346012449018"
"7843","-28.426678165650856","-28.426678165650856","-28.426678165650856"
"7845","-28.430832413072675","-28.430832413072675","-28.430832413072675"
"7847","-28.449123024889676","-28.449123024889676","-28.449123024889676"
"7849","-28.147432816165583","-28.147432816165583","-28.147432816165583"
"7851","-28.92919972674534","-28.92919972674534","-28.92919972674534"
"7853","-28.436594773197385","-28.436594773197385","-28.436594773197385"
"7855","-28.7376912294294","-28.7376912294294","-28.7376912294294"
"7857","-28.909031770067063","-28.909031770067063","-28.909031770067063"
"7859","-28.695266306028945","-28.695266306028945","-28.695266306028945"
"7861","-29.333185101631162","-29.333185101631162","-29.333185101631162"
"7863","-30.120014890568974","-30.120014890568974","-30.120014890568974"
"7865","-29.498569016652905","-29.498569016652905","-29.498569016652905"
"7867","-29.49723658854914","-29.49723658854914","-29.49723658854914"
"7869","-29.019747058463317","-29.019747058463317","-29.019747058463317"
"7871","-29.251829196990133","-29.251829196990133","-29.251829196990133"
"7873","-28.65817849406686","-28.65817849406686","-28.65817849406686"
"7875","-28.49017359975996","-28.49017359975996","-28.49017359975996"
"7877","-28.28128080753156","-28.28128080753156","-28.28128080753156"
"7879","-28.205874651294543","-28.205874651294543","-28.205874651294543"
"7881","-27.787878117628534","-27.787878117628534","-27.787878117628534"
"7883","-27.837494785757432","-27.837494785757432","-27.837494785757432"
"7885","-27.80298873662905","-27.80298873662905","-27.80298873662905"
"7887","-27.948705519286236","-27.948705519286236","-27.948705519286236"
"7889","-28.04081822790732","-28.04081822790732","-28.04081822790732"
"7891","-28.2245579639703","-28.2245579639703","-28.2245579639703"
"7893","-27.867479319885128","-27.867479319885128","-27.867479319885128"
"7895","-28.082221041037645","-28.082221041037645","-28.082221041037645"
"7897","-27.424569754168978","-27.424569754168978","-27.424569754168978"
"7899","-28.101122242320358","-28.101122242320358","-28.101122242320358"
"7901","-27.77464843446255","-27.77464843446255","-27.77464843446255"
"7903","-26.425804874630714","-26.425804874630714","-26.425804874630714"
"7905","-25.972196892341486","-25.972196892341486","-25.972196892341486"
"7907","-26.46920630614984","-26.46920630614984","-26.46920630614984"
"7909","-26.509125005727057","-26.509125005727057","-26.509125005727057"
"7911","-25.70339861046693","-25.70339861046693","-25.70339861046693"
"7913","-25.71881331814457","-25.71881331814457","-25.71881331814457"
"7915","-25.152703527113864","-25.152703527113864","-25.152703527113864"
"7917","-25.277847323329215","-25.277847323329215","-25.277847323329215"
"7919","-25.121980755560852","-25.121980755560852","-25.121980755560852"
"7921","-25.736242157384005","-25.736242157384005","-25.736242157384005"
"7923","-25.208094463471017","-25.208094463471017","-25.208094463471017"
"7925","-24.669931364197446","-24.669931364197446","-24.669931364197446"
"7927","-25.453624569049182","-25.453624569049182","-25.453624569049182"
"7929","-25.63332492121068","-25.63332492121068","-25.63332492121068"
"7931","-25.416632258996195","-25.416632258996195","-25.416632258996195"
"7933","-24.883415746364264","-24.883415746364264","-24.883415746364264"
"7935","-24.69729448366715","-24.69729448366715","-24.69729448366715"
"7937","-25.013784600895214","-25.013784600895214","-25.013784600895214"
"7939","-25.124310788443367","-25.124310788443367","-25.124310788443367"
"7941","-24.74832293186245","-24.74832293186245","-24.74832293186245"
"7943","-24.983589571860612","-24.983589571860612","-24.983589571860612"
"7945","-25.935074472952383","-25.935074472952383","-25.935074472952383"
"7947","-25.355146181241967","-25.355146181241967","-25.355146181241967"
"7949","-25.042156801448282","-25.042156801448282","-25.042156801448282"
"7951","-24.495322878847126","-24.495322878847126","-24.495322878847126"
"7953","-24.818117489143997","-24.818117489143997","-24.818117489143997"
"7955","-24.16270475447538","-24.16270475447538","-24.16270475447538"
"7957","-22.748152747383827","-22.748152747383827","-22.748152747383827"
"7959","-22.967918984019324","-22.967918984019324","-22.967918984019324"
"7961","-23.0727047694256","-23.0727047694256","-23.0727047694256"
"7963","-23.548853097882887","-23.548853097882887","-23.548853097882887"
"7965","-23.86151715517536","-23.86151715517536","-23.86151715517536"
"7967","-24.2886019456857","-24.2886019456857","-24.2886019456857"
"7969","-24.270963372253455","-24.270963372253455","-24.270963372253455"
"7971","-24.3875369013261","-24.3875369013261","-24.3875369013261"
"7973","-24.534713933046305","-24.534713933046305","-24.534713933046305"
"7975","-25.53131258351687","-25.53131258351687","-25.53131258351687"
"7977","-25.056035424838615","-25.056035424838615","-25.056035424838615"
"7979","-25.275003211054777","-25.275003211054777","-25.275003211054777"
"7981","-25.338844473662498","-25.338844473662498","-25.338844473662498"
"7983","-26.27094112796858","-26.27094112796858","-26.27094112796858"
"7985","-25.734018646732892","-25.734018646732892","-25.734018646732892"
"7987","-26.26636352236038","-26.26636352236038","-26.26636352236038"
"7989","-26.386148754457217","-26.386148754457217","-26.386148754457217"
"7991","-26.741814808953777","-26.741814808953777","-26.741814808953777"
"7993","-27.06207754279222","-27.06207754279222","-27.06207754279222"
"7995","-27.58465130959533","-27.58465130959533","-27.58465130959533"
"7997","-27.93011530983951","-27.93011530983951","-27.93011530983951"
"7999","-28.878481707281026","-28.878481707281026","-28.878481707281026"
"8001","-29.549355469764297","-29.549355469764297","-29.549355469764297"
"8003","-29.575297910076447","-29.575297910076447","-29.575297910076447"
"8005","-29.926310453329688","-29.926310453329688","-29.926310453329688"
"8007","-29.97710493498719","-29.97710493498719","-29.97710493498719"
"8009","-29.94296119522123","-29.94296119522123","-29.94296119522123"
"8011","-30.02312952393288","-30.02312952393288","-30.02312952393288"
"8013","-29.97018352540481","-29.97018352540481","-29.97018352540481"
"8015","-29.956208060541197","-29.956208060541197","-29.956208060541197"
"8017","-29.970087923147844","-29.970087923147844","-29.970087923147844"
"8019","-29.85870067454472","-29.85870067454472","-29.85870067454472"
"8021","-30.716982242793065","-30.716982242793065","-30.716982242793065"
"8023","-31.186409231334146","-31.186409231334146","-31.186409231334146"
"8025","-31.116846978865066","-31.116846978865066","-31.116846978865066"
"8027","-30.94055801690979","-30.94055801690979","-30.94055801690979"
"8029","-30.841134823609995","-30.841134823609995","-30.841134823609995"
"8031","-30.454950320237003","-30.454950320237003","-30.454950320237003"
"8033","-30.7348530282812","-30.7348530282812","-30.7348530282812"
"8035","-30.62852907931585","-30.62852907931585","-30.62852907931585"
"8037","-30.725429169883142","-30.725429169883142","-30.725429169883142"
"8039","-30.40112244074178","-30.40112244074178","-30.40112244074178"
"8041","-30.40699433969127","-30.40699433969127","-30.40699433969127"
"8043","-30.596482971417398","-30.596482971417398","-30.596482971417398"
"8045","-30.543020970128847","-30.543020970128847","-30.543020970128847"
"8047","-30.518259917914843","-30.518259917914843","-30.518259917914843"
"8049","-31.511328656981394","-31.511328656981394","-31.511328656981394"
"8051","-30.947663942384636","-30.947663942384636","-30.947663942384636"
"8053","-30.849199779881136","-30.849199779881136","-30.849199779881136"
"8055","-31.07228451716466","-31.07228451716466","-31.07228451716466"
"8057","-31.656515956818524","-31.656515956818524","-31.656515956818524"
"8059","-32.14417940063419","-32.14417940063419","-32.14417940063419"
"8061","-31.698007017632584","-31.698007017632584","-31.698007017632584"
"8063","-31.523997025564583","-31.523997025564583","-31.523997025564583"
"8065","-31.321401608972064","-31.321401608972064","-31.321401608972064"
"8067","-31.413625871638956","-31.413625871638956","-31.413625871638956"
"8069","-31.579809388646094","-31.579809388646094","-31.579809388646094"
"8071","-31.457485255494497","-31.457485255494497","-31.457485255494497"
"8073","-30.34446647343906","-30.34446647343906","-30.34446647343906"
"8075","-30.306134300004125","-30.306134300004125","-30.306134300004125"
"8077","-31.13180135357902","-31.13180135357902","-31.13180135357902"
"8079","-31.168226087842953","-31.168226087842953","-31.168226087842953"
"8081","-31.058382907084425","-31.058382907084425","-31.058382907084425"
"8083","-31.006282564934914","-31.006282564934914","-31.006282564934914"
"8085","-31.196643749665746","-31.196643749665746","-31.196643749665746"
"8087","-31.210654708443855","-31.210654708443855","-31.210654708443855"
"8089","-30.395932596764418","-30.395932596764418","-30.395932596764418"
"8091","-30.533042222741912","-30.533042222741912","-30.533042222741912"
"8093","-30.2620208673605","-30.2620208673605","-30.2620208673605"
"8095","-30.197864970279785","-30.197864970279785","-30.197864970279785"
"8097","-29.81638596091383","-29.81638596091383","-29.81638596091383"
"8099","-28.765915151609846","-28.765915151609846","-28.765915151609846"
"8101","-28.425288605088316","-28.425288605088316","-28.425288605088316"
"8103","-28.353223446150015","-28.353223446150015","-28.353223446150015"
"8105","-27.59272032697831","-27.59272032697831","-27.59272032697831"
"8107","-26.786497730866436","-26.786497730866436","-26.786497730866436"
"8109","-26.62022780340936","-26.62022780340936","-26.62022780340936"
"8111","-26.865676244032507","-26.865676244032507","-26.865676244032507"
"8113","-27.320840689059864","-27.320840689059864","-27.320840689059864"
"8115","-27.658226880377292","-27.658226880377292","-27.658226880377292"
"8117","-27.51167911124463","-27.51167911124463","-27.51167911124463"
"8119","-27.885875825254367","-27.885875825254367","-27.885875825254367"
"8121","-28.113698334518045","-28.113698334518045","-28.113698334518045"
"8123","-27.78032878125814","-27.78032878125814","-27.78032878125814"
"8125","-28.120500710999135","-28.120500710999135","-28.120500710999135"
"8127","-28.432398216324344","-28.432398216324344","-28.432398216324344"
"8129","-28.319425440339504","-28.319425440339504","-28.319425440339504"
"8131","-28.021354712801223","-28.021354712801223","-28.021354712801223"
"8133","-26.958926838570864","-26.958926838570864","-26.958926838570864"
"8135","-26.351929440480912","-26.351929440480912","-26.351929440480912"
"8137","-26.254745543275217","-26.254745543275217","-26.254745543275217"
"8139","-27.19956441729127","-27.19956441729127","-27.19956441729127"
"8141","-27.486559596455066","-27.486559596455066","-27.486559596455066"
"8143","-27.239845588681725","-27.239845588681725","-27.239845588681725"
"8145","-27.76214539534294","-27.76214539534294","-27.76214539534294"
"8147","-27.577213665950467","-27.577213665950467","-27.577213665950467"
"8149","-27.742404988129078","-27.742404988129078","-27.742404988129078"
"8151","-27.830061608037564","-27.830061608037564","-27.830061608037564"
"8153","-27.805475948262064","-27.805475948262064","-27.805475948262064"
"8155","-27.713172672451723","-27.713172672451723","-27.713172672451723"
"8157","-27.28337810016282","-27.28337810016282","-27.28337810016282"
"8159","-26.836608233175298","-26.836608233175298","-26.836608233175298"
"8161","-26.132632534774093","-26.132632534774093","-26.132632534774093"
"8163","-26.042824449425662","-26.042824449425662","-26.042824449425662"
"8165","-26.344368127358912","-26.344368127358912","-26.344368127358912"
"8167","-26.542376347555827","-26.542376347555827","-26.542376347555827"
"8169","-26.271952307196557","-26.271952307196557","-26.271952307196557"
"8171","-26.178749750808716","-26.178749750808716","-26.178749750808716"
"8173","-25.857716235968365","-25.857716235968365","-25.857716235968365"
"8175","-25.617143058122455","-25.617143058122455","-25.617143058122455"
"8177","-26.393041541194247","-26.393041541194247","-26.393041541194247"
"8179","-26.579789995010803","-26.579789995010803","-26.579789995010803"
"8181","-26.50718391262595","-26.50718391262595","-26.50718391262595"
"8183","-26.349710293349453","-26.349710293349453","-26.349710293349453"
"8185","-25.52299437765701","-25.52299437765701","-25.52299437765701"
"8187","-25.87294446226188","-25.87294446226188","-25.87294446226188"
"8189","-25.297362638578335","-25.297362638578335","-25.297362638578335"
"8191","-25.40758815687409","-25.40758815687409","-25.40758815687409"
"8193","-25.42121910226654","-25.42121910226654","-25.42121910226654"
"8195","-25.5255329195833","-25.5255329195833","-25.5255329195833"
"8197","-24.853278358456","-24.853278358456","-24.853278358456"
"8199","-24.085484691544547","-24.085484691544547","-24.085484691544547"
"8201","-24.305119192926895","-24.305119192926895","-24.305119192926895"
"8203","-24.008269094245044","-24.008269094245044","-24.008269094245044"
