"Step","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MAX"
"440","-60.78444762415801","-60.78444762415801","-60.78444762415801"
"441","-60.40753472750124","-60.40753472750124","-60.40753472750124"
"442","-59.999006041627126","-59.999006041627126","-59.999006041627126"
"443","-59.389705091965794","-59.389705091965794","-59.389705091965794"
"444","-59.323514893039146","-59.323514893039146","-59.323514893039146"
"445","-58.94647535775042","-58.94647535775042","-58.94647535775042"
"446","-58.89597013955946","-58.89597013955946","-58.89597013955946"
"447","-59.30100315908911","-59.30100315908911","-59.30100315908911"
"448","-58.929406215272714","-58.929406215272714","-58.929406215272714"
"449","-59.045949230130624","-59.045949230130624","-59.045949230130624"
"450","-59.54119081343817","-59.54119081343817","-59.54119081343817"
"451","-59.89659564440497","-59.89659564440497","-59.89659564440497"
"452","-59.64993596725803","-59.64993596725803","-59.64993596725803"
"453","-59.66705247525796","-59.66705247525796","-59.66705247525796"
"454","-59.94723476187228","-59.94723476187228","-59.94723476187228"
"455","-60.51435496866756","-60.51435496866756","-60.51435496866756"
"456","-60.633251825730824","-60.633251825730824","-60.633251825730824"
"457","-61.28500972093628","-61.28500972093628","-61.28500972093628"
"458","-60.9826390707866","-60.9826390707866","-60.9826390707866"
"459","-60.50349023274177","-60.50349023274177","-60.50349023274177"
"460","-60.512040068277635","-60.512040068277635","-60.512040068277635"
"461","-61.177035052850044","-61.177035052850044","-61.177035052850044"
"462","-61.12924374828637","-61.12924374828637","-61.12924374828637"
"463","-61.18141249879291","-61.18141249879291","-61.18141249879291"
"464","-60.903009414580566","-60.903009414580566","-60.903009414580566"
"465","-60.57878550580664","-60.57878550580664","-60.57878550580664"
"466","-60.29047756916498","-60.29047756916498","-60.29047756916498"
"467","-59.984271357467776","-59.984271357467776","-59.984271357467776"
"468","-60.22355787323816","-60.22355787323816","-60.22355787323816"
"469","-60.45370454759386","-60.45370454759386","-60.45370454759386"
"470","-60.89765789869534","-60.89765789869534","-60.89765789869534"
"471","-60.629058103033906","-60.629058103033906","-60.629058103033906"
"472","-60.581921728775505","-60.581921728775505","-60.581921728775505"
"473","-61.05680179793826","-61.05680179793826","-61.05680179793826"
"474","-60.39051743776894","-60.39051743776894","-60.39051743776894"
"475","-60.06004750914352","-60.06004750914352","-60.06004750914352"
"476","-59.36727770822904","-59.36727770822904","-59.36727770822904"
"477","-59.19901187044843","-59.19901187044843","-59.19901187044843"
"478","-59.19783687605948","-59.19783687605948","-59.19783687605948"
"479","-59.422368987227784","-59.422368987227784","-59.422368987227784"
"480","-59.67851856612852","-59.67851856612852","-59.67851856612852"
"481","-59.66066800949596","-59.66066800949596","-59.66066800949596"
"482","-59.99466046305431","-59.99466046305431","-59.99466046305431"
"483","-59.85799888071421","-59.85799888071421","-59.85799888071421"
"484","-59.74204624708493","-59.74204624708493","-59.74204624708493"
"485","-59.69278216273669","-59.69278216273669","-59.69278216273669"
"486","-59.77670193599023","-59.77670193599023","-59.77670193599023"
"487","-59.961931309201134","-59.961931309201134","-59.961931309201134"
"488","-60.14372861096182","-60.14372861096182","-60.14372861096182"
"489","-59.737687189103","-59.737687189103","-59.737687189103"
"490","-60.03615289989344","-60.03615289989344","-60.03615289989344"
"491","-59.55596983755493","-59.55596983755493","-59.55596983755493"
"492","-58.479021654699416","-58.479021654699416","-58.479021654699416"
"493","-58.69732873409082","-58.69732873409082","-58.69732873409082"
"494","-58.240603491073934","-58.240603491073934","-58.240603491073934"
"495","-58.802886639638416","-58.802886639638416","-58.802886639638416"
"496","-59.03396954532251","-59.03396954532251","-59.03396954532251"
"497","-59.56087623933087","-59.56087623933087","-59.56087623933087"
"498","-59.396958233203144","-59.396958233203144","-59.396958233203144"
"499","-59.675837952874375","-59.675837952874375","-59.675837952874375"
"500","-59.63281168904653","-59.63281168904653","-59.63281168904653"
"501","-60.034917168779664","-60.034917168779664","-60.034917168779664"
"502","-60.32731569289007","-60.32731569289007","-60.32731569289007"
"503","-60.28848878614579","-60.28848878614579","-60.28848878614579"
"504","-60.393494537570014","-60.393494537570014","-60.393494537570014"
"505","-59.973206919642934","-59.973206919642934","-59.973206919642934"
"506","-59.93974032489506","-59.93974032489506","-59.93974032489506"
"507","-60.41527984576224","-60.41527984576224","-60.41527984576224"
"508","-60.13088318662357","-60.13088318662357","-60.13088318662357"
"509","-59.93621385242788","-59.93621385242788","-59.93621385242788"
"510","-60.08306839612077","-60.08306839612077","-60.08306839612077"
"511","-60.31235458439308","-60.31235458439308","-60.31235458439308"
"512","-60.646688435675195","-60.646688435675195","-60.646688435675195"
"513","-60.16408544832118","-60.16408544832118","-60.16408544832118"
"514","-59.98005619431819","-59.98005619431819","-59.98005619431819"
"515","-59.74178056127982","-59.74178056127982","-59.74178056127982"
"516","-60.27828280564695","-60.27828280564695","-60.27828280564695"
"517","-60.11109401974104","-60.11109401974104","-60.11109401974104"
"518","-60.10977322722407","-60.10977322722407","-60.10977322722407"
"519","-59.82183262147812","-59.82183262147812","-59.82183262147812"
"520","-59.79113392800218","-59.79113392800218","-59.79113392800218"
"521","-60.17663806763956","-60.17663806763956","-60.17663806763956"
"522","-60.220539694381586","-60.220539694381586","-60.220539694381586"
"523","-60.33302799657033","-60.33302799657033","-60.33302799657033"
"524","-60.04877303445225","-60.04877303445225","-60.04877303445225"
"525","-60.07712143556521","-60.07712143556521","-60.07712143556521"
"526","-59.99631991119427","-59.99631991119427","-59.99631991119427"
"527","-59.610936790351545","-59.610936790351545","-59.610936790351545"
"528","-59.76466093637702","-59.76466093637702","-59.76466093637702"
"529","-59.838438723706844","-59.838438723706844","-59.838438723706844"
"530","-60.079903327017654","-60.079903327017654","-60.079903327017654"
"531","-59.517999378342054","-59.517999378342054","-59.517999378342054"
"532","-59.44558185374432","-59.44558185374432","-59.44558185374432"
"533","-59.710872454962924","-59.710872454962924","-59.710872454962924"
"534","-59.8536282213946","-59.8536282213946","-59.8536282213946"
"535","-59.5081795935759","-59.5081795935759","-59.5081795935759"
"536","-59.60854989478054","-59.60854989478054","-59.60854989478054"
"537","-59.61275763747577","-59.61275763747577","-59.61275763747577"
"538","-59.5312439038532","-59.5312439038532","-59.5312439038532"
"539","-59.58027814620278","-59.58027814620278","-59.58027814620278"
"540","-59.5297658525185","-59.5297658525185","-59.5297658525185"
"541","-58.75062479426979","-58.75062479426979","-58.75062479426979"
"542","-58.8513622686576","-58.8513622686576","-58.8513622686576"
"543","-58.854594885773786","-58.854594885773786","-58.854594885773786"
"544","-58.78239167015909","-58.78239167015909","-58.78239167015909"
"545","-58.41726441220625","-58.41726441220625","-58.41726441220625"
"546","-58.48499987810405","-58.48499987810405","-58.48499987810405"
"547","-58.419849037552424","-58.419849037552424","-58.419849037552424"
"548","-58.44481905544231","-58.44481905544231","-58.44481905544231"
"549","-59.1586196614431","-59.1586196614431","-59.1586196614431"
"550","-59.063098326916176","-59.063098326916176","-59.063098326916176"
"551","-58.23511384130497","-58.23511384130497","-58.23511384130497"
"552","-58.96947440931719","-58.96947440931719","-58.96947440931719"
"553","-59.33604336224444","-59.33604336224444","-59.33604336224444"
"554","-58.91536690481748","-58.91536690481748","-58.91536690481748"
"555","-58.43922784107659","-58.43922784107659","-58.43922784107659"
"556","-58.376340729163694","-58.376340729163694","-58.376340729163694"
"557","-58.32659931845033","-58.32659931845033","-58.32659931845033"
"558","-57.96028501290164","-57.96028501290164","-57.96028501290164"
"559","-58.6600031544485","-58.6600031544485","-58.6600031544485"
"560","-58.52215245206132","-58.52215245206132","-58.52215245206132"
"561","-58.523598500285715","-58.523598500285715","-58.523598500285715"
"562","-59.14803162582335","-59.14803162582335","-59.14803162582335"
"563","-59.41644546121221","-59.41644546121221","-59.41644546121221"
"564","-59.395782289512994","-59.395782289512994","-59.395782289512994"
"565","-59.263909283432106","-59.263909283432106","-59.263909283432106"
"566","-59.26383739369899","-59.26383739369899","-59.26383739369899"
"567","-59.61740195346161","-59.61740195346161","-59.61740195346161"
"568","-59.405790765207804","-59.405790765207804","-59.405790765207804"
"569","-60.28660792672256","-60.28660792672256","-60.28660792672256"
"570","-60.459276783677524","-60.459276783677524","-60.459276783677524"
"571","-60.246234956689705","-60.246234956689705","-60.246234956689705"
"572","-59.94109631592203","-59.94109631592203","-59.94109631592203"
"573","-59.7016231186883","-59.7016231186883","-59.7016231186883"
"574","-59.71022826839174","-59.71022826839174","-59.71022826839174"
"575","-59.750536694208094","-59.750536694208094","-59.750536694208094"
"576","-59.10084657167684","-59.10084657167684","-59.10084657167684"
"577","-59.039250601571645","-59.039250601571645","-59.039250601571645"
"578","-59.33144215926613","-59.33144215926613","-59.33144215926613"
"579","-59.72604133470738","-59.72604133470738","-59.72604133470738"
"580","-60.6756459487961","-60.6756459487961","-60.6756459487961"
"581","-60.40132059554815","-60.40132059554815","-60.40132059554815"
"582","-59.94581898120112","-59.94581898120112","-59.94581898120112"
"583","-60.13121403636197","-60.13121403636197","-60.13121403636197"
"584","-60.37954464962344","-60.37954464962344","-60.37954464962344"
"585","-60.14045896999362","-60.14045896999362","-60.14045896999362"
"586","-60.75653315303635","-60.75653315303635","-60.75653315303635"
"587","-61.471181452701884","-61.471181452701884","-61.471181452701884"
"588","-60.85856409000382","-60.85856409000382","-60.85856409000382"
"589","-60.852043713245536","-60.852043713245536","-60.852043713245536"
"590","-60.949561723448696","-60.949561723448696","-60.949561723448696"
"591","-60.674468997780544","-60.674468997780544","-60.674468997780544"
"592","-60.63326672958021","-60.63326672958021","-60.63326672958021"
"593","-60.67628194771477","-60.67628194771477","-60.67628194771477"
"594","-60.42984429006303","-60.42984429006303","-60.42984429006303"
"595","-60.51442811682143","-60.51442811682143","-60.51442811682143"
"596","-60.588446736171456","-60.588446736171456","-60.588446736171456"
"597","-61.40446819350671","-61.40446819350671","-61.40446819350671"
"598","-61.545237347046914","-61.545237347046914","-61.545237347046914"
"599","-61.64021133829227","-61.64021133829227","-61.64021133829227"
"600","-61.861483881759405","-61.861483881759405","-61.861483881759405"
"601","-61.911749829122776","-61.911749829122776","-61.911749829122776"
"602","-61.59374842248272","-61.59374842248272","-61.59374842248272"
"603","-61.551276447490565","-61.551276447490565","-61.551276447490565"
"604","-61.50057361303122","-61.50057361303122","-61.50057361303122"
"605","-61.676602371193624","-61.676602371193624","-61.676602371193624"
"606","-61.65113296427493","-61.65113296427493","-61.65113296427493"
"607","-61.52994682017349","-61.52994682017349","-61.52994682017349"
"608","-61.333175828822625","-61.333175828822625","-61.333175828822625"
"609","-61.589550321101214","-61.589550321101214","-61.589550321101214"
"610","-61.25573315683225","-61.25573315683225","-61.25573315683225"
"611","-61.29881591275774","-61.29881591275774","-61.29881591275774"
"612","-61.63546199304584","-61.63546199304584","-61.63546199304584"
"613","-62.059277064955","-62.059277064955","-62.059277064955"
"614","-62.11161499644134","-62.11161499644134","-62.11161499644134"
"615","-62.17413077491193","-62.17413077491193","-62.17413077491193"
"616","-61.5227375747389","-61.5227375747389","-61.5227375747389"
"617","-61.37096928757055","-61.37096928757055","-61.37096928757055"
"618","-61.14092354786935","-61.14092354786935","-61.14092354786935"
"619","-60.99169665201122","-60.99169665201122","-60.99169665201122"
"620","-61.248300525222675","-61.248300525222675","-61.248300525222675"
"621","-61.36609141709087","-61.36609141709087","-61.36609141709087"
"622","-61.701208786330845","-61.701208786330845","-61.701208786330845"
"623","-61.765769030393464","-61.765769030393464","-61.765769030393464"
"624","-62.120087265192616","-62.120087265192616","-62.120087265192616"
"625","-61.88555211544585","-61.88555211544585","-61.88555211544585"
"626","-61.89702807304093","-61.89702807304093","-61.89702807304093"
"627","-61.787420524611555","-61.787420524611555","-61.787420524611555"
"628","-61.651027847741304","-61.651027847741304","-61.651027847741304"
"629","-61.40592749759501","-61.40592749759501","-61.40592749759501"
"630","-61.587880085906136","-61.587880085906136","-61.587880085906136"
"631","-61.868229426540154","-61.868229426540154","-61.868229426540154"
"632","-60.77197463745404","-60.77197463745404","-60.77197463745404"
"633","-60.56716119748824","-60.56716119748824","-60.56716119748824"
"634","-60.302037937080115","-60.302037937080115","-60.302037937080115"
"635","-60.33191995532284","-60.33191995532284","-60.33191995532284"
"636","-60.94213014902919","-60.94213014902919","-60.94213014902919"
"637","-60.18627432409845","-60.18627432409845","-60.18627432409845"
"638","-60.400625715168104","-60.400625715168104","-60.400625715168104"
"639","-60.301404712688516","-60.301404712688516","-60.301404712688516"
"640","-60.419689674037606","-60.419689674037606","-60.419689674037606"
"641","-60.2049823603636","-60.2049823603636","-60.2049823603636"
"642","-60.23195417135577","-60.23195417135577","-60.23195417135577"
"643","-60.15682466129082","-60.15682466129082","-60.15682466129082"
"644","-60.095695894635256","-60.095695894635256","-60.095695894635256"
