"Step","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MAX","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MAX"
"1683","30.783405655103753","30.783405655103753","30.783405655103753","-7.7581258592033615","-7.7581258592033615","-7.7581258592033615"
"1684","30.807508877129244","30.807508877129244","30.807508877129244","-8.099241702692469","-8.099241702692469","-8.099241702692469"
"1685","30.668237042457783","30.668237042457783","30.668237042457783","-8.082368814156464","-8.082368814156464","-8.082368814156464"
"1686","30.7903820732555","30.7903820732555","30.7903820732555","-7.565287849762199","-7.565287849762199","-7.565287849762199"
"1687","30.758641893732214","30.758641893732214","30.758641893732214","-7.457724810062063","-7.457724810062063","-7.457724810062063"
"1688","31.277120467650033","31.277120467650033","31.277120467650033","-7.390111799415618","-7.390111799415618","-7.390111799415618"
"1689","30.916022435734366","30.916022435734366","30.916022435734366","-7.1468134203655245","-7.1468134203655245","-7.1468134203655245"
"1690","31.222773612669926","31.222773612669926","31.222773612669926","-7.097069730410206","-7.097069730410206","-7.097069730410206"
"1691","31.244152320723693","31.244152320723693","31.244152320723693","-7.0167052650007955","-7.0167052650007955","-7.0167052650007955"
"1692","31.533020587868254","31.533020587868254","31.533020587868254","-7.019569529722853","-7.019569529722853","-7.019569529722853"
"1693","31.030397503300406","31.030397503300406","31.030397503300406","-6.934905504541379","-6.934905504541379","-6.934905504541379"
"1694","31.572306624641673","31.572306624641673","31.572306624641673","-6.792223798481095","-6.792223798481095","-6.792223798481095"
"1695","31.53845384158565","31.53845384158565","31.53845384158565","-6.768129152535411","-6.768129152535411","-6.768129152535411"
"1696","32.129398740285474","32.129398740285474","32.129398740285474","-6.776999734996997","-6.776999734996997","-6.776999734996997"
"1697","32.11038317617021","32.11038317617021","32.11038317617021","-6.8269677433132925","-6.8269677433132925","-6.8269677433132925"
"1698","32.12648037648242","32.12648037648242","32.12648037648242","-6.842104657618997","-6.842104657618997","-6.842104657618997"
"1699","31.283956855759936","31.283956855759936","31.283956855759936","-6.446303587776387","-6.446303587776387","-6.446303587776387"
"1700","31.284818906364038","31.284818906364038","31.284818906364038","-6.7536331192364445","-6.7536331192364445","-6.7536331192364445"
"1701","31.49379307938717","31.49379307938717","31.49379307938717","-6.845469030434499","-6.845469030434499","-6.845469030434499"
"1702","31.458328448080557","31.458328448080557","31.458328448080557","-6.857054602466965","-6.857054602466965","-6.857054602466965"
"1703","31.444735054910026","31.444735054910026","31.444735054910026","-6.483952192061956","-6.483952192061956","-6.483952192061956"
"1704","31.04262380640389","31.04262380640389","31.04262380640389","-6.450565085908605","-6.450565085908605","-6.450565085908605"
"1705","30.99340643723035","30.99340643723035","30.99340643723035","-6.526711834018923","-6.526711834018923","-6.526711834018923"
"1706","30.982025604697775","30.982025604697775","30.982025604697775","-5.907063462185466","-5.907063462185466","-5.907063462185466"
"1707","31.028305702216752","31.028305702216752","31.028305702216752","-5.929137285763875","-5.929137285763875","-5.929137285763875"
"1708","30.83760250559935","30.83760250559935","30.83760250559935","-6.0285896786037325","-6.0285896786037325","-6.0285896786037325"
"1709","30.53899012178257","30.53899012178257","30.53899012178257","-6.059463547271564","-6.059463547271564","-6.059463547271564"
"1710","30.2942264904944","30.2942264904944","30.2942264904944","-5.575462722369009","-5.575462722369009","-5.575462722369009"
"1711","30.286344270756675","30.286344270756675","30.286344270756675","-5.746962894841449","-5.746962894841449","-5.746962894841449"
"1712","30.13375705098782","30.13375705098782","30.13375705098782","-5.434962082390769","-5.434962082390769","-5.434962082390769"
"1713","29.918389268318133","29.918389268318133","29.918389268318133","-5.403802880527669","-5.403802880527669","-5.403802880527669"
"1714","29.71200522873336","29.71200522873336","29.71200522873336","-5.2406542757636885","-5.2406542757636885","-5.2406542757636885"
"1715","29.815750685836505","29.815750685836505","29.815750685836505","-4.644599565263616","-4.644599565263616","-4.644599565263616"
"1716","29.737106878459382","29.737106878459382","29.737106878459382","-4.1638712465001","-4.1638712465001","-4.1638712465001"
"1717","29.730084853671684","29.730084853671684","29.730084853671684","-4.487033813114622","-4.487033813114622","-4.487033813114622"
"1718","29.839980834516663","29.839980834516663","29.839980834516663","-4.370565096834402","-4.370565096834402","-4.370565096834402"
"1719","29.768665712698372","29.768665712698372","29.768665712698372","-4.5523041593165665","-4.5523041593165665","-4.5523041593165665"
"1720","30.16111135727022","30.16111135727022","30.16111135727022","-4.540195707025983","-4.540195707025983","-4.540195707025983"
"1721","30.743733796949247","30.743733796949247","30.743733796949247","-4.660020681206661","-4.660020681206661","-4.660020681206661"
"1722","31.068961646305393","31.068961646305393","31.068961646305393","-4.450669470837138","-4.450669470837138","-4.450669470837138"
"1723","30.910524012479062","30.910524012479062","30.910524012479062","-4.5032262037929405","-4.5032262037929405","-4.5032262037929405"
"1724","30.890774008433677","30.890774008433677","30.890774008433677","-4.788096114613339","-4.788096114613339","-4.788096114613339"
"1725","30.94741411640801","30.94741411640801","30.94741411640801","-4.717762504665845","-4.717762504665845","-4.717762504665845"
"1726","31.280478342105347","31.280478342105347","31.280478342105347","-4.41375946418107","-4.41375946418107","-4.41375946418107"
"1727","31.49621541164627","31.49621541164627","31.49621541164627","-4.469380094847927","-4.469380094847927","-4.469380094847927"
"1728","31.578466737055614","31.578466737055614","31.578466737055614","-4.498601644800472","-4.498601644800472","-4.498601644800472"
"1729","31.683483147718494","31.683483147718494","31.683483147718494","-4.620727996891116","-4.620727996891116","-4.620727996891116"
"1730","31.71051910077342","31.71051910077342","31.71051910077342","-4.884339930424432","-4.884339930424432","-4.884339930424432"
"1731","31.64692757556147","31.64692757556147","31.64692757556147","-5.002891855659528","-5.002891855659528","-5.002891855659528"
"1732","31.631753534206073","31.631753534206073","31.631753534206073","-5.014587200204486","-5.014587200204486","-5.014587200204486"
"1733","31.72970846307443","31.72970846307443","31.72970846307443","-5.10589376008998","-5.10589376008998","-5.10589376008998"
"1734","31.704336422860635","31.704336422860635","31.704336422860635","-5.116606680028636","-5.116606680028636","-5.116606680028636"
"1735","31.745116738966928","31.745116738966928","31.745116738966928","-5.108868960174124","-5.108868960174124","-5.108868960174124"
"1736","31.9292962796904","31.9292962796904","31.9292962796904","-5.098725761599095","-5.098725761599095","-5.098725761599095"
"1737","32.04226294793368","32.04226294793368","32.04226294793368","-4.512887861061341","-4.512887861061341","-4.512887861061341"
"1738","32.10791814007508","32.10791814007508","32.10791814007508","-4.711417544069977","-4.711417544069977","-4.711417544069977"
"1739","31.78919872703467","31.78919872703467","31.78919872703467","-4.800920636946413","-4.800920636946413","-4.800920636946413"
"1740","32.03462504190212","32.03462504190212","32.03462504190212","-5.289575791543562","-5.289575791543562","-5.289575791543562"
"1741","31.915139690169422","31.915139690169422","31.915139690169422","-5.262270780170542","-5.262270780170542","-5.262270780170542"
"1742","31.988799434894503","31.988799434894503","31.988799434894503","-5.212259303615046","-5.212259303615046","-5.212259303615046"
"1743","31.63347389850893","31.63347389850893","31.63347389850893","-5.207467308216951","-5.207467308216951","-5.207467308216951"
"1744","31.499456208969836","31.499456208969836","31.499456208969836","-5.248553908627868","-5.248553908627868","-5.248553908627868"
"1745","31.26961091959764","31.26961091959764","31.26961091959764","-5.134864954805139","-5.134864954805139","-5.134864954805139"
"1746","31.52143785898167","31.52143785898167","31.52143785898167","-5.636982018656754","-5.636982018656754","-5.636982018656754"
"1747","31.39094607001886","31.39094607001886","31.39094607001886","-5.254721487554279","-5.254721487554279","-5.254721487554279"
"1748","31.19115846603825","31.19115846603825","31.19115846603825","-4.993481191446698","-4.993481191446698","-4.993481191446698"
"1749","30.747619564618255","30.747619564618255","30.747619564618255","-4.9807540708617895","-4.9807540708617895","-4.9807540708617895"
"1750","30.606985451047752","30.606985451047752","30.606985451047752","-5.024857230472387","-5.024857230472387","-5.024857230472387"
"1751","30.573061736520955","30.573061736520955","30.573061736520955","-4.899783245793327","-4.899783245793327","-4.899783245793327"
"1752","30.372179841178184","30.372179841178184","30.372179841178184","-4.840375579709385","-4.840375579709385","-4.840375579709385"
"1753","30.647510605620212","30.647510605620212","30.647510605620212","-4.853380566468208","-4.853380566468208","-4.853380566468208"
"1754","30.522262752946546","30.522262752946546","30.522262752946546","-4.397685425149701","-4.397685425149701","-4.397685425149701"
"1755","30.45649293960282","30.45649293960282","30.45649293960282","-4.265432790417643","-4.265432790417643","-4.265432790417643"
"1756","30.326967647986375","30.326967647986375","30.326967647986375","-4.288636560423309","-4.288636560423309","-4.288636560423309"
"1757","30.905243887896148","30.905243887896148","30.905243887896148","-3.9758982986781994","-3.9758982986781994","-3.9758982986781994"
"1758","30.74885860243718","30.74885860243718","30.74885860243718","-3.6215931197583258","-3.6215931197583258","-3.6215931197583258"
"1759","30.748235848906948","30.748235848906948","30.748235848906948","-3.6525238142932266","-3.6525238142932266","-3.6525238142932266"
"1760","30.926760392246678","30.926760392246678","30.926760392246678","-3.7875848094159204","-3.7875848094159204","-3.7875848094159204"
"1761","30.928301559159163","30.928301559159163","30.928301559159163","-4.090695942278132","-4.090695942278132","-4.090695942278132"
"1762","30.909912598307002","30.909912598307002","30.909912598307002","-3.900832488401272","-3.900832488401272","-3.900832488401272"
"1763","31.23513425409208","31.23513425409208","31.23513425409208","-4.173645637783057","-4.173645637783057","-4.173645637783057"
"1764","31.629931713622877","31.629931713622877","31.629931713622877","-4.2879056792060775","-4.2879056792060775","-4.2879056792060775"
"1765","31.474343373185516","31.474343373185516","31.474343373185516","-3.965434871210444","-3.965434871210444","-3.965434871210444"
"1766","31.261358006728006","31.261358006728006","31.261358006728006","-3.9427396355847875","-3.9427396355847875","-3.9427396355847875"
"1767","31.29139062740647","31.29139062740647","31.29139062740647","-3.689932418529168","-3.689932418529168","-3.689932418529168"
"1768","31.311902734041947","31.311902734041947","31.311902734041947","-3.4021064905656515","-3.4021064905656515","-3.4021064905656515"
"1769","30.491057648930873","30.491057648930873","30.491057648930873","-3.387650228220428","-3.387650228220428","-3.387650228220428"
"1770","30.528989669598886","30.528989669598886","30.528989669598886","-3.3420384513136376","-3.3420384513136376","-3.3420384513136376"
"1771","30.494082327604048","30.494082327604048","30.494082327604048","-3.4885701037809764","-3.4885701037809764","-3.4885701037809764"
"1772","30.842610172967266","30.842610172967266","30.842610172967266","-3.4565434111598834","-3.4565434111598834","-3.4565434111598834"
"1773","30.841852117998755","30.841852117998755","30.841852117998755","-3.4452984114153424","-3.4452984114153424","-3.4452984114153424"
"1774","30.618025592380647","30.618025592380647","30.618025592380647","-3.329070609976517","-3.329070609976517","-3.329070609976517"
"1775","30.539924809043733","30.539924809043733","30.539924809043733","-3.331687284667095","-3.331687284667095","-3.331687284667095"
"1776","30.468633782456585","30.468633782456585","30.468633782456585","-3.305068068628318","-3.305068068628318","-3.305068068628318"
"1777","30.466460231294892","30.466460231294892","30.466460231294892","-3.270026783379148","-3.270026783379148","-3.270026783379148"
"1778","30.268261698806704","30.268261698806704","30.268261698806704","-3.2184376488467374","-3.2184376488467374","-3.2184376488467374"
"1779","30.319143215585076","30.319143215585076","30.319143215585076","-3.467833161813084","-3.467833161813084","-3.467833161813084"
"1780","30.326891401537722","30.326891401537722","30.326891401537722","-3.4577548606176522","-3.4577548606176522","-3.4577548606176522"
