"Step","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"21109","39.31137211307195","39.31137211307195","39.31137211307195"
"21114","39.58815725310014","39.58815725310014","39.58815725310014"
"21119","39.31172235083282","39.31172235083282","39.31172235083282"
"21124","38.79995034926566","38.79995034926566","38.79995034926566"
"21129","39.01658798884834","39.01658798884834","39.01658798884834"
"21134","38.311334219911984","38.311334219911984","38.311334219911984"
"21139","38.61300959523485","38.61300959523485","38.61300959523485"
"21144","37.8766739092168","37.8766739092168","37.8766739092168"
"21149","37.97310648697902","37.97310648697902","37.97310648697902"
"21154","37.249222968647445","37.249222968647445","37.249222968647445"
"21159","36.68364578673884","36.68364578673884","36.68364578673884"
"21164","37.06230927750035","37.06230927750035","37.06230927750035"
"21169","37.03558439609583","37.03558439609583","37.03558439609583"
"21174","37.05768482140547","37.05768482140547","37.05768482140547"
"21179","37.560992758077745","37.560992758077745","37.560992758077745"
"21184","36.99745491163701","36.99745491163701","36.99745491163701"
"21189","36.634180397089914","36.634180397089914","36.634180397089914"
"21194","36.76629606852232","36.76629606852232","36.76629606852232"
"21199","36.996277026154104","36.996277026154104","36.996277026154104"
"21204","37.046111534814536","37.046111534814536","37.046111534814536"
"21209","35.689005851886975","35.689005851886975","35.689005851886975"
"21214","36.15805553881378","36.15805553881378","36.15805553881378"
"21219","36.00806947231387","36.00806947231387","36.00806947231387"
"21224","35.508891378025794","35.508891378025794","35.508891378025794"
"21229","36.228266636738994","36.228266636738994","36.228266636738994"
"21234","35.516121706965556","35.516121706965556","35.516121706965556"
"21239","36.10868348731913","36.10868348731913","36.10868348731913"
"21244","36.147520363689274","36.147520363689274","36.147520363689274"
"21249","36.319937380856665","36.319937380856665","36.319937380856665"
"21254","36.12243464159574","36.12243464159574","36.12243464159574"
"21259","36.82326215566475","36.82326215566475","36.82326215566475"
"21264","36.78951456162288","36.78951456162288","36.78951456162288"
"21269","36.12700677015621","36.12700677015621","36.12700677015621"
"21274","34.117120954829076","34.117120954829076","34.117120954829076"
"21279","34.24306720591208","34.24306720591208","34.24306720591208"
"21284","33.9399772237721","33.9399772237721","33.9399772237721"
"21289","34.03639895529776","34.03639895529776","34.03639895529776"
"21294","35.076505329826134","35.076505329826134","35.076505329826134"
"21299","35.29894348921401","35.29894348921401","35.29894348921401"
"21304","36.3265366653367","36.3265366653367","36.3265366653367"
"21309","36.43457384662483","36.43457384662483","36.43457384662483"
"21314","36.147110871644614","36.147110871644614","36.147110871644614"
"21319","36.21025113665047","36.21025113665047","36.21025113665047"
"21324","36.27274412537614","36.27274412537614","36.27274412537614"
"21329","35.634502015723925","35.634502015723925","35.634502015723925"
"21334","35.64771857923481","35.64771857923481","35.64771857923481"
"21339","35.9447816442047","35.9447816442047","35.9447816442047"
"21344","36.52821473791878","36.52821473791878","36.52821473791878"
"21349","37.04614254998981","37.04614254998981","37.04614254998981"
"21354","36.80454302451648","36.80454302451648","36.80454302451648"
"21359","37.17034212423367","37.17034212423367","37.17034212423367"
"21364","38.75881943532759","38.75881943532759","38.75881943532759"
"21369","38.34304024312734","38.34304024312734","38.34304024312734"
"21374","38.05302123073949","38.05302123073949","38.05302123073949"
"21379","38.45956073578049","38.45956073578049","38.45956073578049"
"21384","38.26415398834722","38.26415398834722","38.26415398834722"
"21389","38.14032376466632","38.14032376466632","38.14032376466632"
"21394","37.60376091632047","37.60376091632047","37.60376091632047"
"21399","37.4355702580589","37.4355702580589","37.4355702580589"
"21404","37.392628409009035","37.392628409009035","37.392628409009035"
"21409","37.18254687595573","37.18254687595573","37.18254687595573"
"21414","36.89474156956774","36.89474156956774","36.89474156956774"
"21419","36.69428663683455","36.69428663683455","36.69428663683455"
"21424","36.44398379039901","36.44398379039901","36.44398379039901"
"21429","35.807908607998556","35.807908607998556","35.807908607998556"
"21434","36.30578274710059","36.30578274710059","36.30578274710059"
"21439","36.145703812607344","36.145703812607344","36.145703812607344"
"21444","36.06820705277751","36.06820705277751","36.06820705277751"
"21449","34.59424288199734","34.59424288199734","34.59424288199734"
"21454","34.50067170439857","34.50067170439857","34.50067170439857"
"21459","33.75475795128066","33.75475795128066","33.75475795128066"
"21464","33.754630688231984","33.754630688231984","33.754630688231984"
"21469","33.50434658396434","33.50434658396434","33.50434658396434"
"21474","33.4085984843671","33.4085984843671","33.4085984843671"
"21479","33.61642867582154","33.61642867582154","33.61642867582154"
"21484","33.50536418801144","33.50536418801144","33.50536418801144"
"21489","33.13800791938702","33.13800791938702","33.13800791938702"
"21494","32.0668229051269","32.0668229051269","32.0668229051269"
"21499","31.941568380884306","31.941568380884306","31.941568380884306"
"21504","31.87282723900811","31.87282723900811","31.87282723900811"
"21509","31.255685755340274","31.255685755340274","31.255685755340274"
"21514","32.30214373615152","32.30214373615152","32.30214373615152"
"21519","31.964310272822075","31.964310272822075","31.964310272822075"
"21524","32.16588951886894","32.16588951886894","32.16588951886894"
"21529","32.70931130176248","32.70931130176248","32.70931130176248"
"21534","32.31576547233383","32.31576547233383","32.31576547233383"
"21539","31.834458718853362","31.834458718853362","31.834458718853362"
"21544","32.888149306198635","32.888149306198635","32.888149306198635"
"21549","32.993568096592256","32.993568096592256","32.993568096592256"
"21554","33.98881050916533","33.98881050916533","33.98881050916533"
"21559","33.742024378484686","33.742024378484686","33.742024378484686"
"21564","33.555332329490376","33.555332329490376","33.555332329490376"
"21569","33.74143172253028","33.74143172253028","33.74143172253028"
"21574","33.58700214967128","33.58700214967128","33.58700214967128"
"21579","34.25357933003093","34.25357933003093","34.25357933003093"
"21584","34.11036839871023","34.11036839871023","34.11036839871023"
"21589","33.779453771696666","33.779453771696666","33.779453771696666"
"21594","33.193141046440886","33.193141046440886","33.193141046440886"
"21599","32.43437272634434","32.43437272634434","32.43437272634434"
"21604","33.03180066329738","33.03180066329738","33.03180066329738"
"21609","33.1960816887573","33.1960816887573","33.1960816887573"
"21614","34.14090991712256","34.14090991712256","34.14090991712256"
"21619","33.64674089000027","33.64674089000027","33.64674089000027"
"21624","34.77882795369331","34.77882795369331","34.77882795369331"
"21629","34.45815161016637","34.45815161016637","34.45815161016637"
"21634","34.242358063975665","34.242358063975665","34.242358063975665"
"21639","33.77483478734046","33.77483478734046","33.77483478734046"
"21644","33.657008433504735","33.657008433504735","33.657008433504735"
"21649","34.49208679474313","34.49208679474313","34.49208679474313"
"21654","33.64386968260712","33.64386968260712","33.64386968260712"
"21659","33.63928192698698","33.63928192698698","33.63928192698698"
"21664","34.60391770485331","34.60391770485331","34.60391770485331"
"21669","34.02035372687513","34.02035372687513","34.02035372687513"
"21674","34.36284041496756","34.36284041496756","34.36284041496756"
"21679","34.119042142396296","34.119042142396296","34.119042142396296"
"21684","33.69247703611767","33.69247703611767","33.69247703611767"
"21689","33.17639236321243","33.17639236321243","33.17639236321243"
"21694","32.89716639383314","32.89716639383314","32.89716639383314"
"21699","33.17681560001825","33.17681560001825","33.17681560001825"
"21704","32.82815914050215","32.82815914050215","32.82815914050215"
"21709","32.300715756336544","32.300715756336544","32.300715756336544"
"21714","31.001502582022855","31.001502582022855","31.001502582022855"
"21719","29.739726603305826","29.739726603305826","29.739726603305826"
"21724","29.062839455004738","29.062839455004738","29.062839455004738"
"21729","27.564319075428408","27.564319075428408","27.564319075428408"
"21734","27.75414993627188","27.75414993627188","27.75414993627188"
"21739","27.564693197600022","27.564693197600022","27.564693197600022"
"21744","27.337486043325818","27.337486043325818","27.337486043325818"
"21749","27.07307495134538","27.07307495134538","27.07307495134538"
"21754","26.76161947832333","26.76161947832333","26.76161947832333"
"21759","26.90147229521026","26.90147229521026","26.90147229521026"
"21764","26.6777995225329","26.6777995225329","26.6777995225329"
"21769","25.97207079548964","25.97207079548964","25.97207079548964"
"21774","26.770651020475043","26.770651020475043","26.770651020475043"
"21779","26.62915978733768","26.62915978733768","26.62915978733768"
"21784","26.572659121282896","26.572659121282896","26.572659121282896"
"21789","26.570820607349187","26.570820607349187","26.570820607349187"
"21794","26.740958781819163","26.740958781819163","26.740958781819163"
"21799","27.252207925155968","27.252207925155968","27.252207925155968"
"21804","26.954335709436954","26.954335709436954","26.954335709436954"
"21809","27.74853089374463","27.74853089374463","27.74853089374463"
"21814","27.031103287887877","27.031103287887877","27.031103287887877"
"21819","26.77795494756203","26.77795494756203","26.77795494756203"
"21824","26.282834370937472","26.282834370937472","26.282834370937472"
"21829","26.631887234512142","26.631887234512142","26.631887234512142"
"21834","26.917050191576017","26.917050191576017","26.917050191576017"
"21839","26.93968404886527","26.93968404886527","26.93968404886527"
"21844","26.940182950077336","26.940182950077336","26.940182950077336"
"21849","25.709896521799315","25.709896521799315","25.709896521799315"
"21854","26.67139596275743","26.67139596275743","26.67139596275743"
"21859","26.813121204984295","26.813121204984295","26.813121204984295"
"21864","27.01523418738283","27.01523418738283","27.01523418738283"
"21869","26.901730888315313","26.901730888315313","26.901730888315313"
"21874","26.94206058823626","26.94206058823626","26.94206058823626"
"21879","26.330958907408245","26.330958907408245","26.330958907408245"
"21884","26.01025087090997","26.01025087090997","26.01025087090997"
"21889","26.43994037980969","26.43994037980969","26.43994037980969"
"21894","26.43210478112938","26.43210478112938","26.43210478112938"
"21899","26.860989102945723","26.860989102945723","26.860989102945723"
"21904","26.80539904042412","26.80539904042412","26.80539904042412"
"21909","27.37663662139012","27.37663662139012","27.37663662139012"
"21914","28.328565803224475","28.328565803224475","28.328565803224475"
"21919","27.82727355351748","27.82727355351748","27.82727355351748"
"21924","28.031567794725838","28.031567794725838","28.031567794725838"
"21929","25.97730773062739","25.97730773062739","25.97730773062739"
"21934","25.677283577870913","25.677283577870913","25.677283577870913"
"21939","24.90496876702502","24.90496876702502","24.90496876702502"
"21944","25.06947145295237","25.06947145295237","25.06947145295237"
"21949","25.191110038518417","25.191110038518417","25.191110038518417"
"21954","25.069531584724402","25.069531584724402","25.069531584724402"
"21959","25.11452868389724","25.11452868389724","25.11452868389724"
"21964","25.87054718280824","25.87054718280824","25.87054718280824"
"21969","25.884065140350454","25.884065140350454","25.884065140350454"
"21974","25.0092130483588","25.0092130483588","25.0092130483588"
"21979","24.52044161152279","24.52044161152279","24.52044161152279"
"21984","25.517709348880004","25.517709348880004","25.517709348880004"
"21989","25.496398019132762","25.496398019132762","25.496398019132762"
"21994","26.490343514113246","26.490343514113246","26.490343514113246"
"21999","25.732432874934357","25.732432874934357","25.732432874934357"
"22004","26.26096202837544","26.26096202837544","26.26096202837544"
"22009","25.492967739797464","25.492967739797464","25.492967739797464"
"22014","25.515676762027564","25.515676762027564","25.515676762027564"
"22019","25.506907899246233","25.506907899246233","25.506907899246233"
"22024","26.604280044979905","26.604280044979905","26.604280044979905"
"22029","27.2733051218651","27.2733051218651","27.2733051218651"
"22034","27.068138280562337","27.068138280562337","27.068138280562337"
"22039","26.939960470237732","26.939960470237732","26.939960470237732"
"22044","26.65481488253941","26.65481488253941","26.65481488253941"
"22049","26.624704420903434","26.624704420903434","26.624704420903434"
"22054","25.95010136093547","25.95010136093547","25.95010136093547"
"22059","25.676358801935137","25.676358801935137","25.676358801935137"
"22064","25.32381236066051","25.32381236066051","25.32381236066051"
"22069","25.83850723013926","25.83850723013926","25.83850723013926"
"22074","25.905417193778995","25.905417193778995","25.905417193778995"
"22079","25.05326986133918","25.05326986133918","25.05326986133918"
"22084","25.11547617215066","25.11547617215066","25.11547617215066"
"22089","25.62186588464129","25.62186588464129","25.62186588464129"
"22094","25.652278010679314","25.652278010679314","25.652278010679314"
"22099","25.89681607806553","25.89681607806553","25.89681607806553"
"22104","25.855386165371684","25.855386165371684","25.855386165371684"
"22109","26.198856868152216","26.198856868152216","26.198856868152216"
"22114","25.929202982397772","25.929202982397772","25.929202982397772"
"22119","25.97598770753379","25.97598770753379","25.97598770753379"
"22124","26.463102642949867","26.463102642949867","26.463102642949867"
"22129","26.619196839577047","26.619196839577047","26.619196839577047"
"22134","27.132893219784442","27.132893219784442","27.132893219784442"
"22139","26.710697026290322","26.710697026290322","26.710697026290322"
"22144","26.52964734414271","26.52964734414271","26.52964734414271"
"22149","27.11519412530129","27.11519412530129","27.11519412530129"
"22154","27.05526807496972","27.05526807496972","27.05526807496972"
"22159","27.548532963835864","27.548532963835864","27.548532963835864"
"22164","27.411521421086675","27.411521421086675","27.411521421086675"
"22169","27.855197015238765","27.855197015238765","27.855197015238765"
"22174","28.779794015830227","28.779794015830227","28.779794015830227"
"22179","28.569103454107708","28.569103454107708","28.569103454107708"
"22184","28.65263618685737","28.65263618685737","28.65263618685737"
"22189","28.6037706715644","28.6037706715644","28.6037706715644"
"22194","28.49047550492864","28.49047550492864","28.49047550492864"
"22199","28.019044370485517","28.019044370485517","28.019044370485517"
"22204","27.195790961656595","27.195790961656595","27.195790961656595"
"22209","28.210196309229595","28.210196309229595","28.210196309229595"
"22214","27.837834895431932","27.837834895431932","27.837834895431932"
"22219","29.25012006391389","29.25012006391389","29.25012006391389"
"22224","29.55465046262148","29.55465046262148","29.55465046262148"
"22229","29.68357327812666","29.68357327812666","29.68357327812666"
"22234","30.00379906008287","30.00379906008287","30.00379906008287"
"22239","30.051878530350265","30.051878530350265","30.051878530350265"
"22244","30.401734861486137","30.401734861486137","30.401734861486137"
"22249","30.148604438661877","30.148604438661877","30.148604438661877"
"22254","30.393377551303367","30.393377551303367","30.393377551303367"
"22259","29.607485696332752","29.607485696332752","29.607485696332752"
"22264","29.26717774578971","29.26717774578971","29.26717774578971"
"22269","29.949412619258766","29.949412619258766","29.949412619258766"
"22274","30.214758279414223","30.214758279414223","30.214758279414223"
"22279","29.78855922288527","29.78855922288527","29.78855922288527"
"22284","29.90023827616164","29.90023827616164","29.90023827616164"
"22289","30.275855557828116","30.275855557828116","30.275855557828116"
"22294","29.294756401301314","29.294756401301314","29.294756401301314"
"22299","29.161474989896263","29.161474989896263","29.161474989896263"
"22304","28.93421764035843","28.93421764035843","28.93421764035843"
"22309","29.565523612452694","29.565523612452694","29.565523612452694"
"22314","28.912303638361326","28.912303638361326","28.912303638361326"
"22319","29.615502958473662","29.615502958473662","29.615502958473662"
"22324","29.242137620996235","29.242137620996235","29.242137620996235"
"22329","29.2653778399177","29.2653778399177","29.2653778399177"
"22334","29.036225328172637","29.036225328172637","29.036225328172637"
"22339","28.526908270151548","28.526908270151548","28.526908270151548"
"22344","28.429235088102214","28.429235088102214","28.429235088102214"
"22349","27.360494261271086","27.360494261271086","27.360494261271086"
"22354","27.580984229497187","27.580984229497187","27.580984229497187"
"22359","27.375673939756542","27.375673939756542","27.375673939756542"
"22364","25.837858096440712","25.837858096440712","25.837858096440712"
"22369","25.9867779483213","25.9867779483213","25.9867779483213"
"22374","25.85286278588051","25.85286278588051","25.85286278588051"
"22379","24.866064804275506","24.866064804275506","24.866064804275506"
"22384","24.71936669265819","24.71936669265819","24.71936669265819"
"22389","25.009747375956803","25.009747375956803","25.009747375956803"
"22394","24.554496283119278","24.554496283119278","24.554496283119278"
"22399","24.727204219160935","24.727204219160935","24.727204219160935"
"22404","24.436622243039395","24.436622243039395","24.436622243039395"
"22409","25.741797686594282","25.741797686594282","25.741797686594282"
"22414","25.567932020804225","25.567932020804225","25.567932020804225"
"22419","26.27351426511736","26.27351426511736","26.27351426511736"
"22424","26.767965689512792","26.767965689512792","26.767965689512792"
"22429","26.74390552564545","26.74390552564545","26.74390552564545"
"22434","26.293532284438374","26.293532284438374","26.293532284438374"
"22439","25.88582397051937","25.88582397051937","25.88582397051937"
"22444","26.01267059912414","26.01267059912414","26.01267059912414"
"22449","26.073350125047142","26.073350125047142","26.073350125047142"
"22454","25.41628061161806","25.41628061161806","25.41628061161806"
"22459","26.142919729761207","26.142919729761207","26.142919729761207"
"22464","25.89429551805295","25.89429551805295","25.89429551805295"
"22469","25.68466349354895","25.68466349354895","25.68466349354895"
"22474","26.386142336128465","26.386142336128465","26.386142336128465"
"22479","26.14054452348463","26.14054452348463","26.14054452348463"
"22484","26.295897098146085","26.295897098146085","26.295897098146085"
"22489","26.396742475266468","26.396742475266468","26.396742475266468"
"22494","26.766765382194667","26.766765382194667","26.766765382194667"
"22499","26.904984423022082","26.904984423022082","26.904984423022082"
"22504","27.31318752736487","27.31318752736487","27.31318752736487"
"22509","27.783225159607376","27.783225159607376","27.783225159607376"
"22514","27.012214241259798","27.012214241259798","27.012214241259798"
"22519","27.731525218373523","27.731525218373523","27.731525218373523"
"22524","28.93583018860606","28.93583018860606","28.93583018860606"
"22529","29.540287006121552","29.540287006121552","29.540287006121552"
"22534","30.182021667712252","30.182021667712252","30.182021667712252"
"22539","29.822509492976895","29.822509492976895","29.822509492976895"
"22544","28.845038398331283","28.845038398331283","28.845038398331283"
"22549","29.143983976848208","29.143983976848208","29.143983976848208"
"22554","27.544336426538443","27.544336426538443","27.544336426538443"
"22559","27.63308996756969","27.63308996756969","27.63308996756969"
"22564","27.484856770924576","27.484856770924576","27.484856770924576"
"22569","27.053772642917334","27.053772642917334","27.053772642917334"
"22574","27.31969077787647","27.31969077787647","27.31969077787647"
"22579","27.020174224919106","27.020174224919106","27.020174224919106"
"22584","27.43113687580227","27.43113687580227","27.43113687580227"
"22589","27.612019774703423","27.612019774703423","27.612019774703423"
"22594","28.443095769204543","28.443095769204543","28.443095769204543"
"22599","28.53068754624006","28.53068754624006","28.53068754624006"
"22604","27.814043594713596","27.814043594713596","27.814043594713596"
"22609","27.28557219468793","27.28557219468793","27.28557219468793"
"22614","26.51768481354356","26.51768481354356","26.51768481354356"
"22619","26.8869305685563","26.8869305685563","26.8869305685563"
"22624","25.710254775875327","25.710254775875327","25.710254775875327"
"22629","26.300124336986823","26.300124336986823","26.300124336986823"
"22634","26.044333088473874","26.044333088473874","26.044333088473874"
"22639","26.23451762536229","26.23451762536229","26.23451762536229"
"22644","25.884277988380838","25.884277988380838","25.884277988380838"
"22649","25.437987192082115","25.437987192082115","25.437987192082115"
"22654","25.868703918806528","25.868703918806528","25.868703918806528"
"22659","25.16068091193637","25.16068091193637","25.16068091193637"
"22664","23.90065747573211","23.90065747573211","23.90065747573211"
"22669","23.59117237970208","23.59117237970208","23.59117237970208"
"22674","23.04748633340405","23.04748633340405","23.04748633340405"
"22679","23.05508155678599","23.05508155678599","23.05508155678599"
"22684","22.63159370061041","22.63159370061041","22.63159370061041"
"22689","23.33232618843072","23.33232618843072","23.33232618843072"
"22694","23.5530733207788","23.5530733207788","23.5530733207788"
"22699","23.125725521284853","23.125725521284853","23.125725521284853"
"22704","23.15866502172552","23.15866502172552","23.15866502172552"
"22709","23.850838895170508","23.850838895170508","23.850838895170508"
"22714","23.860713140291892","23.860713140291892","23.860713140291892"
"22719","24.094371059548052","24.094371059548052","24.094371059548052"
"22724","23.886538103379795","23.886538103379795","23.886538103379795"
"22729","24.36166050040473","24.36166050040473","24.36166050040473"
"22734","24.307766913929008","24.307766913929008","24.307766913929008"
"22739","25.55341092101414","25.55341092101414","25.55341092101414"
"22744","26.290936559666733","26.290936559666733","26.290936559666733"
"22749","25.631183619179453","25.631183619179453","25.631183619179453"
"22754","26.03598762696751","26.03598762696751","26.03598762696751"
"22759","25.65474573379964","25.65474573379964","25.65474573379964"
"22764","25.53421204124969","25.53421204124969","25.53421204124969"
"22769","26.39516079544634","26.39516079544634","26.39516079544634"
"22774","25.662924916302003","25.662924916302003","25.662924916302003"
"22779","25.359542407166046","25.359542407166046","25.359542407166046"
"22784","25.216414017786697","25.216414017786697","25.216414017786697"
"22789","25.24993048276489","25.24993048276489","25.24993048276489"
"22794","25.18837195595703","25.18837195595703","25.18837195595703"
"22799","24.71835484571224","24.71835484571224","24.71835484571224"
"22804","25.655044057623076","25.655044057623076","25.655044057623076"
"22809","24.102300120807225","24.102300120807225","24.102300120807225"
"22814","24.629314473677802","24.629314473677802","24.629314473677802"
"22819","24.782294212432774","24.782294212432774","24.782294212432774"
"22824","25.445256077472372","25.445256077472372","25.445256077472372"
"22829","25.5417852495087","25.5417852495087","25.5417852495087"
"22834","25.938357055019093","25.938357055019093","25.938357055019093"
"22839","26.46308962427905","26.46308962427905","26.46308962427905"
"22844","27.052199808811288","27.052199808811288","27.052199808811288"
"22849","27.190640181805758","27.190640181805758","27.190640181805758"
"22854","27.14058468520456","27.14058468520456","27.14058468520456"
"22859","27.21317090200832","27.21317090200832","27.21317090200832"
"22864","27.499558762495873","27.499558762495873","27.499558762495873"
"22869","27.043038387322834","27.043038387322834","27.043038387322834"
"22874","27.108307766079136","27.108307766079136","27.108307766079136"
"22879","27.76193555931609","27.76193555931609","27.76193555931609"
"22884","27.780379293172388","27.780379293172388","27.780379293172388"
"22889","27.247618636246585","27.247618636246585","27.247618636246585"
"22894","27.300267018074777","27.300267018074777","27.300267018074777"
"22899","27.696546635456215","27.696546635456215","27.696546635456215"
"22904","28.84663968851369","28.84663968851369","28.84663968851369"
"22909","28.158592555736746","28.158592555736746","28.158592555736746"
"22914","27.393466293157008","27.393466293157008","27.393466293157008"
"22919","27.91351646172185","27.91351646172185","27.91351646172185"
"22924","27.657434888898948","27.657434888898948","27.657434888898948"
"22929","28.039300431186213","28.039300431186213","28.039300431186213"
"22934","27.825190154820366","27.825190154820366","27.825190154820366"
"22939","28.495925925033262","28.495925925033262","28.495925925033262"
"22944","28.450115490261197","28.450115490261197","28.450115490261197"
"22949","28.58175524015259","28.58175524015259","28.58175524015259"
"22954","28.562854926659206","28.562854926659206","28.562854926659206"
"22959","28.527184816101368","28.527184816101368","28.527184816101368"
"22964","27.924605810933535","27.924605810933535","27.924605810933535"
"22969","27.57590500441776","27.57590500441776","27.57590500441776"
"22974","27.872020699684253","27.872020699684253","27.872020699684253"
"22979","28.215581231015836","28.215581231015836","28.215581231015836"
"22984","27.364661223713007","27.364661223713007","27.364661223713007"
"22989","27.84284995888687","27.84284995888687","27.84284995888687"
"22994","27.053843325356542","27.053843325356542","27.053843325356542"
"22999","26.845515185524356","26.845515185524356","26.845515185524356"
"23004","26.30266379188109","26.30266379188109","26.30266379188109"
"23009","26.921854404147037","26.921854404147037","26.921854404147037"
"23014","26.448273061636563","26.448273061636563","26.448273061636563"
"23019","26.373711110618743","26.373711110618743","26.373711110618743"
"23024","25.35606656328599","25.35606656328599","25.35606656328599"
"23029","24.63928291925289","24.63928291925289","24.63928291925289"
"23034","24.66078206547693","24.66078206547693","24.66078206547693"
"23039","24.734104296259567","24.734104296259567","24.734104296259567"
"23044","24.801086053973613","24.801086053973613","24.801086053973613"
"23049","24.489320289584494","24.489320289584494","24.489320289584494"
"23054","24.79668469382736","24.79668469382736","24.79668469382736"
"23059","25.384093304642565","25.384093304642565","25.384093304642565"
"23064","25.6485200679316","25.6485200679316","25.6485200679316"
"23069","25.24826316585738","25.24826316585738","25.24826316585738"
"23074","24.998127116654793","24.998127116654793","24.998127116654793"
"23079","25.743713498673124","25.743713498673124","25.743713498673124"
"23084","25.697496695096106","25.697496695096106","25.697496695096106"
"23089","25.378150695458995","25.378150695458995","25.378150695458995"
"23094","25.690475444325706","25.690475444325706","25.690475444325706"
"23099","25.739482300861575","25.739482300861575","25.739482300861575"
"23104","26.193062775025613","26.193062775025613","26.193062775025613"
"23109","26.347275877770393","26.347275877770393","26.347275877770393"
"23114","26.50645069647195","26.50645069647195","26.50645069647195"
"23119","26.88646535884714","26.88646535884714","26.88646535884714"
"23124","26.51671714943515","26.51671714943515","26.51671714943515"
"23129","26.141441899226617","26.141441899226617","26.141441899226617"
"23134","26.3327675539548","26.3327675539548","26.3327675539548"
"23139","26.116231465891182","26.116231465891182","26.116231465891182"
"23144","26.302690500463253","26.302690500463253","26.302690500463253"
"23149","26.3200075759003","26.3200075759003","26.3200075759003"
"23154","26.021112047571027","26.021112047571027","26.021112047571027"
"23159","25.729499836002432","25.729499836002432","25.729499836002432"
"23164","26.103773133063356","26.103773133063356","26.103773133063356"
"23169","25.903640744345857","25.903640744345857","25.903640744345857"
"23174","24.981687921836997","24.981687921836997","24.981687921836997"
"23179","25.26019549625369","25.26019549625369","25.26019549625369"
"23184","25.448442439716942","25.448442439716942","25.448442439716942"
"23189","25.569853235947686","25.569853235947686","25.569853235947686"
"23194","25.69169947287336","25.69169947287336","25.69169947287336"
"23199","26.56611818055397","26.56611818055397","26.56611818055397"
"23204","26.796404159189738","26.796404159189738","26.796404159189738"
"23209","26.02475160953294","26.02475160953294","26.02475160953294"
"23214","26.229182327632394","26.229182327632394","26.229182327632394"
"23219","24.87927250681573","24.87927250681573","24.87927250681573"
"23224","24.644543531727166","24.644543531727166","24.644543531727166"
"23229","23.938170917774247","23.938170917774247","23.938170917774247"
"23234","23.57545646167489","23.57545646167489","23.57545646167489"
"23239","24.16343832141375","24.16343832141375","24.16343832141375"
"23244","24.010895132257453","24.010895132257453","24.010895132257453"
"23249","24.864207660701705","24.864207660701705","24.864207660701705"
"23254","24.64088058444206","24.64088058444206","24.64088058444206"
"23259","24.69216034777194","24.69216034777194","24.69216034777194"
"23264","24.30962898858271","24.30962898858271","24.30962898858271"
"23269","24.898042037435044","24.898042037435044","24.898042037435044"
"23274","24.494613964051936","24.494613964051936","24.494613964051936"
"23279","25.71906442106618","25.71906442106618","25.71906442106618"
"23284","25.780979752817302","25.780979752817302","25.780979752817302"
"23289","27.134487961099147","27.134487961099147","27.134487961099147"
"23294","26.78050638712834","26.78050638712834","26.78050638712834"
"23299","26.81431043286823","26.81431043286823","26.81431043286823"
"23304","27.023540283330593","27.023540283330593","27.023540283330593"
"23309","26.78513602017966","26.78513602017966","26.78513602017966"
"23314","26.710600290471636","26.710600290471636","26.710600290471636"
"23319","26.069400660712763","26.069400660712763","26.069400660712763"
"23324","26.189352977550485","26.189352977550485","26.189352977550485"
"23329","27.415289649994573","27.415289649994573","27.415289649994573"
"23334","27.49470050184055","27.49470050184055","27.49470050184055"
"23339","27.470865446388853","27.470865446388853","27.470865446388853"
"23344","26.67587936796075","26.67587936796075","26.67587936796075"
"23349","27.436892323703155","27.436892323703155","27.436892323703155"
"23354","29.125045474082867","29.125045474082867","29.125045474082867"
"23359","28.722348823180045","28.722348823180045","28.722348823180045"
"23364","28.93682153231595","28.93682153231595","28.93682153231595"
"23369","29.045342955049417","29.045342955049417","29.045342955049417"
"23374","29.672822043226233","29.672822043226233","29.672822043226233"
"23379","30.079545662141804","30.079545662141804","30.079545662141804"
"23384","30.817280286713803","30.817280286713803","30.817280286713803"
"23389","30.230712870164634","30.230712870164634","30.230712870164634"
"23394","30.44357807966703","30.44357807966703","30.44357807966703"
"23399","30.412147920590147","30.412147920590147","30.412147920590147"
"23404","30.641972493133196","30.641972493133196","30.641972493133196"
"23409","28.77019630553268","28.77019630553268","28.77019630553268"
"23414","29.08038594578788","29.08038594578788","29.08038594578788"
"23419","28.286641902107124","28.286641902107124","28.286641902107124"
"23424","27.85385546956369","27.85385546956369","27.85385546956369"
"23429","27.882482914832686","27.882482914832686","27.882482914832686"
"23434","28.380411692873494","28.380411692873494","28.380411692873494"
"23439","29.07985707997053","29.07985707997053","29.07985707997053"
"23444","30.12268775301662","30.12268775301662","30.12268775301662"
"23449","30.1879569497663","30.1879569497663","30.1879569497663"
"23454","30.826651530731464","30.826651530731464","30.826651530731464"
"23459","31.278267353804402","31.278267353804402","31.278267353804402"
"23464","31.42646764429625","31.42646764429625","31.42646764429625"
"23469","31.689420734590843","31.689420734590843","31.689420734590843"
"23474","31.105180856572492","31.105180856572492","31.105180856572492"
"23479","30.77789677732307","30.77789677732307","30.77789677732307"
"23484","31.500461046707613","31.500461046707613","31.500461046707613"
"23489","31.401376368269098","31.401376368269098","31.401376368269098"
"23494","31.361609198692882","31.361609198692882","31.361609198692882"
