"Step","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"4393","20.775110139735524","20.775110139735524","20.775110139735524"
"4394","21.44931227216531","21.44931227216531","21.44931227216531"
"4395","21.104856993598297","21.104856993598297","21.104856993598297"
"4396","22.190914642145476","22.190914642145476","22.190914642145476"
"4397","21.150254125219092","21.150254125219092","21.150254125219092"
"4398","22.353759428646313","22.353759428646313","22.353759428646313"
"4399","21.934204380351357","21.934204380351357","21.934204380351357"
"4400","21.637182201467123","21.637182201467123","21.637182201467123"
"4401","21.659156275038008","21.659156275038008","21.659156275038008"
"4402","21.295647090224914","21.295647090224914","21.295647090224914"
"4403","21.505304536699196","21.505304536699196","21.505304536699196"
"4404","21.051939361860427","21.051939361860427","21.051939361860427"
"4405","21.225443014804032","21.225443014804032","21.225443014804032"
"4406","21.69771937349453","21.69771937349453","21.69771937349453"
"4407","20.94949413992893","20.94949413992893","20.94949413992893"
"4408","21.044614216141554","21.044614216141554","21.044614216141554"
"4409","20.681011979110444","20.681011979110444","20.681011979110444"
"4410","20.538670638246234","20.538670638246234","20.538670638246234"
"4411","19.755132874695462","19.755132874695462","19.755132874695462"
"4412","20.55696193720697","20.55696193720697","20.55696193720697"
"4413","20.9518757083262","20.9518757083262","20.9518757083262"
"4414","20.488960523567183","20.488960523567183","20.488960523567183"
"4415","21.761513593322515","21.761513593322515","21.761513593322515"
"4416","22.3106211804656","22.3106211804656","22.3106211804656"
"4417","22.337051315902666","22.337051315902666","22.337051315902666"
"4418","22.798117856690887","22.798117856690887","22.798117856690887"
"4419","23.125842624770222","23.125842624770222","23.125842624770222"
"4420","23.11156560000083","23.11156560000083","23.11156560000083"
"4421","23.27006846717989","23.27006846717989","23.27006846717989"
"4422","23.054377052037253","23.054377052037253","23.054377052037253"
"4423","22.690005956128132","22.690005956128132","22.690005956128132"
"4424","23.957735195669674","23.957735195669674","23.957735195669674"
"4425","23.959773735592165","23.959773735592165","23.959773735592165"
"4426","25.07673554319021","25.07673554319021","25.07673554319021"
"4427","25.020477735597836","25.020477735597836","25.020477735597836"
"4428","24.583661788901335","24.583661788901335","24.583661788901335"
"4429","25.111739721966227","25.111739721966227","25.111739721966227"
"4430","26.243515837504525","26.243515837504525","26.243515837504525"
"4431","26.79769069883193","26.79769069883193","26.79769069883193"
"4432","26.948822769021504","26.948822769021504","26.948822769021504"
"4433","26.66908297427036","26.66908297427036","26.66908297427036"
"4434","25.617806244353677","25.617806244353677","25.617806244353677"
"4435","26.029745457322765","26.029745457322765","26.029745457322765"
"4436","25.759296291386605","25.759296291386605","25.759296291386605"
"4437","25.65821018575376","25.65821018575376","25.65821018575376"
"4438","25.45821108258453","25.45821108258453","25.45821108258453"
"4439","24.473904822997365","24.473904822997365","24.473904822997365"
"4440","25.005363104236793","25.005363104236793","25.005363104236793"
"4441","24.602415865887547","24.602415865887547","24.602415865887547"
"4442","24.852012957393235","24.852012957393235","24.852012957393235"
"4443","25.353987688727813","25.353987688727813","25.353987688727813"
"4444","25.569735919668492","25.569735919668492","25.569735919668492"
"4445","26.854541188223774","26.854541188223774","26.854541188223774"
"4446","28.36777595253232","28.36777595253232","28.36777595253232"
"4447","28.599762137038546","28.599762137038546","28.599762137038546"
"4448","28.95564117833489","28.95564117833489","28.95564117833489"
"4449","29.389475642910902","29.389475642910902","29.389475642910902"
"4450","29.24001929626143","29.24001929626143","29.24001929626143"
"4451","29.490512025381967","29.490512025381967","29.490512025381967"
"4452","30.256463487281962","30.256463487281962","30.256463487281962"
"4453","30.305880224861404","30.305880224861404","30.305880224861404"
"4454","30.436852979848226","30.436852979848226","30.436852979848226"
"4455","30.44653079457791","30.44653079457791","30.44653079457791"
"4456","30.622845082681156","30.622845082681156","30.622845082681156"
"4457","30.397412352382794","30.397412352382794","30.397412352382794"
"4458","30.33797952253927","30.33797952253927","30.33797952253927"
"4459","29.159710718641545","29.159710718641545","29.159710718641545"
"4460","29.883299688272146","29.883299688272146","29.883299688272146"
"4461","29.629072840329062","29.629072840329062","29.629072840329062"
"4462","28.90986392675826","28.90986392675826","28.90986392675826"
"4463","28.694777415126413","28.694777415126413","28.694777415126413"
"4464","29.217143190181382","29.217143190181382","29.217143190181382"
"4465","28.74761422441372","28.74761422441372","28.74761422441372"
"4466","28.474147799226376","28.474147799226376","28.474147799226376"
"4467","29.39968900708964","29.39968900708964","29.39968900708964"
"4468","29.488714129250774","29.488714129250774","29.488714129250774"
"4469","29.45013001278327","29.45013001278327","29.45013001278327"
"4470","29.392660713568244","29.392660713568244","29.392660713568244"
"4471","28.407806818382365","28.407806818382365","28.407806818382365"
"4472","27.894775287762265","27.894775287762265","27.894775287762265"
"4473","28.452648628189962","28.452648628189962","28.452648628189962"
"4474","27.687796201382586","27.687796201382586","27.687796201382586"
"4475","25.979265051739734","25.979265051739734","25.979265051739734"
"4476","26.234592363459974","26.234592363459974","26.234592363459974"
"4477","26.085842130781852","26.085842130781852","26.085842130781852"
"4478","26.422862675986494","26.422862675986494","26.422862675986494"
"4479","26.576418672637484","26.576418672637484","26.576418672637484"
"4480","26.399238758615855","26.399238758615855","26.399238758615855"
"4481","26.42186843487231","26.42186843487231","26.42186843487231"
"4482","26.766150235506437","26.766150235506437","26.766150235506437"
"4483","26.489947450419645","26.489947450419645","26.489947450419645"
"4484","26.00864242469416","26.00864242469416","26.00864242469416"
"4485","26.148917844929976","26.148917844929976","26.148917844929976"
"4486","26.23709604212919","26.23709604212919","26.23709604212919"
"4487","26.160431285120794","26.160431285120794","26.160431285120794"
"4488","24.92526996304204","24.92526996304204","24.92526996304204"
"4489","25.0218642478454","25.0218642478454","25.0218642478454"
"4490","24.94158765076834","24.94158765076834","24.94158765076834"
"4491","25.328432639446472","25.328432639446472","25.328432639446472"
"4492","25.45320317330124","25.45320317330124","25.45320317330124"
"4493","25.4049764132573","25.4049764132573","25.4049764132573"
"4494","25.954285744956902","25.954285744956902","25.954285744956902"
"4495","26.150458919910854","26.150458919910854","26.150458919910854"
"4496","25.650258734685064","25.650258734685064","25.650258734685064"
"4497","25.67040004860396","25.67040004860396","25.67040004860396"
"4498","25.374375473323767","25.374375473323767","25.374375473323767"
"4499","25.41700769897052","25.41700769897052","25.41700769897052"
"4500","25.023527696927605","25.023527696927605","25.023527696927605"
"4501","25.279991822315587","25.279991822315587","25.279991822315587"
"4502","25.284874665545207","25.284874665545207","25.284874665545207"
"4503","25.924854078687677","25.924854078687677","25.924854078687677"
"4504","25.529304698880487","25.529304698880487","25.529304698880487"
"4505","24.89586675596284","24.89586675596284","24.89586675596284"
"4506","25.709883875028865","25.709883875028865","25.709883875028865"
"4507","26.34337935059675","26.34337935059675","26.34337935059675"
"4508","25.56659166741651","25.56659166741651","25.56659166741651"
"4509","25.039572296905252","25.039572296905252","25.039572296905252"
"4510","24.967482925768408","24.967482925768408","24.967482925768408"
"4511","24.97816527589602","24.97816527589602","24.97816527589602"
"4512","24.926981074543406","24.926981074543406","24.926981074543406"
"4513","25.231039481789175","25.231039481789175","25.231039481789175"
"4514","25.234483811580567","25.234483811580567","25.234483811580567"
"4515","26.467619983170657","26.467619983170657","26.467619983170657"
"4516","26.433286846321415","26.433286846321415","26.433286846321415"
"4517","25.32141989105072","25.32141989105072","25.32141989105072"
"4518","25.464137291407496","25.464137291407496","25.464137291407496"
"4519","24.485825482355736","24.485825482355736","24.485825482355736"
"4520","24.90849420145527","24.90849420145527","24.90849420145527"
"4521","25.117043395116248","25.117043395116248","25.117043395116248"
"4522","24.849409769048222","24.849409769048222","24.849409769048222"
"4523","24.493440453658483","24.493440453658483","24.493440453658483"
"4524","24.888561324928446","24.888561324928446","24.888561324928446"
"4525","26.113942087842755","26.113942087842755","26.113942087842755"
"4526","26.21626327597991","26.21626327597991","26.21626327597991"
"4527","25.95240817146941","25.95240817146941","25.95240817146941"
"4528","25.914866538656394","25.914866538656394","25.914866538656394"
"4529","25.883126573172344","25.883126573172344","25.883126573172344"
"4530","26.523218354179292","26.523218354179292","26.523218354179292"
"4531","26.569346450323227","26.569346450323227","26.569346450323227"
"4532","26.198729991737085","26.198729991737085","26.198729991737085"
"4533","25.57738990058452","25.57738990058452","25.57738990058452"
"4534","25.70891978930777","25.70891978930777","25.70891978930777"
"4535","25.26394795058587","25.26394795058587","25.26394795058587"
"4536","25.030882264782605","25.030882264782605","25.030882264782605"
"4537","26.005903584931065","26.005903584931065","26.005903584931065"
"4538","26.406815304904953","26.406815304904953","26.406815304904953"
"4539","25.80107680289324","25.80107680289324","25.80107680289324"
"4540","26.771844777083206","26.771844777083206","26.771844777083206"
"4541","28.040245899305692","28.040245899305692","28.040245899305692"
"4542","28.281340397048304","28.281340397048304","28.281340397048304"
"4543","28.141209765413834","28.141209765413834","28.141209765413834"
"4544","27.98131305609981","27.98131305609981","27.98131305609981"
"4545","28.007675246799426","28.007675246799426","28.007675246799426"
"4546","27.841569424827092","27.841569424827092","27.841569424827092"
"4547","28.21031236257637","28.21031236257637","28.21031236257637"
"4548","27.863108092358797","27.863108092358797","27.863108092358797"
"4549","28.231044525837678","28.231044525837678","28.231044525837678"
"4550","28.950473541632665","28.950473541632665","28.950473541632665"
"4551","29.03562318377916","29.03562318377916","29.03562318377916"
"4552","29.12642780057015","29.12642780057015","29.12642780057015"
"4553","28.691131806414045","28.691131806414045","28.691131806414045"
"4554","28.63888441883655","28.63888441883655","28.63888441883655"
"4555","28.519542308568568","28.519542308568568","28.519542308568568"
"4556","28.52735191998462","28.52735191998462","28.52735191998462"
"4557","27.949280127023467","27.949280127023467","27.949280127023467"
"4558","27.49567774806578","27.49567774806578","27.49567774806578"
"4559","27.448080575025468","27.448080575025468","27.448080575025468"
"4560","27.38151447612178","27.38151447612178","27.38151447612178"
"4561","26.16901037522091","26.16901037522091","26.16901037522091"
"4562","25.88887099631178","25.88887099631178","25.88887099631178"
"4563","26.040932883142503","26.040932883142503","26.040932883142503"
"4564","26.47250003436975","26.47250003436975","26.47250003436975"
"4565","26.181032883124498","26.181032883124498","26.181032883124498"
"4566","26.355291900926073","26.355291900926073","26.355291900926073"
"4567","26.164023529136394","26.164023529136394","26.164023529136394"
"4568","26.881675108371315","26.881675108371315","26.881675108371315"
