"Step","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"1662","-62.01040545801966","-62.01040545801966","-62.01040545801966"
"1663","-61.91755963974951","-61.91755963974951","-61.91755963974951"
"1664","-61.34576615338068","-61.34576615338068","-61.34576615338068"
"1665","-60.62922161242934","-60.62922161242934","-60.62922161242934"
"1666","-60.96013635139116","-60.96013635139116","-60.96013635139116"
"1667","-60.52941559068522","-60.52941559068522","-60.52941559068522"
"1668","-60.423326404279976","-60.423326404279976","-60.423326404279976"
"1669","-61.26921652916074","-61.26921652916074","-61.26921652916074"
"1670","-60.72758404498506","-60.72758404498506","-60.72758404498506"
"1671","-61.55868939529424","-61.55868939529424","-61.55868939529424"
"1672","-61.66441506380667","-61.66441506380667","-61.66441506380667"
"1673","-62.63729615860815","-62.63729615860815","-62.63729615860815"
"1674","-62.118998492940754","-62.118998492940754","-62.118998492940754"
"1675","-61.941318329583844","-61.941318329583844","-61.941318329583844"
"1676","-61.78109193449034","-61.78109193449034","-61.78109193449034"
"1677","-61.56023216871942","-61.56023216871942","-61.56023216871942"
"1678","-60.645852137245484","-60.645852137245484","-60.645852137245484"
"1679","-60.26898464207956","-60.26898464207956","-60.26898464207956"
"1680","-59.572381567108984","-59.572381567108984","-59.572381567108984"
"1681","-58.13119857557492","-58.13119857557492","-58.13119857557492"
"1682","-57.9926156362877","-57.9926156362877","-57.9926156362877"
"1683","-57.9405023915825","-57.9405023915825","-57.9405023915825"
"1684","-57.99957808940589","-57.99957808940589","-57.99957808940589"
"1685","-57.709832996350606","-57.709832996350606","-57.709832996350606"
"1686","-57.33406675207139","-57.33406675207139","-57.33406675207139"
"1687","-56.952688193928935","-56.952688193928935","-56.952688193928935"
"1688","-57.71356039918678","-57.71356039918678","-57.71356039918678"
"1689","-57.85894776695328","-57.85894776695328","-57.85894776695328"
"1690","-57.30191184322998","-57.30191184322998","-57.30191184322998"
"1691","-57.054148326428546","-57.054148326428546","-57.054148326428546"
"1692","-56.84566820113007","-56.84566820113007","-56.84566820113007"
"1693","-57.23993723035272","-57.23993723035272","-57.23993723035272"
"1694","-57.40518389455516","-57.40518389455516","-57.40518389455516"
"1695","-57.42982441700874","-57.42982441700874","-57.42982441700874"
"1696","-57.44398957619858","-57.44398957619858","-57.44398957619858"
"1697","-57.37566401383805","-57.37566401383805","-57.37566401383805"
"1698","-57.40830307770547","-57.40830307770547","-57.40830307770547"
"1699","-57.33142378781982","-57.33142378781982","-57.33142378781982"
"1700","-56.949120757725375","-56.949120757725375","-56.949120757725375"
"1701","-56.520435576136066","-56.520435576136066","-56.520435576136066"
"1702","-56.65978211454086","-56.65978211454086","-56.65978211454086"
"1703","-56.85280321089226","-56.85280321089226","-56.85280321089226"
"1704","-56.92864921914475","-56.92864921914475","-56.92864921914475"
"1705","-55.835695542197016","-55.835695542197016","-55.835695542197016"
"1706","-56.10578038018652","-56.10578038018652","-56.10578038018652"
"1707","-55.656456760824106","-55.656456760824106","-55.656456760824106"
"1708","-52.95457092961058","-52.95457092961058","-52.95457092961058"
"1709","-54.01402687279458","-54.01402687279458","-54.01402687279458"
"1710","-53.32691081484749","-53.32691081484749","-53.32691081484749"
"1711","-53.2621686085323","-53.2621686085323","-53.2621686085323"
"1712","-52.91988525292731","-52.91988525292731","-52.91988525292731"
"1713","-52.42444943800353","-52.42444943800353","-52.42444943800353"
"1714","-52.88242546592055","-52.88242546592055","-52.88242546592055"
"1715","-53.03117483918744","-53.03117483918744","-53.03117483918744"
"1716","-52.57287457568284","-52.57287457568284","-52.57287457568284"
"1717","-52.54156060208814","-52.54156060208814","-52.54156060208814"
"1718","-50.91252267281122","-50.91252267281122","-50.91252267281122"
"1719","-50.168833578960076","-50.168833578960076","-50.168833578960076"
"1720","-50.165373665303214","-50.165373665303214","-50.165373665303214"
"1721","-50.31645266052285","-50.31645266052285","-50.31645266052285"
"1722","-49.71377760214171","-49.71377760214171","-49.71377760214171"
"1723","-49.73222443476539","-49.73222443476539","-49.73222443476539"
"1724","-48.55490627361487","-48.55490627361487","-48.55490627361487"
"1725","-49.8320781489031","-49.8320781489031","-49.8320781489031"
"1726","-48.57456496616594","-48.57456496616594","-48.57456496616594"
"1727","-49.52541519825439","-49.52541519825439","-49.52541519825439"
"1728","-49.64229295302626","-49.64229295302626","-49.64229295302626"
"1729","-50.27283709332701","-50.27283709332701","-50.27283709332701"
"1730","-50.738010522607645","-50.738010522607645","-50.738010522607645"
"1731","-51.02508392060902","-51.02508392060902","-51.02508392060902"
"1732","-51.30350846158752","-51.30350846158752","-51.30350846158752"
"1733","-50.561072582725075","-50.561072582725075","-50.561072582725075"
"1734","-50.860727587024094","-50.860727587024094","-50.860727587024094"
"1735","-51.59009556877024","-51.59009556877024","-51.59009556877024"
"1736","-51.88307441670534","-51.88307441670534","-51.88307441670534"
"1737","-52.792518808572055","-52.792518808572055","-52.792518808572055"
"1738","-53.08560715631896","-53.08560715631896","-53.08560715631896"
"1739","-53.509766671798076","-53.509766671798076","-53.509766671798076"
"1740","-53.347505114070835","-53.347505114070835","-53.347505114070835"
"1741","-53.06201926568122","-53.06201926568122","-53.06201926568122"
"1742","-52.9925494330901","-52.9925494330901","-52.9925494330901"
"1743","-53.234925350462845","-53.234925350462845","-53.234925350462845"
"1744","-53.3016387235997","-53.3016387235997","-53.3016387235997"
"1745","-53.46544781747694","-53.46544781747694","-53.46544781747694"
"1746","-53.49170935944175","-53.49170935944175","-53.49170935944175"
"1747","-54.03271009175759","-54.03271009175759","-54.03271009175759"
"1748","-54.05876013086351","-54.05876013086351","-54.05876013086351"
"1749","-53.64822117030986","-53.64822117030986","-53.64822117030986"
"1750","-53.00212092592958","-53.00212092592958","-53.00212092592958"
"1751","-51.8489820384825","-51.8489820384825","-51.8489820384825"
"1752","-51.89161349387343","-51.89161349387343","-51.89161349387343"
"1753","-51.82233408728688","-51.82233408728688","-51.82233408728688"
"1754","-51.61898825755641","-51.61898825755641","-51.61898825755641"
"1755","-51.942812971169175","-51.942812971169175","-51.942812971169175"
"1756","-52.83454218306178","-52.83454218306178","-52.83454218306178"
"1757","-51.425770393240334","-51.425770393240334","-51.425770393240334"
"1758","-52.65611600185195","-52.65611600185195","-52.65611600185195"
"1759","-52.26861967942364","-52.26861967942364","-52.26861967942364"
"1760","-51.99658194816146","-51.99658194816146","-51.99658194816146"
"1761","-52.283444296425444","-52.283444296425444","-52.283444296425444"
"1762","-51.8115546885093","-51.8115546885093","-51.8115546885093"
"1763","-51.33941411302753","-51.33941411302753","-51.33941411302753"
"1764","-51.295109950242775","-51.295109950242775","-51.295109950242775"
"1765","-50.463284139888245","-50.463284139888245","-50.463284139888245"
"1766","-50.61408736818939","-50.61408736818939","-50.61408736818939"
"1767","-50.89694371738141","-50.89694371738141","-50.89694371738141"
"1768","-51.82663586150941","-51.82663586150941","-51.82663586150941"
"1769","-50.366065750491224","-50.366065750491224","-50.366065750491224"
"1770","-49.877023770666895","-49.877023770666895","-49.877023770666895"
"1771","-49.5071740678427","-49.5071740678427","-49.5071740678427"
"1772","-50.7040597790379","-50.7040597790379","-50.7040597790379"
"1773","-50.677088388759515","-50.677088388759515","-50.677088388759515"
"1774","-50.781717593226865","-50.781717593226865","-50.781717593226865"
"1775","-49.22526354270452","-49.22526354270452","-49.22526354270452"
"1776","-49.24122126089332","-49.24122126089332","-49.24122126089332"
"1777","-49.60289316533175","-49.60289316533175","-49.60289316533175"
"1778","-48.947894458162466","-48.947894458162466","-48.947894458162466"
"1779","-49.547514642798326","-49.547514642798326","-49.547514642798326"
"1780","-48.82659409662941","-48.82659409662941","-48.82659409662941"
"1781","-48.90806633764985","-48.90806633764985","-48.90806633764985"
"1782","-48.77589356242233","-48.77589356242233","-48.77589356242233"
"1783","-49.136914412566576","-49.136914412566576","-49.136914412566576"
"1784","-49.897488689330174","-49.897488689330174","-49.897488689330174"
"1785","-49.65225679403943","-49.65225679403943","-49.65225679403943"
"1786","-49.81934635674344","-49.81934635674344","-49.81934635674344"
"1787","-50.05149168517613","-50.05149168517613","-50.05149168517613"
"1788","-50.396529766909424","-50.396529766909424","-50.396529766909424"
"1789","-50.38277233202073","-50.38277233202073","-50.38277233202073"
"1790","-50.29114768054139","-50.29114768054139","-50.29114768054139"
"1791","-49.61975835340195","-49.61975835340195","-49.61975835340195"
"1792","-49.51548041567692","-49.51548041567692","-49.51548041567692"
"1793","-50.126083711528956","-50.126083711528956","-50.126083711528956"
"1794","-49.1871765359073","-49.1871765359073","-49.1871765359073"
"1795","-49.58763712306247","-49.58763712306247","-49.58763712306247"
"1796","-50.002349752468035","-50.002349752468035","-50.002349752468035"
"1797","-50.05046992158379","-50.05046992158379","-50.05046992158379"
"1798","-50.148644873636606","-50.148644873636606","-50.148644873636606"
"1799","-50.986733271654884","-50.986733271654884","-50.986733271654884"
"1800","-50.884991353801716","-50.884991353801716","-50.884991353801716"
"1801","-50.52264826250625","-50.52264826250625","-50.52264826250625"
"1802","-50.50088146966104","-50.50088146966104","-50.50088146966104"
"1803","-49.628963050561424","-49.628963050561424","-49.628963050561424"
"1804","-50.15417640598871","-50.15417640598871","-50.15417640598871"
"1805","-49.80300492099416","-49.80300492099416","-49.80300492099416"
"1806","-49.00304096958016","-49.00304096958016","-49.00304096958016"
"1807","-48.78513145573149","-48.78513145573149","-48.78513145573149"
"1808","-49.18426550359635","-49.18426550359635","-49.18426550359635"
"1809","-48.810686675188165","-48.810686675188165","-48.810686675188165"
"1810","-49.38001530740163","-49.38001530740163","-49.38001530740163"
"1811","-49.734868955996625","-49.734868955996625","-49.734868955996625"
"1812","-48.24974939595372","-48.24974939595372","-48.24974939595372"
"1813","-47.57002592936831","-47.57002592936831","-47.57002592936831"
"1814","-48.35569223500075","-48.35569223500075","-48.35569223500075"
"1815","-48.95570152782685","-48.95570152782685","-48.95570152782685"
"1816","-48.67421995347851","-48.67421995347851","-48.67421995347851"
"1817","-48.48129436052379","-48.48129436052379","-48.48129436052379"
"1818","-48.62926299280002","-48.62926299280002","-48.62926299280002"
"1819","-48.426618523047495","-48.426618523047495","-48.426618523047495"
"1820","-48.008310254915756","-48.008310254915756","-48.008310254915756"
"1821","-48.22973519123661","-48.22973519123661","-48.22973519123661"
"1822","-48.11001511365527","-48.11001511365527","-48.11001511365527"
"1823","-49.464141674730556","-49.464141674730556","-49.464141674730556"
"1824","-49.76635337413991","-49.76635337413991","-49.76635337413991"
"1825","-50.3856354571071","-50.3856354571071","-50.3856354571071"
"1826","-49.33963771598116","-49.33963771598116","-49.33963771598116"
"1827","-49.042776340793935","-49.042776340793935","-49.042776340793935"
"1828","-49.05296623755317","-49.05296623755317","-49.05296623755317"
"1829","-48.54698207761956","-48.54698207761956","-48.54698207761956"
"1830","-48.37619840383721","-48.37619840383721","-48.37619840383721"
"1831","-48.122888390331674","-48.122888390331674","-48.122888390331674"
"1832","-47.075517842438124","-47.075517842438124","-47.075517842438124"
"1833","-46.2932758476844","-46.2932758476844","-46.2932758476844"
"1834","-46.70059211335152","-46.70059211335152","-46.70059211335152"
"1835","-46.561143298879145","-46.561143298879145","-46.561143298879145"
"1836","-46.92545794673254","-46.92545794673254","-46.92545794673254"
"1837","-47.52648109269519","-47.52648109269519","-47.52648109269519"
"1838","-47.64494423833102","-47.64494423833102","-47.64494423833102"
"1839","-48.170476090198456","-48.170476090198456","-48.170476090198456"
"1840","-47.40199438372486","-47.40199438372486","-47.40199438372486"
"1841","-46.70374143055973","-46.70374143055973","-46.70374143055973"
"1842","-46.55688910405596","-46.55688910405596","-46.55688910405596"
"1843","-46.75956186362435","-46.75956186362435","-46.75956186362435"
"1844","-47.70147921510489","-47.70147921510489","-47.70147921510489"
"1845","-47.38817691756526","-47.38817691756526","-47.38817691756526"
"1846","-46.97228797053524","-46.97228797053524","-46.97228797053524"
"1847","-46.40409078770625","-46.40409078770625","-46.40409078770625"
"1848","-46.7517991633361","-46.7517991633361","-46.7517991633361"
"1849","-46.612475148237564","-46.612475148237564","-46.612475148237564"
"1850","-47.01368803714838","-47.01368803714838","-47.01368803714838"
"1851","-46.943247991806196","-46.943247991806196","-46.943247991806196"
"1852","-47.262457094033934","-47.262457094033934","-47.262457094033934"
"1853","-47.94631795311894","-47.94631795311894","-47.94631795311894"
"1854","-47.787718282719936","-47.787718282719936","-47.787718282719936"
"1855","-47.69128024122087","-47.69128024122087","-47.69128024122087"
"1856","-48.006101279159076","-48.006101279159076","-48.006101279159076"
"1857","-47.41418691572594","-47.41418691572594","-47.41418691572594"
"1858","-47.53181026312391","-47.53181026312391","-47.53181026312391"
"1859","-48.73024468286122","-48.73024468286122","-48.73024468286122"
"1860","-49.59462489954224","-49.59462489954224","-49.59462489954224"
"1861","-49.778194132240515","-49.778194132240515","-49.778194132240515"
"1862","-49.150344047352654","-49.150344047352654","-49.150344047352654"
"1863","-48.04644498635873","-48.04644498635873","-48.04644498635873"
"1864","-48.635537812310375","-48.635537812310375","-48.635537812310375"
"1865","-48.32462889401112","-48.32462889401112","-48.32462889401112"
