"Step","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"30029","23.409708311476564","23.409708311476564","23.409708311476564"
"30036","23.697646581595738","23.697646581595738","23.697646581595738"
"30043","23.8756224552764","23.8756224552764","23.8756224552764"
"30050","24.246365819737967","24.246365819737967","24.246365819737967"
"30057","24.84716710030844","24.84716710030844","24.84716710030844"
"30064","24.68985054206537","24.68985054206537","24.68985054206537"
"30071","24.69915461786301","24.69915461786301","24.69915461786301"
"30078","23.90057152388467","23.90057152388467","23.90057152388467"
"30085","24.02093859912658","24.02093859912658","24.02093859912658"
"30092","24.22609190602635","24.22609190602635","24.22609190602635"
"30099","24.28815628895274","24.28815628895274","24.28815628895274"
"30106","25.2206845354695","25.2206845354695","25.2206845354695"
"30113","25.46550065288339","25.46550065288339","25.46550065288339"
"30120","26.16236493953064","26.16236493953064","26.16236493953064"
"30127","25.951457058610554","25.951457058610554","25.951457058610554"
"30134","26.51522322403634","26.51522322403634","26.51522322403634"
"30141","26.22110392582309","26.22110392582309","26.22110392582309"
"30148","25.93474369855037","25.93474369855037","25.93474369855037"
"30155","24.433123380604197","24.433123380604197","24.433123380604197"
"30162","25.460386949364175","25.460386949364175","25.460386949364175"
"30169","25.242417624309972","25.242417624309972","25.242417624309972"
"30176","25.318008359629193","25.318008359629193","25.318008359629193"
"30183","25.327492300708364","25.327492300708364","25.327492300708364"
"30190","25.442618901281303","25.442618901281303","25.442618901281303"
"30197","24.857171198681353","24.857171198681353","24.857171198681353"
"30204","25.33513487931303","25.33513487931303","25.33513487931303"
"30211","25.63260846661149","25.63260846661149","25.63260846661149"
"30218","25.341427698941906","25.341427698941906","25.341427698941906"
"30225","25.19344292052868","25.19344292052868","25.19344292052868"
"30232","24.907786316165847","24.907786316165847","24.907786316165847"
"30239","25.84087319884332","25.84087319884332","25.84087319884332"
"30246","25.58294088490587","25.58294088490587","25.58294088490587"
"30253","25.1290800045166","25.1290800045166","25.1290800045166"
"30260","24.94322740273499","24.94322740273499","24.94322740273499"
"30267","23.849436573980388","23.849436573980388","23.849436573980388"
"30274","23.843213241659484","23.843213241659484","23.843213241659484"
"30281","23.304348289274973","23.304348289274973","23.304348289274973"
"30288","23.18674215530934","23.18674215530934","23.18674215530934"
"30295","22.50640344880389","22.50640344880389","22.50640344880389"
"30302","24.07817538076503","24.07817538076503","24.07817538076503"
"30309","25.01752293839726","25.01752293839726","25.01752293839726"
"30316","25.47782356684974","25.47782356684974","25.47782356684974"
"30323","25.81143718078764","25.81143718078764","25.81143718078764"
"30330","26.410496831414534","26.410496831414534","26.410496831414534"
"30337","27.248879210164773","27.248879210164773","27.248879210164773"
"30344","27.44129615005353","27.44129615005353","27.44129615005353"
"30351","27.591773114127626","27.591773114127626","27.591773114127626"
"30358","27.600652502213542","27.600652502213542","27.600652502213542"
"30365","27.642578158778925","27.642578158778925","27.642578158778925"
"30372","27.000310927816123","27.000310927816123","27.000310927816123"
"30379","27.466130928718176","27.466130928718176","27.466130928718176"
"30386","26.99072482429142","26.99072482429142","26.99072482429142"
"30393","27.876350088934956","27.876350088934956","27.876350088934956"
"30400","28.1537512624469","28.1537512624469","28.1537512624469"
"30407","28.125642066123408","28.125642066123408","28.125642066123408"
"30414","27.7015434471371","27.7015434471371","27.7015434471371"
"30421","27.75003193366527","27.75003193366527","27.75003193366527"
"30428","27.837353475820528","27.837353475820528","27.837353475820528"
"30435","28.293615219867746","28.293615219867746","28.293615219867746"
"30442","28.686014042838906","28.686014042838906","28.686014042838906"
"30449","29.379149065809532","29.379149065809532","29.379149065809532"
"30456","29.8981965972412","29.8981965972412","29.8981965972412"
"30463","29.894846763399084","29.894846763399084","29.894846763399084"
"30470","29.233953080253446","29.233953080253446","29.233953080253446"
"30477","30.159834317888077","30.159834317888077","30.159834317888077"
"30484","29.85204345385438","29.85204345385438","29.85204345385438"
"30491","30.109672951384894","30.109672951384894","30.109672951384894"
"30498","30.230484552932936","30.230484552932936","30.230484552932936"
"30505","29.793232584911287","29.793232584911287","29.793232584911287"
"30512","30.682356091069956","30.682356091069956","30.682356091069956"
"30519","31.0636182210313","31.0636182210313","31.0636182210313"
"30526","30.848823515311164","30.848823515311164","30.848823515311164"
"30533","30.21124371028916","30.21124371028916","30.21124371028916"
"30540","29.830199035731198","29.830199035731198","29.830199035731198"
"30547","29.38225377236943","29.38225377236943","29.38225377236943"
"30554","29.477131468868656","29.477131468868656","29.477131468868656"
"30561","29.16290683405977","29.16290683405977","29.16290683405977"
"30568","29.514610655058814","29.514610655058814","29.514610655058814"
"30575","29.517464152457872","29.517464152457872","29.517464152457872"
"30582","29.50241243887847","29.50241243887847","29.50241243887847"
"30589","29.136795635018043","29.136795635018043","29.136795635018043"
"30596","29.184601012408493","29.184601012408493","29.184601012408493"
"30603","29.70106202009305","29.70106202009305","29.70106202009305"
"30610","30.94135567819985","30.94135567819985","30.94135567819985"
"30617","31.84971189099804","31.84971189099804","31.84971189099804"
"30624","31.340757945946834","31.340757945946834","31.340757945946834"
"30631","30.27518652821767","30.27518652821767","30.27518652821767"
"30638","30.371437747609065","30.371437747609065","30.371437747609065"
"30645","30.255697197977256","30.255697197977256","30.255697197977256"
"30652","30.619719084234834","30.619719084234834","30.619719084234834"
"30659","29.401312915536504","29.401312915536504","29.401312915536504"
"30666","29.72569074132731","29.72569074132731","29.72569074132731"
"30673","29.498944807272068","29.498944807272068","29.498944807272068"
"30680","29.393827523338338","29.393827523338338","29.393827523338338"
"30687","29.33787113311686","29.33787113311686","29.33787113311686"
"30694","29.470966117714728","29.470966117714728","29.470966117714728"
"30701","28.871666333477723","28.871666333477723","28.871666333477723"
"30708","28.47875050765205","28.47875050765205","28.47875050765205"
"30715","28.574996490149065","28.574996490149065","28.574996490149065"
"30722","28.445224963056436","28.445224963056436","28.445224963056436"
"30729","26.852468780517928","26.852468780517928","26.852468780517928"
"30736","26.580360578308564","26.580360578308564","26.580360578308564"
"30743","27.06346914492672","27.06346914492672","27.06346914492672"
"30750","27.199317516758935","27.199317516758935","27.199317516758935"
"30757","26.16136417177223","26.16136417177223","26.16136417177223"
"30764","26.076233299568607","26.076233299568607","26.076233299568607"
"30771","25.771338807963215","25.771338807963215","25.771338807963215"
"30778","25.848782342863117","25.848782342863117","25.848782342863117"
"30785","26.061329852065523","26.061329852065523","26.061329852065523"
"30792","25.979498945625394","25.979498945625394","25.979498945625394"
"30799","24.997738434694064","24.997738434694064","24.997738434694064"
"30806","25.663620525849407","25.663620525849407","25.663620525849407"
"30813","25.33404749883862","25.33404749883862","25.33404749883862"
"30820","25.783054290373702","25.783054290373702","25.783054290373702"
"30827","25.75779880447689","25.75779880447689","25.75779880447689"
"30834","25.654887984614483","25.654887984614483","25.654887984614483"
"30841","25.29107041411295","25.29107041411295","25.29107041411295"
"30848","25.39920860193648","25.39920860193648","25.39920860193648"
"30855","24.25227284434992","24.25227284434992","24.25227284434992"
"30862","23.974688352746497","23.974688352746497","23.974688352746497"
"30869","24.29490820450988","24.29490820450988","24.29490820450988"
"30876","24.6174807297403","24.6174807297403","24.6174807297403"
"30883","24.979998616163822","24.979998616163822","24.979998616163822"
"30890","25.661414280807485","25.661414280807485","25.661414280807485"
"30897","26.606758844510537","26.606758844510537","26.606758844510537"
"30904","26.536803346367446","26.536803346367446","26.536803346367446"
"30911","26.402468820375802","26.402468820375802","26.402468820375802"
"30918","26.792536042712804","26.792536042712804","26.792536042712804"
"30925","26.448417972824753","26.448417972824753","26.448417972824753"
"30932","26.00861673704026","26.00861673704026","26.00861673704026"
"30939","25.345403212340827","25.345403212340827","25.345403212340827"
"30946","26.154291786034314","26.154291786034314","26.154291786034314"
"30953","25.412654305549907","25.412654305549907","25.412654305549907"
"30960","25.476823286789323","25.476823286789323","25.476823286789323"
"30967","25.231410723461376","25.231410723461376","25.231410723461376"
"30974","25.3136334868992","25.3136334868992","25.3136334868992"
"30981","25.174946972611725","25.174946972611725","25.174946972611725"
"30988","24.016778663479375","24.016778663479375","24.016778663479375"
"30995","24.358914721859982","24.358914721859982","24.358914721859982"
"31002","23.87504271059212","23.87504271059212","23.87504271059212"
"31009","23.732128049653294","23.732128049653294","23.732128049653294"
"31016","23.56392892950914","23.56392892950914","23.56392892950914"
"31023","23.617773795771555","23.617773795771555","23.617773795771555"
"31030","22.817683273296677","22.817683273296677","22.817683273296677"
"31037","23.200269953772995","23.200269953772995","23.200269953772995"
"31044","24.25476241588454","24.25476241588454","24.25476241588454"
"31051","24.086578773267163","24.086578773267163","24.086578773267163"
"31058","23.32562228740687","23.32562228740687","23.32562228740687"
"31065","22.50308695340133","22.50308695340133","22.50308695340133"
"31072","22.394113929100968","22.394113929100968","22.394113929100968"
"31079","23.423193704392308","23.423193704392308","23.423193704392308"
"31086","23.836732688099104","23.836732688099104","23.836732688099104"
"31093","24.438099812001248","24.438099812001248","24.438099812001248"
"31100","23.666366154505354","23.666366154505354","23.666366154505354"
"31107","23.651765167097206","23.651765167097206","23.651765167097206"
"31114","22.870548207171232","22.870548207171232","22.870548207171232"
"31121","23.244750470320692","23.244750470320692","23.244750470320692"
"31128","22.259799085662845","22.259799085662845","22.259799085662845"
"31135","22.320680120622125","22.320680120622125","22.320680120622125"
"31142","22.576566180080917","22.576566180080917","22.576566180080917"
"31149","23.25615330298154","23.25615330298154","23.25615330298154"
"31156","22.788292313590777","22.788292313590777","22.788292313590777"
"31163","22.84776572438831","22.84776572438831","22.84776572438831"
"31170","23.14250412965778","23.14250412965778","23.14250412965778"
"31177","23.57639783872426","23.57639783872426","23.57639783872426"
"31184","23.01590423981632","23.01590423981632","23.01590423981632"
"31191","22.723205235193902","22.723205235193902","22.723205235193902"
"31198","22.708410130027172","22.708410130027172","22.708410130027172"
"31205","23.37895597737301","23.37895597737301","23.37895597737301"
"31212","23.52488301214237","23.52488301214237","23.52488301214237"
"31219","24.082073622688796","24.082073622688796","24.082073622688796"
"31226","24.1492246792926","24.1492246792926","24.1492246792926"
"31233","25.57185411171898","25.57185411171898","25.57185411171898"
"31240","25.785210188488062","25.785210188488062","25.785210188488062"
"31247","26.587733887018484","26.587733887018484","26.587733887018484"
"31254","26.73110041919856","26.73110041919856","26.73110041919856"
"31261","26.519570539010832","26.519570539010832","26.519570539010832"
"31268","26.949774781456018","26.949774781456018","26.949774781456018"
"31275","27.073973582818443","27.073973582818443","27.073973582818443"
"31282","26.915428987939293","26.915428987939293","26.915428987939293"
"31289","26.898913985243315","26.898913985243315","26.898913985243315"
"31296","26.738339566955936","26.738339566955936","26.738339566955936"
"31303","26.251679807315767","26.251679807315767","26.251679807315767"
"31310","27.32364875164153","27.32364875164153","27.32364875164153"
"31317","26.75570608416475","26.75570608416475","26.75570608416475"
"31324","26.796742591431144","26.796742591431144","26.796742591431144"
"31331","26.049744417850047","26.049744417850047","26.049744417850047"
"31338","26.53788606785575","26.53788606785575","26.53788606785575"
"31345","27.30292214862696","27.30292214862696","27.30292214862696"
"31352","27.610129955386228","27.610129955386228","27.610129955386228"
"31359","27.46010716401884","27.46010716401884","27.46010716401884"
"31366","28.20486470482933","28.20486470482933","28.20486470482933"
"31373","27.515854165682466","27.515854165682466","27.515854165682466"
"31380","27.71534765859026","27.71534765859026","27.71534765859026"
"31387","27.305979975245904","27.305979975245904","27.305979975245904"
"31394","27.571998989437926","27.571998989437926","27.571998989437926"
"31401","27.95299370148916","27.95299370148916","27.95299370148916"
"31408","28.291551670477507","28.291551670477507","28.291551670477507"
"31415","29.0122826931158","29.0122826931158","29.0122826931158"
"31422","28.684410157704132","28.684410157704132","28.684410157704132"
"31429","27.6344849421286","27.6344849421286","27.6344849421286"
"31436","26.96555420891106","26.96555420891106","26.96555420891106"
"31443","27.74877173871242","27.74877173871242","27.74877173871242"
"31450","27.709156448663816","27.709156448663816","27.709156448663816"
"31457","27.039643137708776","27.039643137708776","27.039643137708776"
"31464","27.19809867690286","27.19809867690286","27.19809867690286"
"31471","27.495170019563087","27.495170019563087","27.495170019563087"
"31478","28.218708850871693","28.218708850871693","28.218708850871693"
"31485","28.89991714878455","28.89991714878455","28.89991714878455"
"31492","28.859756471535874","28.859756471535874","28.859756471535874"
"31499","29.275791579985384","29.275791579985384","29.275791579985384"
"31506","28.52215610978265","28.52215610978265","28.52215610978265"
"31513","28.17718923081885","28.17718923081885","28.17718923081885"
"31520","27.529231345845968","27.529231345845968","27.529231345845968"
"31527","27.938932511102877","27.938932511102877","27.938932511102877"
"31534","28.0282423089237","28.0282423089237","28.0282423089237"
"31541","27.80353949419472","27.80353949419472","27.80353949419472"
"31548","27.591581621106833","27.591581621106833","27.591581621106833"
"31555","27.575019460174932","27.575019460174932","27.575019460174932"
"31562","26.292179294772723","26.292179294772723","26.292179294772723"
"31569","26.975678488539966","26.975678488539966","26.975678488539966"
"31576","27.510052650351522","27.510052650351522","27.510052650351522"
"31583","28.08711559036478","28.08711559036478","28.08711559036478"
"31590","27.534901936789364","27.534901936789364","27.534901936789364"
"31597","28.235308066659332","28.235308066659332","28.235308066659332"
"31604","27.84095220617487","27.84095220617487","27.84095220617487"
"31611","27.608299134113807","27.608299134113807","27.608299134113807"
"31618","27.50747598569284","27.50747598569284","27.50747598569284"
"31625","27.15851560277058","27.15851560277058","27.15851560277058"
"31632","29.030081972942018","29.030081972942018","29.030081972942018"
"31639","28.299957849763203","28.299957849763203","28.299957849763203"
"31646","28.141169414739743","28.141169414739743","28.141169414739743"
"31653","27.99625991021837","27.99625991021837","27.99625991021837"
"31660","28.486144663386042","28.486144663386042","28.486144663386042"
"31667","29.35612652177091","29.35612652177091","29.35612652177091"
"31674","29.414264068059012","29.414264068059012","29.414264068059012"
"31681","30.993141636547506","30.993141636547506","30.993141636547506"
"31688","30.5586392600087","30.5586392600087","30.5586392600087"
"31695","31.223106284937895","31.223106284937895","31.223106284937895"
"31702","29.686455862026797","29.686455862026797","29.686455862026797"
"31709","29.65712163055785","29.65712163055785","29.65712163055785"
"31716","29.119358642331544","29.119358642331544","29.119358642331544"
"31723","29.46656647995616","29.46656647995616","29.46656647995616"
"31730","28.91031430132128","28.91031430132128","28.91031430132128"
"31737","27.912605592627525","27.912605592627525","27.912605592627525"
"31744","28.34879305292351","28.34879305292351","28.34879305292351"
"31751","28.529026145018506","28.529026145018506","28.529026145018506"
"31758","28.554976172653465","28.554976172653465","28.554976172653465"
"31765","28.63892330244814","28.63892330244814","28.63892330244814"
"31772","30.149579857833206","30.149579857833206","30.149579857833206"
"31779","29.4289923645836","29.4289923645836","29.4289923645836"
"31786","29.22442316348299","29.22442316348299","29.22442316348299"
"31793","28.42799465603771","28.42799465603771","28.42799465603771"
"31800","28.040966866556882","28.040966866556882","28.040966866556882"
"31807","28.422838327552178","28.422838327552178","28.422838327552178"
"31814","28.323703421518513","28.323703421518513","28.323703421518513"
"31821","28.694316472901622","28.694316472901622","28.694316472901622"
"31828","28.731926062243925","28.731926062243925","28.731926062243925"
"31835","28.458733232245244","28.458733232245244","28.458733232245244"
"31842","28.42662766332489","28.42662766332489","28.42662766332489"
"31849","29.061866582301707","29.061866582301707","29.061866582301707"
"31856","29.06164671845755","29.06164671845755","29.06164671845755"
"31863","29.0854873760979","29.0854873760979","29.0854873760979"
"31870","29.6246847797589","29.6246847797589","29.6246847797589"
"31877","29.001012891513074","29.001012891513074","29.001012891513074"
"31884","29.169455334585397","29.169455334585397","29.169455334585397"
"31891","28.96696325846235","28.96696325846235","28.96696325846235"
"31898","29.01972363348002","29.01972363348002","29.01972363348002"
"31905","28.705799401581867","28.705799401581867","28.705799401581867"
"31912","27.734347911281603","27.734347911281603","27.734347911281603"
"31919","27.842903790588622","27.842903790588622","27.842903790588622"
"31926","27.77847768266707","27.77847768266707","27.77847768266707"
"31933","28.301890173006246","28.301890173006246","28.301890173006246"
"31940","28.690821747907297","28.690821747907297","28.690821747907297"
"31947","28.44738342938505","28.44738342938505","28.44738342938505"
"31954","28.162971920194337","28.162971920194337","28.162971920194337"
"31961","28.15462505859157","28.15462505859157","28.15462505859157"
"31968","28.510428531089623","28.510428531089623","28.510428531089623"
"31975","29.085820653712528","29.085820653712528","29.085820653712528"
"31982","28.642087734277364","28.642087734277364","28.642087734277364"
"31989","28.19978796876147","28.19978796876147","28.19978796876147"
"31996","28.587545948132412","28.587545948132412","28.587545948132412"
"32003","28.067660640680938","28.067660640680938","28.067660640680938"
"32010","27.664498835407","27.664498835407","27.664498835407"
"32017","27.89074986507579","27.89074986507579","27.89074986507579"
"32024","27.99498253045562","27.99498253045562","27.99498253045562"
"32031","28.27628348479611","28.27628348479611","28.27628348479611"
"32038","28.49263907428097","28.49263907428097","28.49263907428097"
"32045","28.54553219877773","28.54553219877773","28.54553219877773"
"32052","28.311755002998826","28.311755002998826","28.311755002998826"
"32059","28.411697539820626","28.411697539820626","28.411697539820626"
"32066","28.170853796755253","28.170853796755253","28.170853796755253"
"32073","29.291323866110275","29.291323866110275","29.291323866110275"
"32080","29.635167216282277","29.635167216282277","29.635167216282277"
"32087","28.9432082408945","28.9432082408945","28.9432082408945"
"32094","29.04793678821927","29.04793678821927","29.04793678821927"
"32101","28.73310425236062","28.73310425236062","28.73310425236062"
"32108","29.68473976976527","29.68473976976527","29.68473976976527"
"32115","30.018498515517962","30.018498515517962","30.018498515517962"
"32122","30.362067732454133","30.362067732454133","30.362067732454133"
"32129","30.192299089556787","30.192299089556787","30.192299089556787"
"32136","30.083556326400736","30.083556326400736","30.083556326400736"
"32143","29.860324749547775","29.860324749547775","29.860324749547775"
"32150","30.21328096787509","30.21328096787509","30.21328096787509"
"32157","31.08088789524214","31.08088789524214","31.08088789524214"
"32164","31.53753610914617","31.53753610914617","31.53753610914617"
"32171","32.112766427728495","32.112766427728495","32.112766427728495"
"32178","31.85560767455044","31.85560767455044","31.85560767455044"
"32185","31.803621571674903","31.803621571674903","31.803621571674903"
"32192","31.452018771777613","31.452018771777613","31.452018771777613"
"32199","30.713253170959526","30.713253170959526","30.713253170959526"
"32206","30.171620682392877","30.171620682392877","30.171620682392877"
"32213","29.875683055291326","29.875683055291326","29.875683055291326"
"32220","30.37867372834554","30.37867372834554","30.37867372834554"
"32227","30.20168207794424","30.20168207794424","30.20168207794424"
"32234","30.15843997336999","30.15843997336999","30.15843997336999"
"32241","30.955175462513356","30.955175462513356","30.955175462513356"
"32248","30.393981870750817","30.393981870750817","30.393981870750817"
"32255","30.39268397548064","30.39268397548064","30.39268397548064"
"32262","30.007352254996835","30.007352254996835","30.007352254996835"
"32269","30.105669218288654","30.105669218288654","30.105669218288654"
"32276","30.124341934173312","30.124341934173312","30.124341934173312"
"32283","30.365734159440116","30.365734159440116","30.365734159440116"
"32290","30.35974076154139","30.35974076154139","30.35974076154139"
"32297","29.56791447816748","29.56791447816748","29.56791447816748"
"32304","30.16233606417237","30.16233606417237","30.16233606417237"
"32311","30.247894039293698","30.247894039293698","30.247894039293698"
"32318","30.861855927433897","30.861855927433897","30.861855927433897"
"32325","31.19444358835143","31.19444358835143","31.19444358835143"
"32332","31.14884138399439","31.14884138399439","31.14884138399439"
"32339","31.17273135650661","31.17273135650661","31.17273135650661"
"32346","31.796428828131113","31.796428828131113","31.796428828131113"
"32353","32.31045339366653","32.31045339366653","32.31045339366653"
"32360","33.10763059728003","33.10763059728003","33.10763059728003"
"32367","34.64271794899309","34.64271794899309","34.64271794899309"
"32374","35.06073081517033","35.06073081517033","35.06073081517033"
"32381","34.78668396783952","34.78668396783952","34.78668396783952"
"32388","35.18845635033883","35.18845635033883","35.18845635033883"
"32395","34.797771451435516","34.797771451435516","34.797771451435516"
"32402","34.27019219381034","34.27019219381034","34.27019219381034"
"32409","34.58768483033623","34.58768483033623","34.58768483033623"
"32416","34.10443323579339","34.10443323579339","34.10443323579339"
"32423","32.95139237841081","32.95139237841081","32.95139237841081"
"32430","32.82720710285005","32.82720710285005","32.82720710285005"
"32437","32.60752140407991","32.60752140407991","32.60752140407991"
"32444","32.725134086133764","32.725134086133764","32.725134086133764"
"32451","32.070958924395846","32.070958924395846","32.070958924395846"
"32458","32.332040307838135","32.332040307838135","32.332040307838135"
"32465","32.215655614626186","32.215655614626186","32.215655614626186"
"32472","32.720471328114016","32.720471328114016","32.720471328114016"
"32479","32.46752525919969","32.46752525919969","32.46752525919969"
"32486","32.04182910082301","32.04182910082301","32.04182910082301"
"32493","31.285761554212364","31.285761554212364","31.285761554212364"
"32500","31.626624306243954","31.626624306243954","31.626624306243954"
"32507","30.668310033348305","30.668310033348305","30.668310033348305"
"32514","30.816963202970733","30.816963202970733","30.816963202970733"
"32521","30.56525940167208","30.56525940167208","30.56525940167208"
"32528","30.57959788860049","30.57959788860049","30.57959788860049"
"32535","31.747077760014598","31.747077760014598","31.747077760014598"
"32542","31.417948014679315","31.417948014679315","31.417948014679315"
"32549","30.964124803058272","30.964124803058272","30.964124803058272"
"32556","29.68175859097227","29.68175859097227","29.68175859097227"
"32563","30.05152408898528","30.05152408898528","30.05152408898528"
"32570","29.49349633271127","29.49349633271127","29.49349633271127"
"32577","30.215432403964982","30.215432403964982","30.215432403964982"
"32584","30.31182246167803","30.31182246167803","30.31182246167803"
"32591","30.59224601746766","30.59224601746766","30.59224601746766"
"32598","30.487956298719475","30.487956298719475","30.487956298719475"
"32605","30.465985858261366","30.465985858261366","30.465985858261366"
"32612","31.020369896334874","31.020369896334874","31.020369896334874"
"32619","31.310893459402074","31.310893459402074","31.310893459402074"
"32626","31.22905775173241","31.22905775173241","31.22905775173241"
"32633","31.2841579757509","31.2841579757509","31.2841579757509"
"32640","31.113867379328276","31.113867379328276","31.113867379328276"
"32647","30.59283593587687","30.59283593587687","30.59283593587687"
"32654","29.63975437436263","29.63975437436263","29.63975437436263"
"32661","31.273719440270824","31.273719440270824","31.273719440270824"
"32668","31.573322596520903","31.573322596520903","31.573322596520903"
"32675","31.668833832798565","31.668833832798565","31.668833832798565"
"32682","31.533838630455286","31.533838630455286","31.533838630455286"
"32689","31.37076240651553","31.37076240651553","31.37076240651553"
"32696","32.110245181677634","32.110245181677634","32.110245181677634"
"32703","32.231919074553865","32.231919074553865","32.231919074553865"
"32710","31.226814190936643","31.226814190936643","31.226814190936643"
"32717","31.21777977069908","31.21777977069908","31.21777977069908"
"32724","31.779825753510252","31.779825753510252","31.779825753510252"
"32731","32.04018268958028","32.04018268958028","32.04018268958028"
"32738","32.332184129766375","32.332184129766375","32.332184129766375"
"32745","32.36946088328536","32.36946088328536","32.36946088328536"
"32752","31.854609674575126","31.854609674575126","31.854609674575126"
"32759","33.468501318828345","33.468501318828345","33.468501318828345"
"32766","33.01967310361984","33.01967310361984","33.01967310361984"
"32773","33.00489250532226","33.00489250532226","33.00489250532226"
"32780","32.563493515536024","32.563493515536024","32.563493515536024"
"32787","33.21013227752031","33.21013227752031","33.21013227752031"
"32794","32.81257613730229","32.81257613730229","32.81257613730229"
"32801","32.67147652122418","32.67147652122418","32.67147652122418"
"32808","33.66309019844436","33.66309019844436","33.66309019844436"
"32815","32.87234106768545","32.87234106768545","32.87234106768545"
"32822","32.24173210238696","32.24173210238696","32.24173210238696"
"32829","32.28202086691995","32.28202086691995","32.28202086691995"
"32836","32.44566250151545","32.44566250151545","32.44566250151545"
"32843","31.70059222278165","31.70059222278165","31.70059222278165"
"32850","31.232997676279638","31.232997676279638","31.232997676279638"
"32857","32.05856721354377","32.05856721354377","32.05856721354377"
"32864","32.186746705584866","32.186746705584866","32.186746705584866"
"32871","31.96515817466369","31.96515817466369","31.96515817466369"
"32878","31.73281815803932","31.73281815803932","31.73281815803932"
"32885","30.822405422398866","30.822405422398866","30.822405422398866"
"32892","31.084924104440542","31.084924104440542","31.084924104440542"
"32899","31.060358073291436","31.060358073291436","31.060358073291436"
"32906","30.97759022804521","30.97759022804521","30.97759022804521"
"32913","31.106868636582064","31.106868636582064","31.106868636582064"
"32920","31.314132523398854","31.314132523398854","31.314132523398854"
"32927","31.96059167425179","31.96059167425179","31.96059167425179"
"32934","32.389723926477","32.389723926477","32.389723926477"
"32941","32.814346344248044","32.814346344248044","32.814346344248044"
"32948","33.93914451399863","33.93914451399863","33.93914451399863"
"32955","33.93637263830835","33.93637263830835","33.93637263830835"
"32962","34.14784101419174","34.14784101419174","34.14784101419174"
"32969","33.6480724325408","33.6480724325408","33.6480724325408"
"32976","33.60252492284019","33.60252492284019","33.60252492284019"
"32983","33.31558707006128","33.31558707006128","33.31558707006128"
"32990","32.72210440477629","32.72210440477629","32.72210440477629"
"32997","31.6606595557538","31.6606595557538","31.6606595557538"
"33004","31.68311980596205","31.68311980596205","31.68311980596205"
"33011","32.350398779706595","32.350398779706595","32.350398779706595"
"33018","32.40108568734329","32.40108568734329","32.40108568734329"
"33025","33.163866027305794","33.163866027305794","33.163866027305794"
"33032","31.651693636456006","31.651693636456006","31.651693636456006"
"33039","30.99902043500804","30.99902043500804","30.99902043500804"
"33046","31.11102021115775","31.11102021115775","31.11102021115775"
"33053","32.80682857279344","32.80682857279344","32.80682857279344"
"33060","33.020014139811586","33.020014139811586","33.020014139811586"
"33067","32.357271015611","32.357271015611","32.357271015611"
"33074","31.75231218945783","31.75231218945783","31.75231218945783"
"33081","31.076287311356882","31.076287311356882","31.076287311356882"
"33088","30.950151157388472","30.950151157388472","30.950151157388472"
"33095","30.1890097234927","30.1890097234927","30.1890097234927"
"33102","30.21424671800753","30.21424671800753","30.21424671800753"
"33109","29.93653513761615","29.93653513761615","29.93653513761615"
"33116","29.493443417525036","29.493443417525036","29.493443417525036"
"33123","29.484229584086997","29.484229584086997","29.484229584086997"
"33130","30.88139964216215","30.88139964216215","30.88139964216215"
"33137","31.027782610503255","31.027782610503255","31.027782610503255"
"33144","31.557847053631598","31.557847053631598","31.557847053631598"
"33151","31.111046376532435","31.111046376532435","31.111046376532435"
"33158","32.15116278226225","32.15116278226225","32.15116278226225"
"33165","32.17087576376902","32.17087576376902","32.17087576376902"
"33172","30.91965206106701","30.91965206106701","30.91965206106701"
"33179","31.181301583883233","31.181301583883233","31.181301583883233"
"33186","32.44220601333626","32.44220601333626","32.44220601333626"
"33193","32.95031486175747","32.95031486175747","32.95031486175747"
"33200","33.118691031258706","33.118691031258706","33.118691031258706"
"33207","34.14800216162878","34.14800216162878","34.14800216162878"
"33214","34.463860550261685","34.463860550261685","34.463860550261685"
"33221","34.30935041817452","34.30935041817452","34.30935041817452"
"33228","34.93034019701557","34.93034019701557","34.93034019701557"
"33235","34.57082492165127","34.57082492165127","34.57082492165127"
"33242","34.48993096495246","34.48993096495246","34.48993096495246"
"33249","33.75242950889887","33.75242950889887","33.75242950889887"
"33256","33.295692832882644","33.295692832882644","33.295692832882644"
"33263","33.05346055984446","33.05346055984446","33.05346055984446"
"33270","32.502436664071546","32.502436664071546","32.502436664071546"
"33277","32.68891251535195","32.68891251535195","32.68891251535195"
"33284","33.244315217151","33.244315217151","33.244315217151"
"33291","33.45009157799951","33.45009157799951","33.45009157799951"
"33298","32.945019481914485","32.945019481914485","32.945019481914485"
"33305","33.400196393027244","33.400196393027244","33.400196393027244"
"33312","33.37193470196654","33.37193470196654","33.37193470196654"
"33319","32.76631160295736","32.76631160295736","32.76631160295736"
"33326","33.96267024330498","33.96267024330498","33.96267024330498"
"33333","34.39760412748596","34.39760412748596","34.39760412748596"
"33340","35.01716513530703","35.01716513530703","35.01716513530703"
"33347","35.157787118243284","35.157787118243284","35.157787118243284"
"33354","35.95623360622015","35.95623360622015","35.95623360622015"
"33361","35.99133757629718","35.99133757629718","35.99133757629718"
"33368","35.56972436942509","35.56972436942509","35.56972436942509"
